4.74314, 4.74294, 4.74256, 4.74198, 4.74121, 4.74024, 4.73907, 4.73771, 4.73614, 4.73438, 4.7324, 4.73022, 4.72783, 4.72522, 4.72239, 4.71934, 4.71606, 4.71255, 4.7088, 4.7048, 4.70056, 4.69606, 4.6913, 4.68627, 4.68096, 4.67537, 4.66949, 4.6633, 4.6568, 4.64999, 4.64284, 4.63536, 4.62752, 4.61933, 4.61076, 4.6018, 4.59245, 4.58269, 4.5725, 4.56187, 4.55079, 4.53924, 4.5272, 4.51466, 4.50161, 4.48801, 4.47386, 4.45914, 4.44382, 4.42789, 4.41132, 4.39409, 4.37618, 4.35757, 4.33823, 4.31814, 4.29727, 4.27559, 4.25309, 4.22971, 4.20545, 4.18027, 4.15413, 4.12701, 4.09887, 4.06968, 4.03941, 4.008, 3.97544, 3.94168, 3.90668, 3.8704, 3.8328, 3.79383, 3.75346, 3.71163, 3.6683, 3.62341, 3.57693, 3.5288, 3.47896, 3.42737, 3.37397, 3.3187, 3.2615, 3.20231, 3.14107, 3.07773, 3.01221, 2.94444, 2.87437, 2.80192, 2.72701, 2.64959, 2.56956, 2.48685, 2.40139, 2.3131, 2.22189, 2.12767, 
4.75989, 4.7597, 4.75934, 4.75878, 4.75804, 4.75712, 4.756, 4.7547, 4.7532, 4.75151, 4.74962, 4.74754, 4.74525, 4.74275, 4.74004, 4.73712, 4.73398, 4.73062, 4.72703, 4.7232, 4.71914, 4.71482, 4.71026, 4.70544, 4.70035, 4.69498, 4.68934, 4.6834, 4.67717, 4.67062, 4.66376, 4.65657, 4.64904, 4.64116, 4.63292, 4.62431, 4.61531, 4.60591, 4.59611, 4.58587, 4.5752, 4.56406, 4.55246, 4.54037, 4.52778, 4.51466, 4.50101, 4.48679, 4.472, 4.4566, 4.44059, 4.42394, 4.40662, 4.38862, 4.3699, 4.35045, 4.33024, 4.30925, 4.28744, 4.26478, 4.24126, 4.21684, 4.19148, 4.16516, 4.13784, 4.10949, 4.08008, 4.04957, 4.01792, 3.98509, 3.95105, 3.91575, 3.87916, 3.84123, 3.80191, 3.76116, 3.71894, 3.6752, 3.62989, 3.58295, 3.53434, 3.484, 3.43188, 3.37792, 3.32206, 3.26425, 3.20442, 3.14251, 3.07847, 3.01221, 2.94367, 2.8728, 2.7995, 2.72372, 2.64537, 2.56439, 2.48069, 2.39419, 2.30481, 2.21247, 
4.77572, 4.77554, 4.77519, 4.77466, 4.77396, 4.77307, 4.77201, 4.77076, 4.76933, 4.76771, 4.76591, 4.76391, 4.76172, 4.75934, 4.75675, 4.75395, 4.75095, 4.74773, 4.74429, 4.74063, 4.73673, 4.7326, 4.72823, 4.72361, 4.71873, 4.71358, 4.70817, 4.70247, 4.69649, 4.69021, 4.68362, 4.67672, 4.66948, 4.66191, 4.65399, 4.64571, 4.63706, 4.62802, 4.61858, 4.60872, 4.59844, 4.58772, 4.57654, 4.56488, 4.55274, 4.54009, 4.52691, 4.51319, 4.4989, 4.48404, 4.46857, 4.45247, 4.43573, 4.41831, 4.40021, 4.38138, 4.36182, 4.34148, 4.32035, 4.2984, 4.27559, 4.25191, 4.22731, 4.20177, 4.17525, 4.14772, 4.11916, 4.08951, 4.05875, 4.02683, 3.99372, 3.95939, 3.92377, 3.88685, 3.84857, 3.80888, 3.76774, 3.72511, 3.68094, 3.63517, 3.58775, 3.53863, 3.48777, 3.43509, 3.38054, 3.32408, 3.26562, 3.20512, 3.14251, 3.07773, 3.0107, 2.94136, 2.86964, 2.79547, 2.71877, 2.63947, 2.55749, 2.47274, 2.38516, 2.29465, 
4.79067, 4.7905, 4.79017, 4.78966, 4.78899, 4.78814, 4.78713, 4.78593, 4.78457, 4.78302, 4.7813, 4.77939, 4.7773, 4.77501, 4.77254, 4.76987, 4.76699, 4.76391, 4.76062, 4.75712, 4.75339, 4.74943, 4.74525, 4.74082, 4.73614, 4.73121, 4.72602, 4.72056, 4.71482, 4.7088, 4.70247, 4.69584, 4.6889, 4.68163, 4.67402, 4.66606, 4.65773, 4.64904, 4.63996, 4.63047, 4.62058, 4.61025, 4.59948, 4.58825, 4.57654, 4.56434, 4.55162, 4.53838, 4.52459, 4.51023, 4.49529, 4.47973, 4.46355, 4.44671, 4.4292, 4.41098, 4.39204, 4.37235, 4.35188, 4.33061, 4.3085, 4.28553, 4.26167, 4.23689, 4.21116, 4.18443, 4.15668, 4.12788, 4.09798, 4.06695, 4.03476, 4.00136, 3.9667, 3.93076, 3.89349, 3.85483, 3.81476, 3.77321, 3.73015, 3.68551, 3.63926, 3.59134, 3.5417, 3.49027, 3.43701, 3.38186, 3.32475, 3.26562, 3.20442, 3.14107, 3.07552, 3.00769, 2.93751, 2.86491, 2.78982, 2.71216, 2.63186, 2.54884, 2.46301, 2.3743, 
4.80478, 4.80462, 4.8043, 4.80382, 4.80318, 4.80237, 4.8014, 4.80026, 4.79896, 4.79748, 4.79583, 4.79401, 4.79201, 4.78983, 4.78746, 4.78491, 4.78216, 4.77922, 4.77607, 4.77272, 4.76915, 4.76536, 4.76136, 4.75712, 4.75264, 4.74792, 4.74294, 4.73771, 4.7322, 4.72642, 4.72036, 4.714, 4.70733, 4.70035, 4.69304, 4.68539, 4.67739, 4.66903, 4.66029, 4.65117, 4.64164, 4.6317, 4.62132, 4.6105, 4.59922, 4.58745, 4.57519, 4.56242, 4.54911, 4.53525, 4.52081, 4.50578, 4.49014, 4.47386, 4.45692, 4.43929, 4.42096, 4.4019, 4.38207, 4.36146, 4.34004, 4.31777, 4.29463, 4.27059, 4.24561, 4.21966, 4.19272, 4.16473, 4.13568, 4.10552, 4.07421, 4.04172, 4.008, 3.97302, 3.93673, 3.89908, 3.86004, 3.81955, 3.77757, 3.73405, 3.68894, 3.64219, 3.59374, 3.54353, 3.49153, 3.43765, 3.38186, 3.32408, 3.26425, 3.20231, 3.13819, 3.07183, 3.00316, 2.9321, 2.85859, 2.78254, 2.70389, 2.62255, 2.53844, 2.45148, 
4.81809, 4.81794, 4.81764, 4.81718, 4.81656, 4.81579, 4.81486, 4.81378, 4.81253, 4.81113, 4.80955, 4.80781, 4.8059, 4.80382, 4.80156, 4.79912, 4.79649, 4.79368, 4.79067, 4.78746, 4.78405, 4.78043, 4.7766, 4.77254, 4.76825, 4.76373, 4.75896, 4.75395, 4.74868, 4.74313, 4.73732, 4.73121, 4.72482, 4.71811, 4.71109, 4.70374, 4.69606, 4.68802, 4.67962, 4.67085, 4.66168, 4.65211, 4.64212, 4.6317, 4.62082, 4.60948, 4.59766, 4.58534, 4.5725, 4.55911, 4.54518, 4.53066, 4.51554, 4.4998, 4.48342, 4.46637, 4.44863, 4.43018, 4.41098, 4.39101, 4.37025, 4.34866, 4.32622, 4.3029, 4.27866, 4.25347, 4.22731, 4.20012, 4.17189, 4.14258, 4.11213, 4.08053, 4.04772, 4.01367, 3.97834, 3.94168, 3.90364, 3.86419, 3.82327, 3.78083, 3.73683, 3.69122, 3.64394, 3.59493, 3.54415, 3.49153, 3.43701, 3.38054, 3.32206, 3.2615, 3.19879, 3.13387, 3.06667, 2.99711, 2.92514, 2.85067, 2.77362, 2.69393, 2.6115, 2.52626, 
4.83064, 4.83049, 4.8302, 4.82976, 4.82918, 4.82844, 4.82756, 4.82652, 4.82534, 4.82399, 4.82249, 4.82083, 4.81901, 4.81702, 4.81486, 4.81253, 4.81003, 4.80734, 4.80446, 4.8014, 4.79814, 4.79467, 4.79101, 4.78712, 4.78302, 4.77869, 4.77413, 4.76933, 4.76428, 4.75896, 4.75339, 4.74754, 4.7414, 4.73496, 4.72823, 4.72117, 4.71379, 4.70607, 4.69799, 4.68955, 4.68074, 4.67153, 4.66191, 4.65187, 4.6414, 4.63047, 4.61907, 4.60719, 4.5948, 4.58189, 4.56843, 4.55441, 4.5398, 4.52459, 4.50875, 4.49226, 4.4751, 4.45723, 4.43864, 4.41931, 4.39919, 4.37826, 4.3565, 4.33388, 4.31036, 4.28591, 4.26051, 4.2341, 4.20667, 4.17818, 4.14858, 4.11784, 4.08592, 4.05278, 4.01839, 3.98268, 3.94563, 3.90718, 3.8673, 3.82592, 3.78301, 3.7385, 3.69236, 3.64452, 3.59493, 3.54353, 3.49027, 3.43509, 3.37792, 3.3187, 3.25736, 3.19385, 3.12809, 3.06001, 2.98954, 2.91661, 2.84114, 2.76305, 2.68227, 2.59872, 
4.84246, 4.84232, 4.84204, 4.84162, 4.84106, 4.84036, 4.83952, 4.83853, 4.8374, 4.83612, 4.83469, 4.83311, 4.83137, 4.82947, 4.82741, 4.82519, 4.82279, 4.82023, 4.81748, 4.81455, 4.81144, 4.80813, 4.80462, 4.80091, 4.79699, 4.79285, 4.78848, 4.78388, 4.77904, 4.77395, 4.76861, 4.763, 4.75711, 4.75094, 4.74448, 4.73771, 4.73062, 4.7232, 4.71544, 4.70733, 4.69885, 4.68999, 4.68074, 4.67107, 4.66098, 4.65046, 4.63947, 4.62801, 4.61606, 4.6036, 4.59061, 4.57707, 4.56296, 4.54827, 4.53295, 4.51701, 4.5004, 4.48311, 4.46512, 4.44639, 4.4269, 4.40662, 4.38552, 4.36358, 4.34076, 4.31703, 4.29236, 4.26672, 4.24007, 4.21237, 4.1836, 4.1537, 4.12265, 4.0904, 4.05691, 4.02214, 3.98605, 3.94859, 3.90971, 3.86936, 3.82751, 3.78409, 3.73906, 3.69236, 3.64394, 3.59374, 3.5417, 3.48777, 3.43188, 3.37397, 3.31398, 3.25184, 3.18748, 3.12084, 3.05185, 2.98042, 2.90649, 2.82998, 2.75081, 2.6689, 
4.85358, 4.85345, 4.85318, 4.85278, 4.85225, 4.85158, 4.85078, 4.84984, 4.84876, 4.84754, 4.84618, 4.84467, 4.84301, 4.8412, 4.83924, 4.83712, 4.83483, 4.83238, 4.82976, 4.82697, 4.82399, 4.82083, 4.81748, 4.81393, 4.81018, 4.80622, 4.80204, 4.79764, 4.79301, 4.78814, 4.78302, 4.77765, 4.772, 4.76609, 4.75988, 4.75339, 4.74658, 4.73946, 4.732, 4.72421, 4.71606, 4.70754, 4.69863, 4.68933, 4.67962, 4.66948, 4.6589, 4.64785, 4.63633, 4.6243, 4.61177, 4.5987, 4.58507, 4.57087, 4.55607, 4.54065, 4.52459, 4.50786, 4.49044, 4.4723, 4.45342, 4.43377, 4.41332, 4.39204, 4.3699, 4.34687, 4.32292, 4.29802, 4.27213, 4.24521, 4.21724, 4.18816, 4.15795, 4.12657, 4.09397, 4.06011, 4.02496, 3.98845, 3.95055, 3.91122, 3.8704, 3.82804, 3.78409, 3.7385, 3.69122, 3.64219, 3.59134, 3.53863, 3.484, 3.42737, 3.3687, 3.3079, 3.24492, 3.17969, 3.11213, 3.04218, 2.96975, 2.89478, 2.81719, 2.73689, 
4.86404, 4.86391, 4.86366, 4.86328, 4.86278, 4.86214, 4.86138, 4.86048, 4.85945, 4.85829, 4.85699, 4.85555, 4.85398, 4.85225, 4.85038, 4.84836, 4.84618, 4.84384, 4.84134, 4.83867, 4.83583, 4.83282, 4.82962, 4.82623, 4.82264, 4.81886, 4.81486, 4.81065, 4.80622, 4.80156, 4.79666, 4.79151, 4.7861, 4.78043, 4.77448, 4.76825, 4.76172, 4.75488, 4.74772, 4.74023, 4.7324, 4.72421, 4.71564, 4.7067, 4.69735, 4.68758, 4.67739, 4.66674, 4.65563, 4.64404, 4.63194, 4.61932, 4.60617, 4.59245, 4.57814, 4.56324, 4.5477, 4.53152, 4.51466, 4.49709, 4.47881, 4.45976, 4.43994, 4.4193, 4.39783, 4.37548, 4.35223, 4.32805, 4.3029, 4.27674, 4.24955, 4.22127, 4.19189, 4.16135, 4.12961, 4.09664, 4.0624, 4.02683, 3.98989, 3.95154, 3.91172, 3.8704, 3.82751, 3.78301, 3.73683, 3.68894, 3.63926, 3.58775, 3.53434, 3.47896, 3.42157, 3.36209, 3.30045, 3.23659, 3.17044, 3.10193, 3.03098, 2.95751, 2.88146, 2.80273, 
4.87387, 4.87375, 4.87351, 4.87315, 4.87267, 4.87206, 4.87134, 4.87048, 4.86951, 4.8684, 4.86716, 4.86579, 4.86429, 4.86265, 4.86087, 4.85894, 4.85686, 4.85463, 4.85225, 4.84971, 4.847, 4.84412, 4.84106, 4.83783, 4.8344, 4.83078, 4.82697, 4.82294, 4.8187, 4.81424, 4.80955, 4.80462, 4.79944, 4.79401, 4.78831, 4.78233, 4.77607, 4.76951, 4.76263, 4.75544, 4.74791, 4.74004, 4.73181, 4.7232, 4.7142, 4.7048, 4.69498, 4.68472, 4.67401, 4.66283, 4.65116, 4.63899, 4.62628, 4.61303, 4.59921, 4.58481, 4.56978, 4.55413, 4.53781, 4.52081, 4.50309, 4.48464, 4.46543, 4.44542, 4.42459, 4.40291, 4.38034, 4.35686, 4.33242, 4.30701, 4.28057, 4.25308, 4.22449, 4.19478, 4.16389, 4.13178, 4.09842, 4.06377, 4.02776, 3.99037, 3.95154, 3.91122, 3.86936, 3.82592, 3.78083, 3.73405, 3.68551, 3.63517, 3.58295, 3.5288, 3.47266, 3.41446, 3.35413, 3.29162, 3.22684, 3.15974, 3.09022, 3.01823, 2.94368, 2.8665, 
4.8831, 4.88299, 4.88276, 4.88242, 4.88196, 4.88138, 4.88069, 4.87988, 4.87895, 4.8779, 4.87672, 4.87542, 4.87399, 4.87243, 4.87073, 4.86889, 4.86691, 4.86479, 4.86252, 4.8601, 4.85751, 4.85477, 4.85185, 4.84876, 4.84549, 4.84204, 4.83839, 4.83455, 4.83049, 4.82623, 4.82174, 4.81702, 4.81206, 4.80686, 4.8014, 4.79567, 4.78966, 4.78336, 4.77677, 4.76986, 4.76263, 4.75507, 4.74715, 4.73887, 4.73022, 4.72117, 4.71171, 4.70183, 4.69151, 4.68073, 4.66948, 4.65773, 4.64547, 4.63267, 4.61932, 4.6054, 4.59087, 4.57573, 4.55994, 4.54348, 4.52633, 4.50845, 4.48983, 4.47043, 4.45023, 4.42919, 4.40729, 4.38448, 4.36075, 4.33606, 4.31036, 4.28363, 4.25582, 4.2269, 4.19683, 4.16558, 4.13308, 4.09931, 4.06422, 4.02776, 3.98989, 3.95055, 3.90971, 3.8673, 3.82327, 3.77757, 3.73015, 3.68094, 3.62989, 3.57693, 3.52201, 3.46507, 3.40603, 3.34482, 3.28139, 3.21566, 3.14755, 3.077, 3.00392, 2.92824, 
4.89176, 4.89165, 4.89144, 4.89111, 4.89068, 4.89013, 4.88947, 4.8887, 4.88782, 4.88682, 4.8857, 4.88446, 4.8831, 4.88161, 4.88, 4.87825, 4.87637, 4.87435, 4.87218, 4.86987, 4.86741, 4.86479, 4.86201, 4.85907, 4.85595, 4.85265, 4.84917, 4.84549, 4.84162, 4.83754, 4.83325, 4.82874, 4.82399, 4.81901, 4.81378, 4.80829, 4.80253, 4.79649, 4.79016, 4.78353, 4.77659, 4.76933, 4.76172, 4.75376, 4.74543, 4.73673, 4.72762, 4.71811, 4.70816, 4.69777, 4.68692, 4.67559, 4.66375, 4.6514, 4.6385, 4.62505, 4.61101, 4.59636, 4.58108, 4.56515, 4.54854, 4.53123, 4.51318, 4.49438, 4.47478, 4.45437, 4.43311, 4.41098, 4.38792, 4.36393, 4.33895, 4.31296, 4.28591, 4.25777, 4.22851, 4.19807, 4.16642, 4.13351, 4.09931, 4.06377, 4.02683, 3.98845, 3.94859, 3.90718, 3.86419, 3.81955, 3.77321, 3.72511, 3.6752, 3.62341, 3.56969, 3.51397, 3.45618, 3.39626, 3.33414, 3.26975, 3.20302, 3.13387, 3.06223, 2.98803, 
