0.00909582,0.00820546,0.00651188,0.00418087,0.0014406,-0.00144069,-0.00418096,-0.00651197,-0.00820555,-0.00909592
0.0051269,0.00462505,0.00367044,0.00235652,0.000811919,-0.000812178,-0.00235679,-0.00367071,-0.00462534,-0.00512721
0.00265788,0.00239771,0.00190281,0.00122161,0.000420796,-0.00042123,-0.00122205,-0.00190327,-0.0023982,-0.0026584
0.00117496,0.00105996,0.000841149,0.000539955,0.000185866,-0.000186453,-0.000540555,-0.000841773,-0.00106062,-0.00117568
0.000333133,0.000300536,0.000238458,0.000152985,5.25E-05,-5.32E-05,-0.000153698,-0.000239201,-0.000301323,-0.000333983
-9.76E-05,-8.80E-05,-6.99E-05,-4.50E-05,-1.57E-05,1.50E-05,4.42E-05,6.91E-05,8.72E-05,9.66E-05
-0.000269152,-0.000242794,-0.000192732,-0.00012386,-4.29E-05,4.22E-05,0.000123121,0.000191963,0.000241978,0.000268272
-0.000281623,-0.000254045,-0.000201654,-0.00012957,-4.48E-05,4.42E-05,0.000128943,0.000201001,0.000253353,0.000280876
-0.000200934,-0.000181258,-0.000143876,-9.24E-05,-3.20E-05,3.16E-05,9.20E-05,0.00014343,0.000180784,0.000200423
-7.19E-05,-6.49E-05,-5.15E-05,-3.31E-05,-1.15E-05,1.13E-05,3.29E-05,5.14E-05,6.47E-05,7.18E-05
