0.960603,0.954681,0.942872,0.925251,0.901925,0.873038,0.838769,0.799328,0.75496,0.705937,0.652561,0.595162,0.534094,0.469733,0.402476,0.332738,0.260948,0.187549,0.112994,0.0377422,-0.0377422,-0.112994,-0.187549,-0.260948,-0.332738,-0.402476,-0.469733,-0.534094,-0.595162,-0.652561,-0.705937,-0.75496,-0.799328,-0.838769,-0.873038,-0.901925,-0.925251,-0.942872,-0.954681,-0.960603
0.887738,0.882265,0.871353,0.855068,0.833511,0.806816,0.775146,0.738697,0.697694,0.652389,0.603062,0.550017,0.493582,0.434103,0.371947,0.307498,0.241154,0.173323,0.104423,0.0348793,-0.0348793,-0.104423,-0.173323,-0.241154,-0.307498,-0.371947,-0.434103,-0.493582,-0.550017,-0.603062,-0.652389,-0.697694,-0.738697,-0.775146,-0.806816,-0.833511,-0.855068,-0.871353,-0.882265,-0.887738
0.820353,0.815295,0.805211,0.790162,0.770241,0.745572,0.716307,0.682625,0.644734,0.602868,0.557286,0.508267,0.456115,0.401151,0.343714,0.284157,0.222849,0.160166,0.0964965,0.0322317,-0.0322317,-0.0964965,-0.160166,-0.222849,-0.284157,-0.343714,-0.401151,-0.456115,-0.508267,-0.557286,-0.602868,-0.644734,-0.682625,-0.716307,-0.745572,-0.770241,-0.790162,-0.805211,-0.815295,-0.820353
0.75803,0.753356,0.744038,0.730133,0.711726,0.688931,0.661888,0.630765,0.595753,0.557068,0.514948,0.469654,0.421464,0.370675,0.317601,0.262569,0.205919,0.147998,0.0891656,0.0297831,-0.0297831,-0.0891656,-0.147998,-0.205919,-0.262569,-0.317601,-0.370675,-0.421464,-0.469654,-0.514948,-0.557068,-0.595753,-0.630765,-0.661888,-0.688931,-0.711726,-0.730133,-0.744038,-0.753356,-0.75803
0.700385,0.696067,0.687457,0.674609,0.657602,0.636541,0.611555,0.582798,0.550449,0.514705,0.475789,0.433939,0.389413,0.342487,0.293449,0.242602,0.19026,0.136744,0.082385,0.0275182,-0.0275182,-0.082385,-0.136744,-0.19026,-0.242602,-0.293449,-0.342487,-0.389413,-0.433939,-0.475789,-0.514705,-0.550449,-0.582798,-0.611555,-0.636541,-0.657602,-0.674609,-0.687457,-0.696067,-0.700385
0.647063,0.643074,0.63512,0.62325,0.607537,0.588079,0.564996,0.538428,0.508542,0.47552,0.439566,0.400902,0.359766,0.316413,0.271108,0.224132,0.175775,0.126333,0.0761128,0.0254232,-0.0254232,-0.0761128,-0.126333,-0.175775,-0.224132,-0.271108,-0.316413,-0.359766,-0.400902,-0.439566,-0.47552,-0.508542,-0.538428,-0.564996,-0.588079,-0.607537,-0.62325,-0.63512,-0.643074,-0.647063
0.597735,0.594049,0.586702,0.575737,0.561222,0.543247,0.521923,0.497382,0.469773,0.439269,0.406056,0.370339,0.33234,0.292291,0.25044,0.207046,0.162375,0.116702,0.0703104,0.0234851,-0.0234851,-0.0703104,-0.116702,-0.162375,-0.207046,-0.25044,-0.292291,-0.33234,-0.370339,-0.406056,-0.439269,-0.469773,-0.497382,-0.521923,-0.543247,-0.561222,-0.575737,-0.586702,-0.594049,-0.597735
0.552095,0.548691,0.541905,0.531777,0.51837,0.501768,0.482072,0.459404,0.433904,0.405729,0.375052,0.342062,0.306964,0.269974,0.231318,0.191237,0.149977,0.107792,0.0649419,0.0216919,-0.0216919,-0.0649419,-0.107792,-0.149977,-0.191237,-0.231318,-0.269974,-0.306964,-0.342062,-0.375052,-0.405729,-0.433904,-0.459404,-0.482072,-0.501768,-0.51837,-0.531777,-0.541905,-0.548691,-0.552095
0.509863,0.506719,0.500452,0.491099,0.478718,0.463386,0.445197,0.424263,0.400713,0.374693,0.346362,0.315897,0.283483,0.249322,0.213624,0.176608,0.138504,0.0995461,0.0599742,0.0200326,-0.0200326,-0.0599742,-0.0995461,-0.138504,-0.176608,-0.213624,-0.249322,-0.283483,-0.315897,-0.346362,-0.374693,-0.400713,-0.424263,-0.445197,-0.463386,-0.478718,-0.491099,-0.500452,-0.506719,-0.509863
0.470777,0.467875,0.462088,0.453452,0.44202,0.427863,0.411068,0.391739,0.369995,0.345969,0.319811,0.29168,0.261752,0.230209,0.197248,0.16307,0.127887,0.091915,0.0553767,0.0184969,-0.0184969,-0.0553767,-0.091915,-0.127887,-0.16307,-0.197248,-0.230209,-0.261752,-0.29168,-0.319811,-0.345969,-0.369995,-0.391739,-0.411068,-0.427863,-0.44202,-0.453452,-0.462088,-0.467875,-0.470777
0.434598,0.431918,0.426576,0.418603,0.40805,0.394981,0.379477,0.361633,0.34156,0.319381,0.295233,0.269264,0.241636,0.212517,0.182089,0.150538,0.118058,0.0848512,0.0511209,0.0170754,-0.0170754,-0.0511209,-0.0848512,-0.118058,-0.150538,-0.182089,-0.212517,-0.241636,-0.269264,-0.295233,-0.319381,-0.34156,-0.361633,-0.379477,-0.394981,-0.40805,-0.418603,-0.426576,-0.431918,-0.434598
0.4011,0.398627,0.393696,0.386338,0.376599,0.364537,0.350228,0.33376,0.315233,0.294764,0.272477,0.24851,0.223011,0.196137,0.168054,0.138935,0.108959,0.0783111,0.0471806,0.0157593,-0.0157593,-0.0471806,-0.0783111,-0.108959,-0.138935,-0.168054,-0.196137,-0.223011,-0.24851,-0.272477,-0.294764,-0.315233,-0.33376,-0.350228,-0.364537,-0.376599,-0.386338,-0.393696,-0.398627,-0.4011
