0.0127194, -1.20359e-05, 2.82873e-05, 6.84317e-05, 0.000108143, 0.000147171, 0.000185269, 0.000222195, 0.000257716, 0.000291608, 0.000323657, 0.000353659, 0.000381425, 0.00040678, 0.000429563, 0.00044963, 0.000466854, 0.000481127, 0.000492358, 0.000500476, 0.00050543, 0.000507188, 0.00050574, 0.000501094, 0.000493281, 0.000482348, 0.000468366, 0.000451423, 0.000431626, 0.0004091, 0.000383987, 0.000356447, 0.000326653, 0.000294794, 0.000261072, 0.000225698, 0.000188898, 0.000150903, 0.000111955, 7.22984e-05, 3.21848e-05, -8.13217e-06, -4.83978e-05, -8.83574e-05, -0.000127758, -0.000166352, -0.000203893, -0.000240146, -0.00027488, -0.000307876, -0.000338926, -0.000367833, -0.000394414, -0.000418502, -0.000439944, -0.000458605, -0.000474366, -0.000487128, -0.00049681, -0.000503351, -0.00050671, -0.000506865, -0.000503816, -0.000497581, -0.0004882, -0.000475733, -0.000460259, -0.000441874, -0.000420696, -0.000396857, -0.00037051, -0.000341821, -0.00031097, -0.000278153, -0.000243578, -0.000207462, -0.000170035, -0.000131533, -9.21995e-05, 
0.0203594, 0.0126965, -0.00253002, 0.000104821, 0.000184672, 0.000263355, 0.000340373, 0.000415239, 0.00048748, 0.000556639, 0.000622278, 0.000683984, 0.000741365, 0.000794058, 0.000841732, 0.000884084, 0.000920846, 0.000951786, 0.000976709, 0.000995457, 0.00100791, 0.00101399, 0.00101366, 0.00100693, 0.000993823, 0.000974436, 0.000948889, 0.000917342, 0.000879995, 0.000837085, 0.000788883, 0.000735693, 0.000677851, 0.000615724, 0.000549705, 0.000480209, 0.000407678, 0.000332569, 0.000255358, 0.000176532, 9.65906e-05, 1.60381e-05, -6.46158e-05, -0.000144861, -0.000224191, -0.000302103, -0.000378105, -0.000451717, -0.000522472, -0.000589925, -0.000653648, -0.000713238, -0.000768319, -0.000818542, -0.00086359, -0.000903179, -0.000937057, -0.000965011, -0.000986864, -0.00100248, -0.00101175, -0.00101463, -0.0010111, -0.00100117, -0.000984909, -0.000962423, -0.000933854, -0.00089938, -0.00085922, -0.000813627, -0.000762891, -0.000707331, -0.0006473, -0.000583175, -0.000515364, -0.000444295, -0.000370417, -0.000294196, -0.000216116, 
0.0249391, 0.0254139, 0.0050693, -0.00448504, 0.000740147, 0.000348127, 0.000464772, 0.000578478, 0.000688528, 0.000794224, 0.000894899, 0.000989916, 0.00107867, 0.00116061, 0.00123521, 0.001302, 0.00136056, 0.00141052, 0.00145156, 0.00148343, 0.00150591, 0.00151887, 0.00152223, 0.00151597, 0.00150012, 0.00147479, 0.00144013, 0.00139637, 0.00134378, 0.0012827, 0.0012135, 0.00113663, 0.00105258, 0.000961873, 0.000865083, 0.000762825, 0.000655743, 0.000544516, 0.000429845, 0.000312458, 0.000193095, 7.25108e-05, -4.85315e-05, -0.000169267, -0.000288932, -0.000406771, -0.000522038, -0.000634004, -0.000741962, -0.000845229, -0.000943153, -0.00103511, -0.00112053, -0.00119886, -0.00126961, -0.00133234, -0.00138664, -0.00143217, -0.00146866, -0.00149585, -0.00151359, -0.00152176, -0.0015203, -0.00150924, -0.00148863, -0.00145861, -0.00141937, -0.00137116, -0.00131428, -0.00124909, -0.001176, -0.00109547, -0.00100802, -0.000914201, -0.000814598, -0.000709845, -0.000600604, -0.000487566, -0.000371445, 
0.0276695, 0.0350744, 0.0173509, -0.00280113, -0.0042454, 0.00172862, 0.000455813, 0.000711319, 0.000860154, 0.00100355, 0.0011406, 0.00127044, 0.00139225, 0.00150526, 0.00160875, 0.00170207, 0.00178463, 0.0018559, 0.00191544, 0.00196287, 0.0019979, 0.00202029, 0.0020299, 0.00202669, 0.00201066, 0.00198191, 0.00194064, 0.0018871, 0.00182163, 0.00174464, 0.00165662, 0.00155813, 0.00144978, 0.00133227, 0.00120634, 0.00107278, 0.000932435, 0.000786197, 0.000634988, 0.000479766, 0.000321509, 0.000161221, -8.76233e-08, -0.000161395, -0.000321682, -0.000479936, -0.000635155, -0.000786358, -0.00093259, -0.00107293, -0.00120648, -0.0013324, -0.0014499, -0.00155824, -0.00165672, -0.00174473, -0.0018217, -0.00188716, -0.00194069, -0.00198195, -0.00201068, -0.0020267, -0.0020299, -0.00202027, -0.00199786, -0.00196283, -0.00191539, -0.00185583, -0.00178454, -0.00170197, -0.00160864, -0.00150514, -0.00139213, -0.00127031, -0.00114046, -0.0010034, -0.000859996, -0.000711155, -0.000557818, 
0.0292776, 0.0416631, 0.0294298, 0.00574949, -0.00736486, -0.00206027, 0.00253816, 0.000465989, 0.00102215, 0.00118387, 0.00135853, 0.00152461, 0.00168105, 0.00182686, 0.00196112, 0.00208299, 0.00219168, 0.00228652, 0.0023669, 0.00243231, 0.00248235, 0.0025167, 0.00253513, 0.00253753, 0.0025239, 0.0024943, 0.00244894, 0.00238809, 0.00231214, 0.00222158, 0.00211697, 0.00199897, 0.00186834, 0.0017259, 0.00157254, 0.00140924, 0.00123704, 0.00105701, 0.000870296, 0.000678082, 0.000481582, 0.000282036, 8.07077e-05, -0.000121131, -0.000322204, -0.00052124, -0.000716981, -0.000908188, -0.00109365, -0.0012722, -0.00144271, -0.0016041, -0.00175534, -0.00189549, -0.00202365, -0.00213902, -0.00224087, -0.00232855, -0.0024015, -0.00245928, -0.0025015, -0.00252791, -0.00253834, -0.00253272, -0.00251108, -0.00247357, -0.00242042, -0.00235197, -0.00226865, -0.00217099, -0.0020596, -0.00193519, -0.00179854, -0.00165052, -0.00149207, -0.00132419, -0.00114793, -0.000964414, -0.000774802, 
0.0301995, 0.0459008, 0.0391946, 0.017499, -0.00420403, -0.00779746, 0.000948165, 0.00277615, 0.000459288, 0.00142026, 0.00154379, 0.00175151, 0.00194406, 0.00212432, 0.00229115, 0.0024435, 0.0025804, 0.00270098, 0.00280449, 0.00289027, 0.00295777, 0.00300657, 0.00303637, 0.00304697, 0.0030383, 0.00301042, 0.00296352, 0.00289787, 0.00281391, 0.00271215, 0.00259325, 0.00245795, 0.00230711, 0.00214169, 0.00196272, 0.00177135, 0.00156877, 0.00135628, 0.00113522, 0.000906972, 0.000672994, 0.000434762, 0.000193781, -4.84257e-05, -0.000290326, -0.00053039, -0.000767102, -0.000998963, -0.00122451, -0.00144231, -0.001651, -0.00184925, -0.0020358, -0.00220949, -0.0023692, -0.00251394, -0.00264278, -0.00275491, -0.00284963, -0.00292633, -0.00298453, -0.00302386, -0.00304407, -0.00304504, -0.00302675, -0.00298933, -0.00293301, -0.00285815, -0.00276521, -0.0026548, -0.0025276, -0.00238441, -0.00222616, -0.00205383, -0.00186851, -0.00167138, -0.00146368, -0.00124673, -0.0010219, 
0.0306969, 0.0485118, 0.0462903, 0.029147, 0.00449081, -0.00992959, -0.00492557, 0.00356014, 0.00238516, 0.000587886, 0.00190556, 0.00192985, 0.00218114, 0.00239659, 0.00259771, 0.0027824, 0.0029495, 0.00309795, 0.00322682, 0.00333528, 0.00342266, 0.0034884, 0.00353208, 0.00355343, 0.00355232, 0.00352875, 0.00348287, 0.00341497, 0.00332548, 0.00321496, 0.00308412, 0.00293378, 0.00276489, 0.00257852, 0.00237584, 0.00215815, 0.00192681, 0.00168329, 0.00142913, 0.00116593, 0.000895365, 0.000619136, 0.000338992, 5.67046e-05, -0.000225941, -0.000507158, -0.000785169, -0.00105822, -0.00132457, -0.00158255, -0.00183053, -0.00206693, -0.00229027, -0.00249912, -0.00269218, -0.00286821, -0.00302612, -0.00316488, -0.00328364, -0.00338164, -0.00345826, -0.00351302, -0.00354556, -0.00355569, -0.00354334, -0.00350858, -0.00345165, -0.00337289, -0.00327281, -0.00315203, -0.00301133, -0.00285159, -0.00267381, -0.00247914, -0.00226879, -0.0020441, -0.00180648, -0.00155744, -0.00129856, 
0.0309268, 0.0500477, 0.0511019, 0.0389444, 0.0158519, -0.00617224, -0.0107356, -0.000414472, 0.00494216, 0.00162401, 0.000984921, 0.00244344, 0.00233339, 0.00264741, 0.00287952, 0.0030985, 0.00329772, 0.0034761, 0.00363249, 0.00376592, 0.00387554, 0.00396066, 0.00402074, 0.0040554, 0.00406442, 0.00404774, 0.00400547, 0.00393787, 0.00384538, 0.00372858, 0.00358821, 0.00342515, 0.00324043, 0.00303523, 0.00281084, 0.00256867, 0.00231027, 0.00203726, 0.00175137, 0.00145441, 0.00114825, 0.000834832, 0.000516136, 0.000194178, -0.000129009, -0.000451379, -0.000770896, -0.00108554, -0.00139332, -0.00169229, -0.00198056, -0.00225631, -0.0025178, -0.00276336, -0.00299146, -0.00320064, -0.00338959, -0.00355711, -0.00370213, -0.00382376, -0.0039212, -0.00399386, -0.00404126, -0.00406312, -0.00405929, -0.00402979, -0.00397481, -0.00389471, -0.00378998, -0.00366129, -0.00350945, -0.00333543, -0.00314031, -0.00292534, -0.00269188, -0.0024414, -0.00217548, -0.00189581, -0.00160416, 
0.0309835, 0.0508861, 0.0541934, 0.0463895, 0.0272558, 0.00244396, -0.012342, -0.00741961, 0.00393185, 0.00486396, 0.000919655, 0.00169125, 0.0029761, 0.00275439, 0.00315089, 0.0033896, 0.00362389, 0.00383414, 0.00402017, 0.00418079, 0.00431497, 0.00442187, 0.00450082, 0.00455131, 0.00457303, 0.00456583, 0.00452977, 0.00446507, 0.00437214, 0.00425157, 0.00410412, 0.00393072, 0.00373247, 0.00351062, 0.00326657, 0.00300188, 0.0027182, 0.00241734, 0.0021012, 0.00177177, 0.00143114, 0.00108146, 0.000724944, 0.000363846, 4.46687e-07, -0.000362955, -0.000724062, -0.00108059, -0.00143029, -0.00177094, -0.0021004, -0.00241658, -0.00271748, -0.0030012, -0.00326595, -0.00351004, -0.00373195, -0.00393026, -0.00410372, -0.00425124, -0.00437188, -0.00446488, -0.00452965, -0.00456578, -0.00457305, -0.0045514, -0.00450098, -0.0044221, -0.00431527, -0.00418115, -0.00402059, -0.00383462, -0.00362441, -0.00339128, -0.0031367, -0.0028623, -0.0025698, -0.00226106, -0.00193801, 
0.0309239, 0.0512726, 0.0560737, 0.051657, 0.037139, 0.0135084, -0.00838841, -0.0132459, -0.0017707, 0.00673752, 0.00367286, 0.000676015, 0.00263099, 0.00344905, 0.00320457, 0.00369072, 0.00392292, 0.00417106, 0.00438852, 0.00457849, 0.00473951, 0.00487056, 0.00497082, 0.00503965, 0.00507662, 0.00508149, 0.00505423, 0.00499503, 0.00490424, 0.00478244, 0.00463041, 0.00444911, 0.00423967, 0.00400343, 0.00374188, 0.00345667, 0.00314961, 0.00282264, 0.00247782, 0.00211733, 0.00174346, 0.00135857, 0.000965081, 0.000565496, 0.000162335, -0.000241853, -0.000644511, -0.00104309, -0.00143508, -0.001818, -0.00218942, -0.002547, -0.00288848, -0.00321169, -0.0035146, -0.00379529, -0.00405198, -0.00428306, -0.00448706, -0.00466268, -0.00480883, -0.00492458, -0.00500919, -0.00506213, -0.00508307, -0.00507187, -0.00502861, -0.00495355, -0.00484717, -0.00471015, -0.00454335, -0.00434783, -0.00412481, -0.00387572, -0.00360213, -0.00330576, -0.00298849, -0.00265233, -0.00229939, 
