-0.0333955, -0.0555284, -0.134479, -0.21258, -0.289336, -0.364264, -0.436888, -0.50675, -0.573409, -0.636442, -0.695451, -0.750063, -0.799934, -0.844747, -0.884219, -0.9181, -0.946178, -0.968273, -0.984246, -0.993997, -0.997463, -0.994623, -0.985495, -0.970136, -0.948644, -0.921154, -0.88784, -0.848913, -0.804619, -0.755238, -0.701082, -0.642493, -0.579843, -0.513526, -0.443963, -0.371593, -0.296873, -0.220277, -0.142288, -0.0633994, 0.01589, 0.095079, 0.173667, 0.251157, 0.327059, 0.400893, 0.472193, 0.540507, 0.605404, 0.666473, 0.723329, 0.775612, 0.822991, 0.865167, 0.901873, 0.932877, 0.957983, 0.977032, 0.989904, 0.996518, 0.996832, 0.990843, 0.97859, 0.960149, 0.935639, 0.905213, 0.869064, 0.82742, 0.780545, 0.728736, 0.672319, 0.611651, 0.547117, 0.479123, 0.4081, 0.334498, 0.25878, 0.181426, 0.102925, 
-0.050445, -0.0011387, -0.0895003, -0.149827, -0.227501, -0.303737, -0.378052, -0.449977, -0.519057, -0.584855, -0.646956, -0.704966, -0.75852, -0.807278, -0.850932, -0.889206, -0.921858, -0.948682, -0.969509, -0.984205, -0.992679, -0.994877, -0.990786, -0.98043, -0.963875, -0.941227, -0.912628, -0.878259, -0.838337, -0.793115, -0.742879, -0.687946, -0.628663, -0.565406, -0.498574, -0.428591, -0.355897, -0.280953, -0.204234, -0.126222, -0.0474132, 0.0316957, 0.110604, 0.188813, 0.265829, 0.341164, 0.414342, 0.4849, 0.552393, 0.616393, 0.676496, 0.732322, 0.783518, 0.829761, 0.870757, 0.906249, 0.93601, 0.959854, 0.97763, 0.989224, 0.994565, 0.993617, 0.986387, 0.972922, 0.953305, 0.927661, 0.896152, 0.858977, 0.816371, 0.768604, 0.715978, 0.658825, 0.597507, 0.532411, 0.463949, 0.392554, 0.318677, 0.242785, 0.165359, 
-0.0979074, 0.0630126, -0.0628647, -0.0925946, -0.170913, -0.242288, -0.317985, -0.391672, -0.462882, -0.531166, -0.596092, -0.657249, -0.714251, -0.766737, -0.814375, -0.856865, -0.893938, -0.925358, -0.950928, -0.970486, -0.983909, -0.991111, -0.992046, -0.98671, -0.975135, -0.957395, -0.933603, -0.903907, -0.868497, -0.827596, -0.781463, -0.730389, -0.674697, -0.61474, -0.550896, -0.483569, -0.413185, -0.340188, -0.265041, -0.188218, -0.110205, -0.0314955, 0.0474133, 0.126022, 0.203835, 0.280358, 0.355109, 0.427615, 0.497418, 0.564075, 0.627166, 0.686293, 0.74108, 0.791182, 0.836281, 0.876094, 0.910368, 0.938886, 0.961468, 0.977971, 0.988291, 0.992363, 0.990161, 0.981699, 0.96703, 0.946247, 0.919482, 0.886904, 0.848718, 0.805166, 0.756524, 0.703099, 0.645229, 0.583279, 0.517642, 0.448732, 0.376985, 0.302854, 0.226809, 
-0.168429, 0.134619, -0.053938, -0.0380435, -0.123807, -0.182966, -0.25881, -0.332079, -0.405122, -0.475603, -0.543077, -0.607118, -0.66732, -0.723303, -0.774713, -0.821226, -0.862546, -0.898413, -0.9286, -0.952916, -0.971207, -0.983359, -0.989293, -0.988972, -0.982399, -0.969614, -0.9507, -0.925775, -0.894997, -0.85856, -0.816695, -0.769667, -0.717773, -0.661341, -0.600727, -0.536316, -0.468514, -0.39775, -0.324471, -0.24914, -0.172235, -0.0942403, -0.0156501, 0.0630391, 0.14133, 0.218727, 0.294741, 0.368892, 0.440711, 0.509743, 0.575552, 0.637723, 0.695862, 0.749601, 0.798601, 0.842552, 0.881176, 0.914229, 0.941502, 0.962823, 0.978056, 0.987106, 0.989915, 0.986465, 0.976779, 0.960917, 0.93898, 0.911106, 0.877472, 0.83829, 0.793809, 0.744309, 0.690103, 0.631533, 0.568972, 0.502812, 0.433474, 0.361396, 0.287032, 
-0.260263, 0.215733, -0.0604061, 0.0146652, -0.0877266, -0.127125, -0.203474, -0.27264, -0.346615, -0.418398, -0.488135, -0.554786, -0.61793, -0.677166, -0.732122, -0.782449, -0.827828, -0.867974, -0.902633, -0.931585, -0.954646, -0.971673, -0.982556, -0.987227, -0.985656, -0.977854, -0.96387, -0.943792, -0.917746, -0.885899, -0.84845, -0.805637, -0.757731, -0.705034, -0.64788, -0.58663, -0.521671, -0.453413, -0.382289, -0.308748, -0.233255, -0.156287, -0.0783316, 0.000119446, 0.0785697, 0.156523, 0.233487, 0.308975, 0.382509, 0.453625, 0.521873, 0.586822, 0.64806, 0.705202, 0.757884, 0.805776, 0.848572, 0.886004, 0.917834, 0.943862, 0.963922, 0.977887, 0.985671, 0.987222, 0.982532, 0.97163, 0.954585, 0.931505, 0.902536, 0.867861, 0.827698, 0.782303, 0.731962, 0.676993, 0.617743, 0.554589, 0.487928, 0.418182, 0.345792, 
-0.369987, 0.305189, -0.0801781, 0.0669956, -0.0626013, -0.0754486, -0.154219, -0.215009, -0.288974, -0.36027, -0.431691, -0.500478, -0.566293, -0.628527, -0.686787, -0.740706, -0.789942, -0.834183, -0.87315, -0.906597, -0.934312, -0.95612, -0.971884, -0.981502, -0.984916, -0.982102, -0.973079, -0.957904, -0.936673, -0.90952, -0.876617, -0.838171, -0.794426, -0.745659, -0.692177, -0.634319, -0.572451, -0.506964, -0.438271, -0.366807, -0.293025, -0.21739, -0.14038, -0.0624829, 0.0158093, 0.0940015, 0.171599, 0.248112, 0.323057, 0.395959, 0.466357, 0.533807, 0.597882, 0.658178, 0.714311, 0.765929, 0.812705, 0.854342, 0.890578, 0.921183, 0.945964, 0.964765, 0.977466, 0.983987, 0.984287, 0.978364, 0.966256, 0.948038, 0.923827, 0.893775, 0.858072, 0.816945, 0.770652, 0.719487, 0.663773, 0.603863, 0.540134, 0.472991, 0.402858, 
-0.495102, 0.402209, -0.111258, 0.11967, -0.0474904, -0.0278109, -0.112298, -0.160623, -0.234018, -0.302379, -0.374594, -0.444606, -0.51269, -0.577594, -0.638907, -0.696182, -0.749055, -0.797192, -0.840289, -0.878073, -0.910306, -0.936784, -0.957339, -0.971841, -0.980199, -0.98236, -0.97831, -0.968075, -0.95172, -0.929347, -0.901099, -0.867154, -0.827726, -0.783066, -0.733454, -0.679205, -0.620662, -0.558195, -0.492199, -0.423092, -0.351309, -0.277305, -0.201548, -0.124517, -0.0466981, 0.0314157, 0.109331, 0.186555, 0.262599, 0.336984, 0.409237, 0.478904, 0.545542, 0.608732, 0.668073, 0.72319, 0.773735, 0.819388, 0.859861, 0.894897, 0.924275, 0.94781, 0.965353, 0.976792, 0.982056, 0.981111, 0.973963, 0.960657, 0.941278, 0.915947, 0.884826, 0.848111, 0.806033, 0.75886, 0.706888, 0.650448, 0.589895, 0.525613, 0.458008, 
-0.633056, 0.505536, -0.151933, 0.173134, -0.0411505, 0.0162342, -0.0780417, -0.110391, -0.183324, -0.246079, -0.318055, -0.387891, -0.457606, -0.524653, -0.588708, -0.64907, -0.705348, -0.757167, -0.804198, -0.846145, -0.882743, -0.91376, -0.938999, -0.958302, -0.971547, -0.978648, -0.979563, -0.974284, -0.962846, -0.94532, -0.921818, -0.892487, -0.857514, -0.81712, -0.771559, -0.72112, -0.666123, -0.606913, -0.543867, -0.477382, -0.407879, -0.335797, -0.261593, -0.185734, -0.108701, -0.0309808, 0.0469352, 0.124554, 0.201386, 0.276945, 0.350753, 0.422343, 0.491263, 0.557076, 0.619368, 0.677745, 0.731836, 0.7813, 0.825825, 0.865128, 0.898962, 0.927113, 0.949401, 0.965688, 0.975869, 0.97988, 0.977696, 0.969331, 0.954838, 0.934307, 0.90787, 0.875693, 0.837979, 0.794968, 0.74693, 0.69417, 0.637022, 0.575845, 0.511029, 
-0.781572, 0.613972, -0.200698, 0.227492, -0.0423155, 0.0572605, -0.0511524, -0.0646952, -0.137965, -0.192618, -0.263425, -0.331338, -0.401795, -0.470162, -0.536506, -0.599598, -0.659018, -0.714285, -0.765041, -0.810961, -0.851753, -0.887161, -0.916959, -0.94096, -0.959012, -0.971001, -0.976851, -0.976525, -0.970025, -0.957393, -0.938707, -0.914087, -0.883687, -0.8477, -0.806354, -0.75991, -0.708662, -0.652933, -0.593076, -0.52947, -0.462516, -0.392638, -0.320277, -0.245892, -0.169952, -0.092937, -0.0153349, 0.0623641, 0.139669, 0.216091, 0.291146, 0.364361, 0.435272, 0.503431, 0.568408, 0.629791, 0.687192, 0.740248, 0.788624, 0.832015, 0.870145, 0.902774, 0.929695, 0.950738, 0.96577, 0.974697, 0.977461, 0.974045, 0.964472, 0.9488, 0.92713, 0.899598, 0.866379, 0.827682, 0.783752, 0.734867, 0.681336, 0.623498, 0.561717, 
-0.938499, 0.726295, -0.25623, 0.282655, -0.0498286, 0.0958024, -0.0309785, -0.0235025, -0.0984616, -0.142938, -0.211949, -0.276082, -0.346244, -0.414799, -0.482784, -0.548084, -0.610307, -0.668742, -0.722993, -0.772677, -0.817478, -0.857111, -0.891325, -0.919904, -0.942667, -0.95947, -0.970207, -0.97481, -0.97325, -0.965536, -0.951719, -0.931884, -0.906157, -0.874702, -0.837716, -0.795434, -0.748123, -0.696082, -0.639641, -0.579155, -0.515008, -0.447604, -0.377371, -0.304752, -0.230206, -0.154205, -0.0772286, 0.000235887, 0.0776989, 0.154671, 0.230665, 0.3052, 0.377806, 0.448023, 0.515408, 0.579534, 0.639997, 0.696413, 0.748426, 0.795707, 0.837957, 0.87491, 0.906331, 0.932022, 0.951821, 0.965602, 0.973278, 0.9748, 0.97016, 0.959386, 0.942546, 0.919748, 0.891134, 0.856886, 0.817221, 0.772389, 0.722674, 0.66839, 0.60988, 
