0.708846,0.650115,0.587352,0.520959,0.45136,0.378998,0.304334,0.227842,0.150006,0.0713152,-0.00774275,-0.0866891,-0.165053,-0.242364,-0.318142,-0.391909,-0.463198,-0.531558,-0.596558,-0.657786,-0.714856,-0.767406,-0.815104,-0.857649,-0.894771,-0.926236,-0.951846,-0.971438,-0.984887,-0.99211,-0.993061,-0.987733,-0.976161,-0.958416,-0.934613,-0.9049,-0.869467,-0.828536,-0.782367,-0.731252,-0.675513,-0.615504,-0.551603,-0.484215,-0.413766,-0.3407,-0.265481,-0.188583,-0.110492,-0.0317036,0.0472856,0.125976,0.20387,0.280475,0.355306,0.427892,0.497772,0.564504,0.627668,0.686864,0.741717,0.791881,0.837038,0.876903,0.911224,0.939784,0.962403,0.978936,0.989281,0.993371,0.991181,0.982724,0.968054,0.947264,0.920484,0.887885,0.849673,0.806089,0.757408
0.752304,0.6971,0.637562,0.574073,0.507039,0.436887,0.364065,0.289035,0.212274,0.134268,0.0555036,-0.023532,-0.102362,-0.180515,-0.257519,-0.332895,-0.406167,-0.47687,-0.544558,-0.608804,-0.6692,-0.725366,-0.776945,-0.823613,-0.865073,-0.901064,-0.931358,-0.955764,-0.974127,-0.986332,-0.992301,-0.991995,-0.985419,-0.972612,-0.953656,-0.92867,-0.897814,-0.861281,-0.819302,-0.772144,-0.720104,-0.663511,-0.602724,-0.538126,-0.470125,-0.399152,-0.325656,-0.250101,-0.172965,-0.0947346,-0.0159058,0.0630237,0.141555,0.219191,0.295441,0.369823,0.441868,0.511118,0.577137,0.639508,0.697835,0.75175,0.800912,0.845011,0.883767,0.916936,0.944308,0.965709,0.981005,0.990099,0.992933,0.989489,0.97979,0.963896,0.941908,0.913965,0.880243,0.840956,0.796353
0.792718,0.741263,0.685192,0.624864,0.560666,0.493009,0.422323,0.349059,0.273683,0.196673,0.118515,0.0396965,-0.039298,-0.117993,-0.195916,-0.272595,-0.34755,-0.420307,-0.490408,-0.557407,-0.620883,-0.680433,-0.735682,-0.786279,-0.831905,-0.872271,-0.907123,-0.93624,-0.959437,-0.976568,-0.987526,-0.99224,-0.99068,-0.982857,-0.968821,-0.948659,-0.922499,-0.890507,-0.852885,-0.809871,-0.761736,-0.708786,-0.651354,-0.589804,-0.524525,-0.455931,-0.384453,-0.310545,-0.234674,-0.157319,-0.0789689,-0.000119867,0.0787299,0.157082,0.234441,0.310317,0.384232,0.455718,0.524322,0.589611,0.651173,0.708618,0.761582,0.809732,0.852762,0.890401,0.922411,0.948588,0.968769,0.982824,0.990666,0.992244,0.987549,0.976611,0.959498,0.936319,0.90722,0.872386,0.832036
0.829924,0.782427,0.730049,0.673127,0.612025,0.547135,0.478872,0.40767,0.333984,0.258281,0.181041,0.102751,0.0238976,-0.0550369,-0.133577,-0.211252,-0.287586,-0.362101,-0.434327,-0.503807,-0.570102,-0.632793,-0.691483,-0.745801,-0.795404,-0.839978,-0.879242,-0.912946,-0.940879,-0.962863,-0.97876,-0.988468,-0.991928,-0.989116,-0.98005,-0.964788,-0.943427,-0.916101,-0.882983,-0.844282,-0.800244,-0.751146,-0.697299,-0.639044,-0.576748,-0.510807,-0.441635,-0.369672,-0.295371,-0.219203,-0.141649,-0.0631991,0.0156501,0.0944003,0.172554,0.249616,0.3251,0.398529,0.469439,0.53738,0.601924,0.662662,0.719211,0.771212,0.818338,0.86029,0.896803,0.927646,0.952624,0.97158,0.984392,0.990982,0.991305,0.985362,0.973188,0.954862,0.930499,0.900253,0.864316
0.863771,0.820424,0.771952,0.718665,0.660906,0.599047,0.533482,0.464631,0.392933,0.318843,0.242833,0.165383,0.0869804,0.00811068,-0.070745,-0.149112,-0.226519,-0.302489,-0.376546,-0.448223,-0.517066,-0.582641,-0.644531,-0.702347,-0.755722,-0.804319,-0.847831,-0.885983,-0.918533,-0.945276,-0.966043,-0.980702,-0.98916,-0.991365,-0.987302,-0.976998,-0.960516,-0.937961,-0.909477,-0.875242,-0.835474,-0.790424,-0.740377,-0.685648,-0.626585,-0.56356,-0.496972,-0.427242,-0.354811,-0.280137,-0.203692,-0.125959,-0.0474292,0.0314001,0.110031,0.187966,0.264713,0.339786,0.412711,0.483027,0.550289,0.614071,0.673972,0.729611,0.780637,0.826728,0.867593,0.902972,0.932642,0.956415,0.974142,0.98571,0.991046,0.990117,0.982927,0.969523,0.94999,0.92445,0.893066
0.894122,0.855101,0.81073,0.761294,0.707113,0.648534,0.585934,0.519712,0.450292,0.378115,0.303641,0.227343,0.149703,0.0712065,-0.00766046,-0.0864185,-0.164594,-0.241713,-0.3173,-0.390882,-0.461992,-0.530181,-0.595019,-0.656094,-0.713022,-0.765441,-0.813021,-0.855461,-0.892493,-0.923881,-0.949429,-0.968974,-0.982393,-0.989601,-0.990553,-0.985241,-0.973701,-0.956005,-0.932265,-0.90263,-0.867289,-0.826464,-0.780415,-0.729431,-0.673835,-0.61398,-0.550242,-0.483026,-0.412756,-0.339877,-0.264848,-0.188145,-0.110253,-0.0316634,0.0471263,0.125618,0.203316,0.279728,0.354371,0.426774,0.496479,0.563045,0.626051,0.6851,0.739816,0.789856,0.834901,0.874668,0.908906,0.937396,0.959961,0.976456,0.986777,0.99086,0.988679,0.980246,0.965617,0.944882,0.918173
0.920854,0.886318,0.846227,0.800843,0.750458,0.695397,0.636014,0.57269,0.505828,0.435856,0.36322,0.288382,0.211815,0.134003,0.0554331,-0.0234121,-0.102053,-0.180017,-0.25683,-0.332017,-0.405104,-0.47563,-0.543149,-0.607234,-0.66748,-0.723506,-0.774957,-0.821509,-0.862867,-0.89877,-0.928991,-0.953338,-0.971658,-0.983835,-0.989792,-0.98949,-0.982933,-0.970162,-0.951257,-0.926338,-0.895562,-0.859124,-0.817254,-0.770218,-0.718312,-0.661864,-0.601232,-0.536799,-0.468972,-0.39818,-0.324871,-0.249508,-0.172567,-0.0945349,-0.0159054,0.0628246,0.141157,0.218598,0.294656,0.368852,0.440715,0.509792,0.575646,0.637861,0.696043,0.749824,0.798865,0.842855,0.881516,0.914604,0.941909,0.96326,0.97852,0.987594,0.990424,0.986992,0.97732,0.96147,0.93954
0.94386,0.913947,0.8783,0.83715,0.790766,0.739446,0.683521,0.623349,0.559317,0.491834,0.421329,0.348252,0.273068,0.196253,0.118289,0.039664,-0.0391403,-0.117646,-0.19538,-0.271867,-0.346634,-0.419209,-0.489134,-0.555966,-0.619283,-0.678685,-0.733796,-0.784268,-0.829781,-0.870048,-0.904815,-0.93386,-0.957002,-0.974093,-0.985026,-0.989731,-0.988179,-0.980379,-0.966381,-0.946273,-0.920182,-0.888274,-0.85075,-0.807847,-0.759837,-0.707022,-0.649738,-0.588346,-0.523234,-0.454814,-0.383518,-0.309798,-0.234119,-0.15696,-0.078809,-0.000159419,0.0784912,0.156646,0.23381,0.309495,0.383224,0.454531,0.522963,0.588089,0.649497,0.706799,0.759632,0.807663,0.850587,0.888133,0.920065,0.946179,0.966312,0.980335,0.98816,0.989738,0.985058,0.97415,0.957084
0.963046,0.937878,0.906818,0.87007,0.827873,0.780502,0.728261,0.671486,0.610543,0.54582,0.477733,0.406714,0.333216,0.257705,0.18066,0.102564,0.0239032,-0.0548415,-0.133193,-0.210677,-0.286821,-0.361149,-0.433194,-0.5025,-0.568629,-0.631163,-0.689707,-0.74389,-0.79337,-0.837834,-0.877001,-0.910624,-0.938489,-0.96042,-0.97628,-0.985967,-0.989421,-0.986619,-0.97758,-0.962359,-0.941055,-0.913801,-0.880769,-0.842169,-0.798245,-0.749274,-0.695565,-0.63746,-0.575323,-0.50955,-0.440555,-0.368774,-0.294662,-0.218688,-0.14133,-0.0630791,0.0155707,0.0941221,0.172078,0.248947,0.324241,0.397486,0.468217,0.535988,0.600371,0.660958,0.717366,0.769238,0.816248,0.858096,0.89452,0.925288,0.950206,0.969116,0.9819,0.988476,0.988802,0.982876,0.970737
0.978335,0.958012,0.931666,0.899468,0.86163,0.818399,0.770054,0.716906,0.659298,0.597598,0.532203,0.463529,0.392014,0.318114,0.242296,0.165041,0.0868321,0.00815423,-0.0705118,-0.14869,-0.225906,-0.301686,-0.375558,-0.447055,-0.515726,-0.581136,-0.642872,-0.700544,-0.753786,-0.802263,-0.845668,-0.883726,-0.916197,-0.942875,-0.963592,-0.978217,-0.986658,-0.988861,-0.984811,-0.974536,-0.958099,-0.935604,-0.907195,-0.873049,-0.833385,-0.788451,-0.738532,-0.683944,-0.625032,-0.562169,-0.495751,-0.426199,-0.353952,-0.279467,-0.203216,-0.12568,-0.0473491,0.031281,0.109713,0.187452,0.264006,0.33889,0.411632,0.481771,0.548865,0.612488,0.672239,0.72774,0.77864,0.824617,0.865381,0.900673,0.930271,0.953988,0.971673,0.983215,0.988541,0.987617,0.980448
0.989664,0.97427,0.952743,0.925226,0.8919,0.852984,0.80873,0.759424,0.705384,0.646958,0.584519,0.518468,0.449226,0.377234,0.30295,0.226845,0.149399,0.0710965,-0.00757898,-0.0861474,-0.164133,-0.241062,-0.316461,-0.389857,-0.460789,-0.528808,-0.593483,-0.654406,-0.711192,-0.763482,-0.810944,-0.853279,-0.89022,-0.921532,-0.947019,-0.966517,-0.979906,-0.987098,-0.988051,-0.982756,-0.971248,-0.9536,-0.929922,-0.900366,-0.865116,-0.824398,-0.778467,-0.727615,-0.672162,-0.61246,-0.548885,-0.48184,-0.411749,-0.339055,-0.264217,-0.187709,-0.110014,-0.0316231,0.0469675,0.125261,0.202763,0.278983,0.353438,0.42566,0.49519,0.56159,0.624439,0.68334,0.73792,0.787836,0.83277,0.872439,0.906593,0.935015,0.957525,0.973982,0.98428,0.988356,0.986183
0.996988,0.986585,0.969965,0.94724,0.918561,0.884117,0.844133,0.798869,0.748616,0.693699,0.63447,0.571309,0.50462,0.434828,0.362377,0.287729,0.211356,0.133739,0.0553614,-0.0232927,-0.101745,-0.179519,-0.256142,-0.33114,-0.404044,-0.474393,-0.541743,-0.605668,-0.665764,-0.72165,-0.772974,-0.819411,-0.860667,-0.896482,-0.92663,-0.950918,-0.969195,-0.981344,-0.987289,-0.986992,-0.980454,-0.967718,-0.948864,-0.924011,-0.893316,-0.856973,-0.815212,-0.768297,-0.716524,-0.660221,-0.599745,-0.535476,-0.467822,-0.39721,-0.324088,-0.248916,-0.17217,-0.0943356,-0.015905,0.0626262,0.140761,0.218007,0.293874,0.367883,0.439566,0.50847,0.574159,0.636219,0.694256,0.747903,0.796823,0.840704,0.87927,0.912277,0.939517,0.960816,0.976041,0.985095,0.987921
1.00028,0.994907,0.983261,0.96542,0.941504,0.911672,0.87612,0.83508,0.788818,0.737633,0.681853,0.621838,0.557971,0.490661,0.420337,0.347448,0.272454,0.195832,0.118063,0.0396306,-0.038983,-0.117299,-0.194844,-0.271141,-0.345721,-0.418114,-0.487863,-0.554528,-0.617687,-0.676941,-0.731915,-0.782261,-0.827662,-0.86783,-0.902512,-0.931487,-0.954574,-0.971625,-0.982533,-0.987229,-0.985684,-0.977907,-0.963948,-0.943894,-0.917872,-0.886047,-0.84862,-0.805829,-0.757942,-0.705264,-0.648126,-0.586891,-0.521945,-0.4537,-0.382586,-0.309053,-0.233566,-0.156603,-0.0786495,-0.00019877,0.0782532,0.15621,0.23318,0.308676,0.382219,0.453347,0.521608,0.586571,0.647826,0.704985,0.757687,0.805599,0.848417,0.885872,0.917725,0.943777,0.963861,0.977852,0.985661
0.999518,0.999203,0.992578,0.979693,0.960637,0.935538,0.904562,0.867912,0.825828,0.778581,0.726477,0.66985,0.609065,0.544509,0.476597,0.40576,0.332449,0.25713,0.180279,0.102377,0.0239079,-0.0546463,-0.132808,-0.210103,-0.286057,-0.360199,-0.432063,-0.501196,-0.56716,-0.629538,-0.687936,-0.741984,-0.791342,-0.835696,-0.874767,-0.908307,-0.936105,-0.957984,-0.973807,-0.983472,-0.98692,-0.984129,-0.975115,-0.959937,-0.938689,-0.911507,-0.878562,-0.840062,-0.796251,-0.747406,-0.693836,-0.635879,-0.573902,-0.508296,-0.439477,-0.367879,-0.293956,-0.218174,-0.141012,-0.0629594,0.0154916,0.0938447,0.171604,0.248279,0.323384,0.396445,0.466999,0.534601,0.598822,0.659258,0.715526,0.76727,0.814162,0.855908,0.892242,0.922935,0.947794,0.966659,0.979414
0.994713,0.999455,0.997878,0.990001,0.975882,0.955617,0.929342,0.897232,0.859495,0.816379,0.76816,0.715151,0.657693,0.596153,0.530927,0.462429,0.391097,0.317385,0.24176,0.164698,0.0866829,0.00819704,-0.0702787,-0.148267,-0.225294,-0.300886,-0.374572,-0.44589,-0.514389,-0.579635,-0.641217,-0.698745,-0.751856,-0.800212,-0.84351,-0.881475,-0.913867,-0.94048,-0.961148,-0.97574,-0.984162,-0.986362,-0.982326,-0.97208,-0.955687,-0.933253,-0.904918,-0.870862,-0.8313,-0.786482,-0.736692,-0.682245,-0.623484,-0.560781,-0.494532,-0.425158,-0.353095,-0.278799,-0.202741,-0.125402,-0.0472692,0.0311622,0.109397,0.186939,0.2633,0.337996,0.410556,0.480519,0.547445,0.610909,0.670511,0.725874,0.776648,0.822512,0.863175,0.898381,0.927907,0.951567,0.96921
0.985884,0.995662,0.999139,0.996303,0.987177,0.971829,0.950362,0.92292,0.889685,0.850872,0.806735,0.757558,0.70366,0.645385,0.583108,0.517227,0.448163,0.376355,0.30226,0.226347,0.149095,0.0709857,-0.00749811,-0.0858764,-0.163673,-0.240412,-0.315623,-0.388836,-0.45959,-0.527438,-0.591952,-0.652723,-0.709367,-0.761527,-0.808872,-0.851103,-0.887953,-0.919189,-0.944614,-0.964067,-0.977424,-0.984602,-0.985555,-0.980277,-0.968801,-0.9512,-0.927586,-0.898107,-0.862949,-0.822336,-0.776524,-0.725803,-0.670492,-0.610943,-0.547531,-0.480657,-0.410745,-0.338236,-0.263588,-0.187273,-0.109775,-0.0315829,0.0468091,0.124905,0.202212,0.278239,0.352508,0.424548,0.493904,0.560138,0.62283,0.681584,0.736029,0.785821,0.830644,0.870216,0.904286,0.932639,0.955095
0.973064,0.987839,0.996357,0.998572,0.994477,0.984107,0.967535,0.944874,0.916273,0.881922,0.842045,0.7969,0.746779,0.692005,0.63293,0.569932,0.503414,0.433801,0.361536,0.287078,0.210897,0.133473,0.055289,-0.0231738,-0.101436,-0.179021,-0.255454,-0.330266,-0.402987,-0.473159,-0.540341,-0.604106,-0.664052,-0.719799,-0.770996,-0.817318,-0.858473,-0.8942,-0.924274,-0.948505,-0.966738,-0.97886,-0.984793,-0.984499,-0.977982,-0.965281,-0.946477,-0.92169,-0.891075,-0.854827,-0.813174,-0.76638,-0.714741,-0.658583,-0.598261,-0.534156,-0.466675,-0.396243,-0.323306,-0.248325,-0.171774,-0.0941367,-0.0159045,0.0624283,0.140366,0.217417,0.293093,0.366916,0.43842,0.507151,0.572676,0.634581,0.692473,0.745987,0.794785,0.838559,0.87703,0.909957,0.93713
0.956306,0.976019,0.989543,0.9968,0.997753,0.992403,0.980793,0.963003,0.939154,0.909403,0.873947,0.833016,0.786875,0.735824,0.68019,0.62033,0.556628,0.489492,0.419348,0.346644,0.271841,0.195412,0.117836,0.0395964,-0.0388261,-0.116953,-0.194307,-0.270417,-0.34481,-0.417021,-0.486596,-0.553094,-0.616095,-0.675201,-0.730039,-0.78026,-0.825549,-0.865619,-0.900215,-0.92912,-0.952151,-0.969162,-0.980046,-0.984734,-0.983196,-0.975442,-0.96152,-0.94152,-0.915567,-0.883826,-0.846496,-0.803815,-0.756052,-0.703509,-0.646518,-0.58544,-0.52066,-0.452589,-0.381656,-0.30831,-0.233015,-0.156246,-0.0784903,-0.000237921,0.078016,0.155777,0.232552,0.307858,0.381217,0.452166,0.520256,0.585057,0.646159,0.703176,0.755747,0.80354,0.846253,0.883615,0.915391
0.935678,0.960248,0.978724,0.990994,0.996991,0.996683,0.990081,0.977235,0.958233,0.933203,0.902312,0.86576,0.823788,0.776665,0.724697,0.668218,0.60759,0.543201,0.475463,0.404807,0.331684,0.256556,0.179897,0.102188,0.0239119,-0.0544514,-0.132424,-0.209529,-0.285295,-0.359252,-0.430936,-0.499895,-0.565694,-0.627916,-0.686169,-0.740083,-0.789318,-0.833563,-0.872538,-0.905996,-0.933727,-0.955554,-0.971339,-0.980984,-0.984426,-0.981645,-0.972657,-0.95752,-0.936329,-0.909219,-0.87636,-0.83796,-0.794263,-0.745544,-0.692111,-0.634302,-0.572484,-0.507046,-0.438402,-0.366986,-0.293251,-0.217661,-0.140695,-0.0628398,0.0154129,0.0935681,0.171132,0.247613,0.32253,0.395407,0.465784,0.533216,0.597277,0.657562,0.71369,0.765306,0.812083,0.853725,0.889971
