-0.015681,-0.1715,-0.323335,-0.467412,-0.599941,-0.717698,-0.817783,-0.897731,-0.955574,-0.989887,-0.999826,-0.985147,-0.946209,-0.883973,-0.799971,-0.69627,-0.575425,-0.440411,-0.294553,-0.141442,0.0151519,0.171373,0.323374,0.467412,0.599941,0.717698,0.817783,0.897731,0.955574,0.989887,0.999826,0.985147,0.946209,0.883973,0.799971,0.69627,0.575425,0.440411,0.294553,0.141442
0.0470679,-0.109167,-0.262816,-0.410392,-0.548012,-0.672121,-0.779644,-0.867979,-0.934942,-0.978882,-0.99872,-0.993965,-0.964736,-0.911752,-0.836318,-0.74029,-0.626034,-0.496364,-0.354471,-0.203849,-0.0482088,0.108619,0.262772,0.410455,0.548031,0.672113,0.779645,0.867979,0.934942,0.978882,0.99872,0.993965,0.964736,0.911752,0.836318,0.74029,0.626034,0.496364,0.354471,0.203849
0.109598,-0.0465968,-0.201443,-0.351787,-0.49384,-0.623821,-0.738389,-0.834749,-0.910555,-0.963947,-0.993602,-0.998791,-0.979386,-0.935866,-0.869302,-0.781332,-0.674123,-0.550316,-0.412958,-0.265431,-0.111368,0.0454363,0.201122,0.351856,0.493926,0.623833,0.73838,0.834746,0.910557,0.963947,0.993602,0.998791,0.979386,0.935866,0.869302,0.781332,0.674123,0.550316,0.412958,0.265431
0.171684,0.0160343,-0.139456,-0.291914,-0.437698,-0.572975,-0.694153,-0.798177,-0.88252,-0.945141,-0.984493,-0.999605,-0.990101,-0.956218,-0.89879,-0.819231,-0.719499,-0.602051,-0.469779,-0.325939,-0.174073,-0.0179213,0.138672,0.291851,0.437843,0.573054,0.694155,0.798163,0.882518,0.945142,0.984494,0.999604,0.990101,0.956218,0.89879,0.819231,0.719499,0.602051,0.469779,0.325939
0.233088,0.0785274,-0.0770666,-0.231044,-0.379879,-0.519815,-0.647091,-0.758392,-0.850953,-0.922546,-0.971431,-0.996403,-0.996838,-0.972728,-0.924666,-0.853835,-0.76198,-0.651363,-0.524707,-0.385131,-0.236072,-0.0811996,0.0756719,0.23068,0.380008,0.519979,0.647147,0.758379,0.850938,0.922544,0.971433,0.996403,0.996838,0.972728,0.924666,0.853835,0.76198,0.651363,0.524707,0.385131
0.293571,0.140666,-0.0144839,-0.169415,-0.320662,-0.464603,-0.597399,-0.715532,-0.815967,-0.896258,-0.954472,-0.989198,-0.99957,-0.985329,-0.946824,-0.885006,-0.801396,-0.698053,-0.577521,-0.442769,-0.297115,-0.144144,0.0123755,0.16859,0.320654,0.464822,0.597545,0.715554,0.815944,0.896243,0.954473,0.989201,0.999571,0.985329,0.946824,0.885006,0.801396,0.698053,0.577521,0.442769
0.352895,0.202223,0.0480767,-0.107254,-0.260308,-0.407611,-0.545306,-0.669763,-0.777684,-0.866375,-0.933691,-0.978024,-0.998286,-0.993971,-0.965178,-0.912619,-0.837588,-0.741933,-0.62801,-0.498622,-0.356957,-0.206503,-0.0509633,0.105831,0.260019,0.407805,0.545549,0.66986,0.777677,0.866345,0.933681,0.978026,0.998289,0.993971,0.965178,0.912619,0.837588,0.741933,0.62801,0.498622
0.410825,0.262967,0.110393,-0.0447788,-0.199059,-0.349101,-0.491065,-0.621283,-0.736243,-0.833003,-0.909169,-0.962931,-0.992993,-0.998617,-0.979652,-0.936564,-0.870412,-0.782829,-0.67597,-0.552466,-0.415359,-0.268024,-0.11409,0.0426538,0.198347,0.349157,0.491369,0.621482,0.736292,0.832972,0.909141,0.962924,0.992998,0.99862,0.979652,0.936563,0.870412,0.782829,0.67597,0.552466
0.467135,0.322664,0.172237,0.0177877,-0.137148,-0.289328,-0.434932,-0.570315,-0.691812,-0.796259,-0.880993,-0.943981,-0.983719,-0.999252,-0.990189,-0.956744,-0.899737,-0.820576,-0.72121,-0.604085,-0.472086,-0.328462,-0.176751,-0.0206873,0.135886,0.289113,0.435221,0.570612,0.691954,0.796257,0.880953,0.943958,0.983719,0.999257,0.990191,0.956743,0.899737,0.820576,0.72121,0.604085
0.5216,0.381082,0.233377,0.0802209,-0.0748001,-0.228533,-0.377162,-0.517101,-0.644586,-0.756283,-0.849262,-0.921246,-0.970504,-0.995878,-0.996745,-0.973077,-0.925445,-0.855023,-0.763548,-0.653272,-0.52691,-0.387574,-0.238695,-0.0839378,0.0728858,0.227915,0.377332,0.517457,0.644842,0.756348,0.84923,0.921202,0.97049,0.995882,0.996752,0.973078,0.925444,0.855023,0.763548,0.653272
0.574007,0.437993,0.293581,0.142292,-0.0122439,-0.166951,-0.318005,-0.461886,-0.594782,-0.713241,-0.81409,-0.894803,-0.9534,-0.988513,-0.9993,-0.985498,-0.947431,-0.886033,-0.802815,-0.699829,-0.579611,-0.445122,-0.299672,-0.146844,0.0096006,0.165809,0.317934,0.462231,0.595146,0.713406,0.8141,0.894748,0.953365,0.988507,0.999308,0.985503,0.947432,0.886031,0.802814,0.699829
