4.02E-06,-3.62E-05,-7.62E-05,-0.000115671,-0.000154441,-0.000192234,-0.000228812,-0.000263943,-0.000297406,-0.000328988,-0.000358491,-0.000385727,-0.000410524,-0.000432726,-0.000452192,-0.000468799,-0.000482442,-0.000493035,-0.000500511,-0.000504822,-0.000505942,-0.000503863,-0.000498598,-0.000490182,-0.000478666,-0.000464123,-0.000446647,-0.000426347,-0.000403351,-0.000377805,-0.00034987,-0.000319724,-0.000287556,-0.00025357,-0.000217981,-0.000181013,-0.000142902,-0.000103886,-6.42E-05,-2.41E-05,1.61E-05,5.62E-05,9.60E-05,0.000135163,0.000173475,0.00021069,0.000246573,0.000280897,0.000313445,0.000344012,0.000372403,0.00039844,0.000421958,0.000442809,0.000460859,0.000475996,0.000488124,0.000497166,0.000503064,0.000505782,0.000505302,0.000501627,0.000494781,0.000484807,0.000471768,0.000455746,0.000436842,0.000415177,0.000390887,0.000364125,0.000335062,0.00030388,0.000270777,0.000235962,0.000199655,0.000162086,0.000123492,8.41E-05,4.42E-05
-4.67E-05,-8.04E-06,-8.84E-05,-0.000168187,-0.000246916,-0.000324085,-0.000399204,-0.0004718,-0.000541412,-0.000607602,-0.00066995,-0.000728063,-0.000781573,-0.000830141,-0.000873461,-0.000911258,-0.000943295,-0.000969367,-0.000989311,-0.001003,-0.00101035,-0.00101131,-0.00100587,-0.000994081,-0.000976003,-0.000951754,-0.000921488,-0.000885396,-0.000843706,-0.000796682,-0.000744621,-0.000687853,-0.000626735,-0.000561656,-0.000493025,-0.000421277,-0.000346866,-0.000270262,-0.000191949,-0.000112422,-3.22E-05,4.83E-05,0.000128392,0.000207716,0.000285726,0.00036193,0.000435846,0.000507007,0.000574962,0.000639282,0.00069956,0.000755415,0.000806494,0.000852475,0.000893066,0.00092801,0.000957088,0.000980114,0.000996944,0.00100747,0.00101163,0.00100939,0.00100077,0.000985821,0.000964641,0.000937362,0.000904157,0.000865235,0.000820843,0.000771262,0.000716804,0.000657814,0.000594666,0.000527758,0.000457513,0.000384375,0.000308808,0.000231288,0.000152306
-6.43E-05,-1.08E-05,-3.62E-05,-0.000156574,-0.000275974,-0.00039363,-0.000508797,-0.000620747,-0.000728773,-0.000832191,-0.000930348,-0.00102262,-0.00110843,-0.00118723,-0.00125853,-0.00132187,-0.00137685,-0.00142313,-0.0014604,-0.00148845,-0.00150709,-0.00151619,-0.00151571,-0.00150565,-0.00148607,-0.0014571,-0.00141891,-0.00137175,-0.00131592,-0.00125177,-0.0011797,-0.00110018,-0.0010137,-0.000920807,-0.000822097,-0.000718189,-0.000609741,-0.000497438,-0.000381989,-0.000264126,-0.000144593,-2.41E-05,9.65E-05,0.000216445,0.000335067,0.000451571,0.000565219,0.000675294,0.0007811,0.000881967,0.000977258,0.00106637,0.00114874,0.00122385,0.00129122,0.00135043,0.0014011,0.00144291,0.00147559,0.00149895,0.00151284,0.00151715,0.00151188,0.00149705,0.00147275,0.00143914,0.00139643,0.0013449,0.00128486,0.00121669,0.00114084,0.00105777,0.000968017,0.000872142,0.000770753,0.000664491,0.000554027,0.000440061,0.000323313
-0.000101447,6.59E-06,4.26E-06,-8.04E-05,-0.000240674,-0.00039945,-0.0005557,-0.000708437,-0.000856694,-0.000999536,-0.00113606,-0.0012654,-0.00138674,-0.00149931,-0.0016024,-0.00169536,-0.00177761,-0.00184861,-0.00190793,-0.00195518,-0.00199008,-0.00201239,-0.00202198,-0.00201878,-0.00200282,-0.0019742,-0.0019331,-0.00187977,-0.00181457,-0.00173788,-0.00165022,-0.00155211,-0.0014442,-0.00132715,-0.00120172,-0.00106868,-0.000928894,-0.000783231,-0.000632616,-0.000478002,-0.000320365,-0.000160703,-2.52E-08,0.000160653,0.000320315,0.000477953,0.000632568,0.000783185,0.000928849,0.00106864,0.00120168,0.00132712,0.00144416,0.00155208,0.00165019,0.00173786,0.00181454,0.00187976,0.00193308,0.00197419,0.00200281,0.00201878,0.00202198,0.00201239,0.00199008,0.0019552,0.00190794,0.00184863,0.00177763,0.00169539,0.00160243,0.00149934,0.00138677,0.00126544,0.0011361,0.000999579,0.00085674,0.000708484,0.000555748
-0.000126331,1.22E-05,5.83E-05,-6.00E-07,-0.000140592,-0.000340633,-0.000538521,-0.000733004,-0.000922853,-0.00110687,-0.00128388,-0.00145278,-0.0016125,-0.00176202,-0.0019004,-0.00202676,-0.00214031,-0.00224033,-0.00232619,-0.00239733,-0.00245332,-0.00249381,-0.00251852,-0.00252731,-0.00252012,-0.002497,-0.0024581,-0.00240365,-0.002334,-0.0022496,-0.00215098,-0.00203875,-0.00191364,-0.00177643,-0.00162799,-0.00146925,-0.00130123,-0.00112498,-0.000941614,-0.000752297,-0.000558224,-0.000360622,-0.00016074,4.02E-05,0.000240803,0.000439925,0.000636266,0.000828584,0.00101566,0.00119632,0.00136942,0.00153385,0.00168859,0.00183266,0.00196513,0.00208518,0.00219205,0.00228506,0.00236363,0.00242725,0.00247552,0.00250815,0.00252491,0.00252571,0.00251055,0.00247951,0.00243279,0.0023707,0.00229361,0.00220203,0.00209652,0.00197776,0.0018465,0.00170356,0.00154985,0.00138634,0.00121406,0.00103411,0.000847626
-0.000157792,2.49E-05,0.00010555,9.08E-05,-2.46E-05,-0.000216787,-0.000456381,-0.000693089,-0.000925415,-0.00115189,-0.00137108,-0.00158161,-0.00178213,-0.00197139,-0.00214818,-0.0023114,-0.00245999,-0.00259304,-0.00270969,-0.00280921,-0.00289097,-0.00295446,-0.00299926,-0.0030251,-0.00303181,-0.00301936,-0.00298782,-0.00293739,-0.00286838,-0.00278125,-0.00267652,-0.00255488,-0.00241708,-0.002264,-0.00209661,-0.00191596,-0.0017232,-0.00151955,-0.00130629,-0.00108476,-0.000856384,-0.00062259,-0.00038486,-0.000144697,9.64E-05,0.00033685,0.000575189,0.000809892,0.00103947,0.00126248,0.00147751,0.0016832,0.00187825,0.00206142,0.00223155,0.00238758,0.00252852,0.00265346,0.00276164,0.00285235,0.00292503,0.00297921,0.00301456,0.00303085,0.00302798,0.00300597,0.00296495,0.00290518,0.00282705,0.00273104,0.00261777,0.00248795,0.0023424,0.00218203,0.00200788,0.00182102,0.00162266,0.00141403,0.00119647
-0.000184362,3.32E-05,0.000156675,0.000178764,0.000103888,-6.70E-05,-0.000308916,-0.000587839,-0.000863045,-0.00113279,-0.00139538,-0.00164915,-0.00189249,-0.00212386,-0.00234181,-0.00254495,-0.002732,-0.00290178,-0.00305321,-0.00318534,-0.00329733,-0.00338848,-0.0034582,-0.00350605,-0.00353174,-0.00353511,-0.00351612,-0.0034749,-0.00341171,-0.00332695,-0.00322116,-0.003095,-0.00294928,-0.00278491,-0.00260293,-0.00240449,-0.00219086,-0.00196337,-0.00172347,-0.00147267,-0.00121256,-0.000944789,-0.000671041,-0.000393051,-0.000112576,0.000168611,0.000448732,0.000726016,0.00099871,0.00126509,0.00152347,0.00177222,0.00200976,0.0022346,0.00244531,0.00264056,0.00281912,0.00297985,0.00312175,0.0032439,0.00334555,0.00342605,0.00348488,0.00352168,0.00353622,0.0035284,0.00349827,0.00344603,0.003372,0.00327665,0.00316058,0.00302453,0.00286936,0.00269605,0.00250569,0.00229949,0.00207876,0.00184488,0.00159933
-0.000212737,4.39E-05,0.000204637,0.000268914,0.000231993,9.79E-05,-0.000127487,-0.000416922,-0.000734922,-0.00104828,-0.001355,-0.00165316,-0.00194087,-0.0022163,-0.00247773,-0.00272349,-0.00295203,-0.00316191,-0.00335179,-0.00352049,-0.00366692,-0.00379018,-0.00388947,-0.00396417,-0.00401381,-0.00403807,-0.0040368,-0.00401001,-0.00395787,-0.0038807,-0.003779,-0.00365341,-0.00350472,-0.00333387,-0.00314194,-0.00293015,-0.00269983,-0.00245245,-0.00218956,-0.00191282,-0.001624,-0.0013249,-0.00101743,-0.000703525,-0.000385174,-6.44E-05,0.000256807,0.000576378,0.000892304,0.00120259,0.00150527,0.00179844,0.00208023,0.00234887,0.00260267,0.00284,0.00305939,0.00325943,0.00343886,0.00359655,0.0037315,0.00384286,0.00392993,0.00399215,0.00402912,0.00404063,0.00402659,0.00398709,0.00392239,0.00383288,0.00371915,0.00358189,0.003422,0.00324047,0.00303845,0.00281722,0.00257818,0.00232284,0.00205281
-0.00023872,5.29E-05,0.000253307,0.000356529,0.000361475,0.000265386,7.29E-05,-0.00020549,-0.000540743,-0.000897537,-0.00124866,-0.00159188,-0.00192504,-0.00224603,-0.00255282,-0.00284347,-0.00311615,-0.00336912,-0.00360079,-0.0038097,-0.00399452,-0.00415408,-0.00428738,-0.00439358,-0.004472,-0.00452214,-0.00454369,-0.00453652,-0.00450067,-0.00443636,-0.004344,-0.00422418,-0.00407765,-0.00390535,-0.00370835,-0.0034879,-0.00324541,-0.00298239,-0.00270052,-0.00240158,-0.00208745,-0.00176013,-0.00142167,-0.00107423,-0.000720001,-0.000361216,-1.48E-07,0.000360921,0.000719709,0.00107395,0.00142139,0.00175985,0.00208719,0.00240133,0.00270028,0.00298217,0.0032452,0.00348771,0.00370818,0.00390519,0.00407752,0.00422407,0.00434391,0.00443629,0.00450063,0.0045365,0.0045437,0.00452217,0.00447205,0.00439365,0.00428748,0.0041542,0.00399466,0.00380986,0.00360097,0.00336932,0.00311636,0.00284371,0.00255307
-0.000264656,6.27E-05,0.000300034,0.00044364,0.000488799,0.000434299,0.000279112,2.93E-05,-0.000300695,-0.000680305,-0.00107558,-0.00146406,-0.00184328,-0.00221085,-0.00256444,-0.00290181,-0.00322084,-0.00351951,-0.00379592,-0.00404834,-0.00427516,-0.00447495,-0.00464645,-0.00478858,-0.00490043,-0.00498129,-0.00503067,-0.00504823,-0.00503388,-0.00498771,-0.00491,-0.00480125,-0.00466215,-0.00449356,-0.00429657,-0.00407242,-0.00382251,-0.00354844,-0.00325194,-0.00293488,-0.00259926,-0.0022472,-0.00188094,-0.00150279,-0.00111514,-0.000720434,-0.000321175,8.01E-05,0.000480896,0.000878638,0.00127083,0.00165498,0.00202867,0.00238953,0.00273529,0.00306375,0.00337284,0.00366061,0.00392523,0.00416504,0.00437852,0.00456431,0.00472125,0.00484833,0.00494477,0.00500994,0.00504344,0.00504505,0.00501476,0.00495277,0.00485947,0.00473544,0.00458148,0.00439855,0.00418781,0.00395059,0.00368839,0.00340288,0.00309585
