-0.0377425, 0.0135553, 0.0184009, 0.0108543, -0.00757, -0.024288, -0.0382409, -0.0427164, -0.0388863, -0.0269882, -0.0113808, 0.00535641, 0.0205027, 0.0331641, 0.0423988, 0.0476808, 0.0483868, 0.0443937, 0.0360168, 0.0241029, 0.00982716, 
-0.0389224, 0.0143477, 0.0209835, 0.015096, -0.00304473, -0.0208209, -0.0375888, -0.0456371, -0.045249, -0.0353066, -0.0198452, -0.00161289, 0.0158205, 0.0310051, 0.0426599, 0.050252, 0.0530531, 0.0507786, 0.0435101, 0.0319619, 0.0172667, 
-0.0394893, 0.0149146, 0.0232501, 0.0191761, 0.00175995, -0.0165392, -0.0356109, -0.0470725, -0.0504846, -0.0433365, -0.0289843, -0.00995867, 0.00950649, 0.0273, 0.0415893, 0.0517163, 0.0568657, 0.0566502, 0.0509161, 0.0401885, 0.0254878, 
-0.0394339, 0.0152467, 0.0251588, 0.0230031, 0.00669897, -0.0116246, -0.0324472, -0.0470056, -0.0543365, -0.0506302, -0.0383338, -0.0193918, 0.00160626, 0.0219251, 0.0390151, 0.0519114, 0.0596544, 0.0617984, 0.0579914, 0.0485439, 0.0342947, 
-0.0387568, 0.0153386, 0.0266761, 0.026499, 0.0116442, -0.00624853, -0.0282594, -0.0454927, -0.056654, -0.0568169, -0.0474169, -0.0295206, -0.0077074, 0.0148353, 0.0347784, 0.0506608, 0.0612495, 0.066032, 0.0645057, 0.0567792, 0.0434611, 
-0.0374686, 0.0151887, 0.0277757, 0.0295972, 0.0164821, -0.000570099, -0.0232179, -0.0426401, -0.0573789, -0.061619, -0.0557896, -0.0398931, -0.0181421, 0.00609309, 0.0287682, 0.0477861, 0.0614714, 0.0691677, 0.0702456, 0.0646489, 0.0527411, 
-0.0355895, 0.0147994, 0.0284392, 0.0322412, 0.0211114, 0.00526428, -0.0174932, -0.0385864, -0.0565274, -0.0648541, -0.0630715, -0.0500421, -0.0293115, -0.00411995, 0.0209543, 0.0431313, 0.0601316, 0.0710192, 0.0750103, 0.0719192, 0.0618816, 
-0.0331492, 0.0141766, 0.0286553, 0.0343848, 0.025442, 0.0111201, -0.0112513, -0.0334889, -0.0541723, -0.0664273, -0.0689628, -0.0595236, -0.0407716, -0.0155112, 0.0114111, 0.0365942, 0.0570471, 0.071391, 0.0786021, 0.0783692, 0.0706329, 
-0.0301862, 0.0133303, 0.02842, 0.035991, 0.0293942, 0.0168738, -0.00465177, -0.0275138, -0.0504266, -0.0663183, -0.0732504, -0.0679461, -0.0520595, -0.0276997, 0.000325523, 0.0281548, 0.0520646, 0.0700841, 0.0808183, 0.0837856, 0.0787552, 
-0.0267471, 0.0122738, 0.027737, 0.0370328, 0.0328976, 0.0224122, 0.00215387, -0.0208303, -0.0454307, -0.0645673, -0.075804, -0.0749886, -0.0627278, -0.0402472, -0.0120107, 0.0178946, 0.045088, 0.0669107, 0.0814494, 0.0879551, 0.0860173, 
-0.0228861, 0.0110238, 0.0266168, 0.0374925, 0.035892, 0.0276322, 0.00902187, -0.0136069, -0.0393428, -0.0612611, -0.0765676, -0.0804087, -0.0723724, -0.0526928, -0.0252206, 0.00600236, 0.036104, 0.0617183, 0.080286, 0.0906587, 0.0921919, 
-0.0186643, 0.00959985, 0.0250769, 0.0373621, 0.0383267, 0.0324402, 0.0158167, -0.00600843, -0.0323311, -0.0565211, -0.0755489, -0.0840423, -0.0806506, -0.0645841, -0.0388702, -0.00723218, 0.0251974, 0.0544142, 0.077136, 0.0916728, 0.0970493, 
-0.0141481, 0.00802454, 0.0231416, 0.0366432, 0.040161, 0.0367527, 0.0224111, 0.00180461, -0.0245694, -0.0504934, -0.0728072, -0.0857991, -0.0872913, -0.0755037, -0.0524984, -0.0214363, 0.0125573, 0.0449877, 0.0718453, 0.0907783, 0.100355, 
-0.00940879, 0.00632267, 0.0208414, 0.0353468, 0.0413645, 0.0404964, 0.0286865, 0.00967762, -0.0162334, -0.0433416, -0.0684428, -0.0856536, -0.092098, -0.0850874, -0.0656467, -0.0361789, -0.0015299, 0.0335245, 0.064322, 0.0877766, 0.10187, 
-0.0045211, 0.0045211, 0.0182125, 0.0334933, 0.0419174, 0.0436086, 0.0345335, 0.0174625, -0.00749805, -0.0352403, -0.0625874, -0.0836365, -0.0949459, -0.0930363, -0.0778837, -0.0509981, -0.0166954, 0.0202114, 0.0545553, 0.0825108, 0.101367, 
0.000437895, 0.00264822, 0.0152965, 0.0311117, 0.0418103, 0.0460379, 0.0398524, 0.0250185, 0.00146393, -0.0263714, -0.0553967, -0.0798245, -0.0957771, -0.0991215, -0.0888242, -0.0654283, -0.0325107, 0.00533075, 0.042629, 0.0748865, 0.0986378, 
0.00538998, 0.000733586, 0.0121392, 0.0282396, 0.0410444, 0.0477443, 0.0445543, 0.0322133, 0.0104838, -0.0169205, -0.0470435, -0.0743316, -0.0945925, -0.103185, -0.098142, -0.0790241, -0.0485124, -0.010753, 0.0287261, 0.0648903, 0.0935215, 
0.0102571, -0.00119262, 0.00879049, 0.0249222, 0.0396317, 0.0486998, 0.0485612, 0.0389236, 0.0193982, -0.00707411, -0.0377135, -0.0673017, -0.0914436, -0.105134, -0.105577, -0.0913795, -0.0642277, -0.0276137, 0.0131237, 0.0526019, 0.0859186, 
0.0149624, -0.00310002, 0.00530314, 0.0212118, 0.0375943, 0.0488886, 0.0518075, 0.0450367, 0.0280505, 0.00298197, -0.0276006, -0.0589019, -0.0864247, -0.10494, -0.110937, -0.102142, -0.0791976, -0.0447864, -0.00381879, 0.0381986, 0.0758108, 
0.0194318, -0.00495853, 0.00173216, 0.0171669, 0.0349641, 0.0483072, 0.0542404, 0.0504511, 0.0362922, 0.0130652, -0.0169038, -0.0493172, -0.0796658, -0.102627, -0.114098, -0.111019, -0.0929957, -0.0617912, -0.0216777, 0.0219512, 0.0632713, 
0.0235947, -0.00673884, -0.00186614, 0.0128513, 0.0317827, 0.0469647, 0.0558202, 0.0550779, 0.0439844, 0.0229977, -0.00582483, -0.0387458, -0.0713254, -0.0982653, -0.114997, -0.117787, -0.105243, -0.0781555, -0.0399869, 0.00421342, 0.04847, 
0.0273855, -0.00841288, -0.00543501, 0.00833304, 0.0281, 0.0448818, 0.0565212, 0.0588416, 0.0509993, 0.0326085, 0.00543514, -0.0273953, -0.0615853, -0.0919684, -0.11363, -0.122285, -0.115619, -0.0934334, -0.0582598, -0.0145943, 0.03167, 
0.0307444, -0.00995424, -0.00891816, 0.00368334, 0.0239743, 0.0420913, 0.0563319, 0.0616811, 0.0572213, 0.0417352, 0.0166772, -0.0154795, -0.0506457, -0.0838827, -0.110044, -0.12442, -0.123863, -0.10722, -0.0760112, -0.0340048, 0.0132185, 
0.0336185, -0.0113386, -0.0122607, -0.00102444, 0.0194705, 0.0386372, 0.055255, 0.0635505, 0.0625491, 0.0502255, 0.0277075, -0.0032151, -0.0387207, -0.0741829, -0.104332, -0.124157, -0.129785, -0.119165, -0.0927761, -0.0535256, -0.00646815, 
0.0359623, -0.0125442, -0.0154098, -0.00571606, 0.0146596, 0.0345739, 0.053307, 0.0644194, 0.0668962, 0.0579396, 0.038339, 0.00918096, -0.0260343, -0.0630672, -0.0966262, -0.121515, -0.133254, -0.128976, -0.108126, -0.0726595, -0.0269229, 
0.0377391, -0.0135519, -0.0183159, -0.0103175, 0.0096176, 0.0299653, 0.0505187, 0.0642736, 0.0701922, 0.0647513, 0.0483941, 0.0214944, -0.0128172, -0.0507524, -0.0870913, -0.116564, -0.134204, -0.136426, -0.12168, -0.0909233, -0.0476481, 
0.0389206, -0.0143459, -0.0209332, -0.0147563, 0.0044239, 0.0248842, 0.0469339, 0.0631149, 0.0723839, 0.0705499, 0.057707, 0.033516, 0.000696505, -0.0374696, -0.0759211, -0.10942, -0.132628, -0.141352, -0.133114, -0.107865, -0.0681355, 
0.0394884, -0.0149137, -0.0232204, -0.0189623, -0.000839568, 0.0194108, 0.042609, 0.0609613, 0.073436, 0.0752415, 0.0661249, 0.0450446, 0.014273, -0.0234603, -0.0633326, -0.100234, -0.128571, -0.143655, -0.142166, -0.123074, -0.0878852, 
0.0394334, -0.0152462, -0.0251413, -0.0228693, -0.00608979, 0.0136312, 0.0376123, 0.0578468, 0.0733312, 0.0787506, 0.073511, 0.0558894, 0.0276813, -0.0089724, -0.0495613, -0.0891907, -0.122126, -0.143295, -0.148639, -0.136196, -0.106422, 
0.0387565, -0.0153384, -0.0266658, -0.0264157, -0.011244, 0.00763661, 0.0320224, 0.0538202, 0.0720709, 0.0810206, 0.0797457, 0.0658724, 0.0406965, 0.00574278, -0.0348575, -0.0765051, -0.11343, -0.140292, -0.1524, -0.146934, -0.123309, 
0.0374684, -0.0151886, -0.0277697, -0.0295454, -0.0162208, 0.00152163, 0.0259275, 0.0489449, 0.0696745, 0.0820148, 0.0847284, 0.0748312, 0.053103, 0.0204346, -0.0194813, -0.0624135, -0.102658, -0.134715, -0.153377, -0.155055, -0.138159, 
0.0355894, -0.0147993, -0.0284356, -0.0322092, -0.0209419, -0.00461734, 0.0194238, 0.0432979, 0.0661798, 0.081717, 0.088379, 0.0826204, 0.0646969, 0.0348564, -0.00369972, -0.0471717, -0.0900171, -0.126682, -0.15156, -0.160391, -0.150642, 
0.0331492, -0.0141766, -0.0286532, -0.0343651, -0.0253327, -0.0106835, 0.0126138, 0.0369681, 0.0616416, 0.0801313, 0.0906387, 0.0891143, 0.075289, 0.0487685, 0.0122183, -0.0310496, -0.0757427, -0.116355, -0.146994, -0.162837, -0.160489, 
0.0301861, -0.0133303, -0.0284188, -0.0359789, -0.0293239, -0.0165812, 0.00560483, 0.0300554, 0.0561314, 0.0772826, 0.0914709, 0.0942084, 0.0847075, 0.0619422, 0.028005, -0.0143267, -0.0600934, -0.10393, -0.139776, -0.162352, -0.167495, 
0.026747, -0.0122738, -0.0277363, -0.0370254, -0.0328527, -0.0222173, -0.00149251, 0.0226687, 0.0497362, 0.0732155, 0.090862, 0.0978208, 0.0928004, 0.0741622, 0.043398, 0.00271124, -0.0433463, -0.0896401, -0.130048, -0.158952, -0.171522, 
0.0228861, -0.0110238, -0.0266163, -0.037488, -0.0358634, -0.0275031, -0.00856631, 0.0149245, 0.0425567, 0.0679941, 0.0888211, 0.0998934, 0.0994371, 0.0852301, 0.0581435, 0.0197776, -0.0257919, -0.0737423, -0.117998, -0.15271, -0.172496, 
0.0186643, -0.00959985, -0.0250766, -0.0373593, -0.0383086, -0.0323552, -0.015505, 0.00694492, 0.0347061, 0.0617006, 0.0853801, 0.100393, 0.104511, 0.0949669, 0.0720005, 0.0365882, -0.00773004, -0.056518, -0.103848, -0.14375, -0.170403, 
0.0141481, -0.00802454, -0.0231415, -0.0366415, -0.0401495, -0.0366969, -0.0221992, -0.00114414, 0.0263081, 0.0544341, 0.0805931, 0.09931, 0.107941, 0.103216, 0.0847436, 0.0528657, 0.0105349, -0.0382661, -0.0878537, -0.132244, -0.165289, 
0.00940879, -0.00632267, -0.0208413, -0.0353458, -0.0413573, -0.04046, -0.0285433, -0.00921516, 0.0174954, 0.0463093, 0.0745355, 0.0966623, 0.109671, 0.109844, 0.0961666, 0.0683436, 0.0286987, -0.0192984, -0.0702976, -0.118402, -0.157257, 
0.0045211, -0.0045211, -0.0182125, -0.0334927, -0.0419129, -0.043585, -0.0344372, -0.0171408, 0.00840667, 0.0374542, 0.0673026, 0.0924908, 0.109674, 0.114745, 0.106085, 0.08277, 0.0464612, 6.52548e-05, -0.0514842, -0.102475, -0.146458, 
-0.000437896, -0.00264822, -0.0152965, -0.0311114, -0.0418074, -0.0460226, -0.039788, -0.0247962, -0.000814583, 0.0280085, 0.0590084, 0.0868612, 0.107948, 0.11784, 0.11434, 0.0959113, 0.0635314, 0.0195019, -0.031735, -0.0847438, -0.133091, 
-0.00538998, -0.000733586, -0.0121392, -0.0282394, -0.0410427, -0.0477344, -0.0445114, -0.0320605, -0.010023, 0.0181211, 0.0497838, 0.0798621, 0.104521, 0.11908, 0.120799, 0.107555, 0.0796312, 0.0386903, -0.011383, -0.0655152, -0.117397, 
-0.0102571, 0.00119262, -0.00879048, -0.0249221, -0.0396306, -0.0486934, -0.0485328, -0.0388192, -0.0190733, 0.00794797, 0.0397741, 0.0716037, 0.0994468, 0.118444, 0.125357, 0.117515, 0.0944995, 0.0573157, 0.0092319, -0.0451181, -0.0996518, 
-0.0149624, 0.00310002, -0.00530313, -0.0212118, -0.0375936, -0.0488845, -0.0517888, -0.0449657, -0.0278228, -0.00235052, 0.0291372, 0.0622163, 0.0928045, 0.115941, 0.127942, 0.125629, 0.107896, 0.0750743, 0.0297689, -0.0238965, -0.0801627, 
-0.0194318, 0.00495853, -0.00173215, -0.0171669, -0.0349637, -0.0483046, -0.054228, -0.0504031, -0.0361336, -0.0126119, 0.0180408, 0.0518478, 0.084699, 0.111611, 0.128513, 0.131769, 0.119606, 0.091678, 0.0498906, -0.00220487, -0.0592628, 
-0.0235947, 0.00673884, 0.00186614, -0.0128513, -0.0317824, -0.046963, -0.0558121, -0.0550455, -0.0438745, -0.0226744, 0.00665993, 0.0406617, 0.0752579, 0.105521, 0.127058, 0.135836, 0.12944, 0.106858, 0.0692688, 0.0195978, -0.0373048, 
-0.0273855, 0.00841288, 0.00543501, -0.00833302, -0.0280999, -0.0448807, -0.0565159, -0.0588199, -0.0509234, -0.0323793, -0.00482597, 0.0288344, 0.0646302, 0.097768, 0.123601, 0.137764, 0.137241, 0.120371, 0.0875888, 0.0411532, -0.0146555, 
-0.0307444, 0.00995424, 0.00891816, -0.00368333, -0.0239742, -0.0420906, -0.0563285, -0.0616666, -0.0571693, -0.0415736, -0.0162357, 0.0165524, 0.0529833, 0.0884733, 0.118196, 0.137522, 0.142884, 0.131999, 0.104554, 0.0621093, 0.00831012, 
-0.0336185, 0.0113386, 0.0122607, 0.00102444, -0.0194704, -0.0386368, -0.0552527, -0.0635409, -0.0625136, -0.0501122, -0.0273895, 0.00400942, 0.040501, 0.0777836, 0.110927, 0.135114, 0.146278, 0.141555, 0.119892, 0.0821257, 0.0312144, 
-0.0359623, 0.0125442, 0.0154098, 0.00571607, -0.0146596, -0.0345736, -0.0533056, -0.064413, -0.066872, -0.0578606, -0.0381112, -0.00859681, 0.0273799, 0.0658673, 0.10191, 0.130575, 0.147368, 0.148887, 0.133355, 0.100878, 0.053683, 
-0.0377391, 0.0135519, 0.0183159, 0.0103175, -0.00961758, -0.0299651, -0.0505178, -0.0642693, -0.0701758, -0.0646964, -0.048232, -0.0210674, 0.0138271, 0.0529125, 0.0912861, 0.123979, 0.146137, 0.153876, 0.144727, 0.118065, 0.0753506, 
-0.0389206, 0.0143459, 0.0209332, 0.0147563, -0.00442388, -0.0248841, -0.0469333, -0.0631121, -0.0723729, -0.0705119, -0.0575921, -0.0332058, 5.6313e-05, 0.0391232, 0.0792226, 0.115428, 0.142604, 0.156443, 0.153827, 0.133409, 0.0958664, 
-0.0394884, 0.0149137, 0.0232204, 0.0189624, 0.000839577, -0.0194107, -0.0426086, -0.0609595, -0.0734286, -0.0752154, -0.0660439, -0.0448205, -0.0137154, 0.024717, 0.06591, 0.105057, 0.136822, 0.156546, 0.160508, 0.146664, 0.114899, 
-0.0394334, 0.0152462, 0.0251413, 0.0228693, 0.0060898, -0.0136311, -0.037612, -0.0578456, -0.0733263, -0.0787327, -0.0734541, -0.0557284, -0.0272708, 0.00992111, 0.051558, 0.0930302, 0.128884, 0.154183, 0.164663, 0.157618, 0.132143, 
-0.0387565, 0.0153384, 0.0266658, 0.0264157, 0.011244, -0.00763659, -0.0320222, -0.0538194, -0.0720676, -0.0810084, -0.079706, -0.0657574, -0.0403961, -0.00503126, 0.036393, 0.0795361, 0.118914, 0.14939, 0.166225, 0.166095, 0.147321, 
-0.0374684, 0.0151886, 0.0277697, 0.0295454, 0.0162208, -0.00152162, -0.0259274, -0.0489444, -0.0696723, -0.0820065, -0.0847008, -0.0747493, -0.0528843, -0.0199043, 0.0206542, 0.0647879, 0.107069, 0.142243, 0.165169, 0.171959, 0.16019, 
-0.0355894, 0.0147993, 0.0284356, 0.0322092, 0.0209419, 0.00461735, -0.0194238, -0.0432976, -0.0661783, -0.0817113, -0.0883599, -0.0825624, -0.0645385, -0.0344634, 0.00458961, 0.0490181, 0.0935364, 0.132853, 0.161511, 0.175117, 0.170543, 
-0.0331492, 0.0141766, 0.0286532, 0.0343651, 0.0253327, 0.0106835, -0.0126137, -0.0369679, -0.0616406, -0.0801275, -0.0906255, -0.0890734, -0.0751749, -0.0484789, -0.0115473, 0.0324753, 0.0785286, 0.121368, 0.155307, 0.175517, 0.178215, 
-0.0301861, 0.0133303, 0.0284188, 0.0359789, 0.0293239, 0.0165812, -0.0056048, -0.0300552, -0.0561308, -0.07728, -0.0914618, -0.0941797, -0.0846257, -0.0617299, -0.027502, 0.0154205, 0.0622825, 0.10797, 0.146655, 0.173152, 0.183082, 
-0.026747, 0.0122738, 0.0277363, 0.0370254, 0.0328527, 0.0222173, 0.00149253, -0.0226686, -0.0497358, -0.0732138, -0.0908557, -0.0978008, -0.0927419, -0.0740074, -0.0430231, -0.0018775, 0.0450543, 0.0928701, 0.135692, 0.168059, 0.185068, 
-0.0228861, 0.0110238, 0.0266163, 0.037488, 0.0358634, 0.0275031, 0.00856632, -0.0149244, -0.0425564, -0.0679929, -0.0888168, -0.0998794, -0.0993956, -0.0851178, -0.0578656, -0.0191458, 0.0271157, 0.0763055, 0.122589, 0.160317, 0.184138, 
-0.0186643, 0.00959985, 0.0250766, 0.0373593, 0.0383086, 0.0323552, 0.015505, -0.00694489, -0.0347059, -0.0616998, -0.0853772, -0.100383, -0.104482, -0.0948858, -0.0717955, -0.0361122, 0.00874958, 0.0585376, 0.107553, 0.150047, 0.180308, 
-0.0141481, 0.00802454, 0.0231415, 0.0366415, 0.0401495, 0.0366969, 0.0221992, 0.00114417, -0.026308, -0.0544336, -0.0805912, -0.0993033, -0.10792, -0.103157, -0.0845932, -0.0525091, -0.00975452, 0.0398468, 0.0908216, 0.137413, 0.173636, 
-0.00940879, 0.00632267, 0.0208413, 0.0353458, 0.0413573, 0.04046, 0.0285433, 0.00921517, -0.0174953, -0.046309, -0.0745342, -0.0966576, -0.109656, -0.109802, -0.0960567, -0.0680778, -0.0281047, 0.0205276, 0.072658, 0.122612, 0.164227, 
-0.0045211, 0.0045211, 0.0182125, 0.0334927, 0.0419129, 0.043585, 0.0344372, 0.0171409, -0.00840662, -0.037454, -0.0673017, -0.0924876, -0.109663, -0.114715, -0.106005, -0.0825729, -0.0460117, 0.000884809, 0.0533488, 0.105877, 0.152229, 
0.000437896, 0.00264822, 0.0152965, 0.0311114, 0.0418074, 0.0460226, 0.039788, 0.0247962, 0.000814616, -0.0280084, -0.0590078, -0.086859, -0.107941, -0.117819, -0.114282, -0.0957658, -0.063193, -0.0187719, 0.0331984, 0.0874737, 0.137832, 
0.00538998, 0.000733586, 0.0121392, 0.0282394, 0.0410427, 0.0477344, 0.0445114, 0.0320605, 0.010023, -0.018121, -0.0497834, -0.0798606, -0.104516, -0.119065, -0.120757, -0.107448, -0.0793778, -0.0381326, 0.0125245, 0.0676909, 0.121261, 
0.0102571, -0.00119262, 0.00879048, 0.0249221, 0.0396306, 0.0486934, 0.0485328, 0.0388192, 0.0190733, -0.0079479, -0.0397738, -0.0716027, -0.0994434, -0.118433, -0.125327, -0.117436, -0.0943106, -0.0568918, -0.00834678, 0.0468407, 0.102779, 
0.0149624, -0.00310002, 0.00530313, 0.0212118, 0.0375936, 0.0488845, 0.0517888, 0.0449657, 0.0278229, 0.00235056, -0.029137, -0.0622156, -0.0928021, -0.115934, -0.127921, -0.125572, -0.107756, -0.0747538, -0.0290864, 0.0252519, 0.0826761, 
0.0194318, -0.00495853, 0.00173215, 0.0171669, 0.0349637, 0.0483046, 0.054228, 0.0504031, 0.0361336, 0.012612, -0.0180407, -0.0518473, -0.0846973, -0.111606, -0.128497, -0.131728, -0.119502, -0.0914369, -0.0493673, 0.00326502, 0.0612697, 
0.0235947, -0.00673884, -0.00186614, 0.0128513, 0.0317824, 0.046963, 0.0558121, 0.0550455, 0.0438745, 0.0226744, -0.00665985, -0.0406614, -0.0752568, -0.105518, -0.127047, -0.135806, -0.129364, -0.106678, -0.0688696, -0.0187733, 0.0388971, 
0.0273855, -0.00841288, -0.00543501, 0.00833302, 0.0280999, 0.0448807, 0.0565159, 0.0588199, 0.0509234, 0.0323794, 0.00482602, -0.0288342, -0.0646294, -0.0977655, -0.123593, -0.137743, -0.137185, -0.120237, -0.0872858, -0.0405155, 0.0159113, 
0.0307444, -0.00995424, -0.00891816, 0.00368333, 0.0239742, 0.0420906, 0.0563285, 0.0616666, 0.0571693, 0.0415736, 0.0162358, -0.0165523, -0.0529828, -0.0884715, -0.118191, -0.137507, -0.142843, -0.131899, -0.104325, -0.0616187, -0.00732537, 
0.0336185, -0.0113386, -0.0122607, -0.00102444, 0.0194704, 0.0386368, 0.0552527, 0.0635409, 0.0625136, 0.0501122, 0.0273895, -0.00400932, -0.0405006, -0.0777824, -0.110924, -0.135103, -0.146248, -0.141481, -0.11972, -0.0817501, -0.0304464, 
0.0359623, -0.0125442, -0.0154098, -0.00571607, 0.0146596, 0.0345736, 0.0533056, 0.064413, 0.066872, 0.0578606, 0.0381113, 0.00859687, -0.0273797, -0.0658665, -0.101908, -0.130568, -0.147347, -0.148833, -0.133226, -0.100592, -0.0530873, 
0.0377391, -0.0135519, -0.0183159, -0.0103175, 0.00961758, 0.0299651, 0.0505178, 0.0642693, 0.0701758, 0.0646964, 0.048232, 0.0210675, -0.013827, -0.0529119, -0.0912842, -0.123973, -0.146122, -0.153836, -0.144631, -0.117848, -0.0748909, 
0.0389206, -0.0143459, -0.0209332, -0.0147563, 0.00442388, 0.0248841, 0.0469333, 0.0631121, 0.0723729, 0.0705119, 0.0575921, 0.0332058, -5.6203e-05, -0.0391228, -0.0792213, -0.115424, -0.142593, -0.156414, -0.153756, -0.133245, -0.0955134, 
0.0394884, -0.0149137, -0.0232204, -0.0189624, -0.000839577, 0.0194107, 0.0426086, 0.0609595, 0.0734286, 0.0752154, 0.0660439, 0.0448205, 0.0137155, -0.0247168, -0.0659091, -0.105055, -0.136814, -0.156525, -0.160455, -0.146541, -0.11463, 
0.0394334, -0.0152462, -0.0251413, -0.0228693, -0.0060898, 0.0136311, 0.037612, 0.0578456, 0.0733263, 0.0787327, 0.0734541, 0.0557284, 0.0272708, -0.00992092, -0.0515574, -0.0930282, -0.128878, -0.154168, -0.164624, -0.157526, -0.131938, 
0.0387565, -0.0153384, -0.0266658, -0.0264157, -0.011244, 0.00763659, 0.0320222, 0.0538194, 0.0720676, 0.0810084, 0.079706, 0.0657574, 0.0403961, 0.00503139, -0.0363926, -0.0795347, -0.11891, -0.149379, -0.166197, -0.166026, -0.147166, 
0.0374684, -0.0151886, -0.0277697, -0.0295454, -0.0162208, 0.00152162, 0.0259274, 0.0489444, 0.0696723, 0.0820065, 0.0847008, 0.0747493, 0.0528843, 0.0199044, -0.0206539, -0.0647869, -0.107067, -0.142235, -0.165149, -0.171908, -0.160072, 
0.0355894, -0.0147993, -0.0284356, -0.0322092, -0.0209419, -0.00461735, 0.0194238, 0.0432976, 0.0661783, 0.0817113, 0.0883599, 0.0825624, 0.0645385, 0.0344634, -0.00458941, -0.0490174, -0.0935344, -0.132847, -0.161496, -0.17508, -0.170455, 
0.0331492, -0.0141766, -0.0286532, -0.0343651, -0.0253327, -0.0106835, 0.0126137, 0.0369679, 0.0616406, 0.0801275, 0.0906255, 0.0890734, 0.0751749, 0.048479, 0.0115474, -0.0324749, -0.0785272, -0.121364, -0.155296, -0.17549, -0.178149, 
0.0301861, -0.0133303, -0.0284188, -0.0359789, -0.0293239, -0.0165812, 0.0056048, 0.0300552, 0.0561308, 0.07728, 0.0914618, 0.0941797, 0.0846257, 0.06173, 0.0275021, -0.0154202, -0.0622815, -0.107967, -0.146647, -0.173132, -0.183033, 
0.026747, -0.0122738, -0.0277363, -0.0370254, -0.0328527, -0.0222173, -0.00149253, 0.0226686, 0.0497358, 0.0732138, 0.0908557, 0.0978008, 0.0927419, 0.0740075, 0.0430231, 0.00187772, -0.0450536, -0.092868, -0.135686, -0.168044, -0.185031, 
0.0228861, -0.0110238, -0.0266163, -0.037488, -0.0358634, -0.0275031, -0.00856632, 0.0149244, 0.0425564, 0.0679929, 0.0888168, 0.0998794, 0.0993956, 0.0851178, 0.0578656, 0.019146, -0.0271153, -0.076304, -0.122585, -0.160306, -0.184111, 
0.0186643, -0.00959985, -0.0250766, -0.0373593, -0.0383086, -0.0323552, -0.015505, 0.00694489, 0.0347059, 0.0616998, 0.0853772, 0.100383, 0.104482, 0.0948858, 0.0717955, 0.0361123, -0.00874924, -0.0585366, -0.10755, -0.150039, -0.180288, 
