-2.15067 -0.423547 -0.574214 -0.0658835 -0.214074 0.00110623 -0.110859 0.0165457 -0.0690248 0.0221309 -0.0466816 0.024907 -0.0330541 0.0261153 -0.0244869 0.0260505 -0.0193527 0.0248481 -0.0167684 0.0226157 -0.0161831 0.019459 -0.0172129 0.015489 -0.0195641 0.0108241 -0.0229933 0.00559183 -0.0272848 -6.92168e-05 -0.0322356 -0.00600746 -0.0376461 -0.0120557 -0.0433124 -0.0180285 -0.0490208 -0.0237196 -0.0545435 -0.0288997 -0.0596353 -0.0333141 -0.0640312 -0.0366806 -0.0674443 -0.0386885 -0.0695655 -0.0389959 -0.0700622 -0.0372287 -0.0685787 -0.0329769 -0.0647352 -0.0257902 -0.0581265 -0.0151691 -0.0483182 -0.000549513 -0.0348377 0.0187258 -0.0171572 0.0434567 0.00533927 0.0746768 0.0334163 0.113821 0.0680999 0.163059 0.110902 0.226014 0.164327 0.309616 0.233405 0.430301 0.33247 0.641401 0.523207 1.17141 1.09743 2.99565 
-0.832251 -0.432404 -0.506701 -0.206932 -0.289374 -0.0965941 -0.174128 -0.0441325 -0.112625 -0.0176151 -0.0774303 -0.00315735 -0.0559393 0.00499488 -0.0423711 0.00936254 -0.0338783 0.0111711 -0.02892 0.0110941 -0.0265784 0.00955186 -0.0262547 0.00684104 -0.0275228 0.00319556 -0.0300539 -0.00118166 -0.0335747 -0.00610068 -0.0378419 -0.0113733 -0.042626 -0.016805 -0.0477006 -0.0221894 -0.0528339 -0.0273036 -0.0577835 -0.0319043 -0.0622917 -0.035725 -0.0660825 -0.0384736 -0.0688595 -0.0398298 -0.0703043 -0.0394431 -0.0700753 -0.0369305 -0.0678067 -0.0318721 -0.0631069 -0.0238055 -0.0555548 -0.0122141 -0.0446925 0.0034921 -0.0300101 0.0240123 -0.0109175 0.0502183 0.0133108 0.0832708 0.0436394 0.12484 0.0814787 0.177539 0.129115 0.245839 0.19068 0.338109 0.274516 0.471396 0.399413 0.682191 0.610978 1.04098 1.00879 1.5542 
-0.70693 -0.390434 -0.465981 -0.182817 -0.271525 -0.0843977 -0.165801 -0.0379535 -0.108386 -0.0141953 -0.0750029 -0.00104294 -0.0543774 0.006438 -0.0412656 0.0104239 -0.0330408 0.0119919 -0.0282578 0.0117477 -0.0260434 0.0100784 -0.0258211 0.00726287 -0.0271766 0.00352501 -0.0297883 -0.000938551 -0.0333875 -0.00594211 -0.0377338 -0.0113004 -0.0426 -0.0168211 -0.0477613 -0.0222994 -0.052987 -0.0275136 -0.0580355 -0.0322211 -0.0626495 -0.0361562 -0.0665532 -0.0390266 -0.06945 -0.0405125 -0.0710212 -0.0402633 -0.0709248 -0.0378962 -0.0687948 -0.0329924 -0.0642401 -0.0250916 -0.0568412 -0.0136819 -0.0461439 0.00181802 -0.0316465 0.022091 -0.0127732 0.0479798 0.0111751 0.0805932 0.0411174 0.121506 0.0783834 0.173153 0.125114 0.239638 0.185159 0.328489 0.266204 0.454452 0.384918 0.646374 0.578206 0.94851 0.912322 1.30555 
-0.323184 -0.281845 -0.320466 -0.190184 -0.244815 -0.119717 -0.17641 -0.0727812 -0.126972 -0.0428111 -0.093182 -0.0238113 -0.0703247 -0.0118453 -0.0549421 -0.00456011 -0.0447977 -0.0005554 -0.0384632 0.00103555 -0.0349995 0.000783004 -0.0337592 -0.000909522 -0.0342699 -0.00373333 -0.0361653 -0.00743304 -0.0391427 -0.0117813 -0.0429365 -0.0165627 -0.0472994 -0.0215624 -0.0519909 -0.0265581 -0.0567676 -0.0313143 -0.0613772 -0.0355777 -0.0655531 -0.0390731 -0.0690115 -0.0415008 -0.0714483 -0.0425345 -0.0725378 -0.0418183 -0.0719313 -0.0389651 -0.0692558 -0.0335526 -0.0641123 -0.0251183 -0.0560721 -0.0131492 -0.0446693 0.00293452 -0.0293853 0.0238104 -0.00962018 0.0503071 0.0153616 0.0834976 0.0465321 0.124863 0.0852866 0.176577 0.133793 0.241966 0.195629 0.326152 0.276824 0.436283 0.386938 0.578176 0.536755 0.736721 0.714448 0.806008 
-0.297698 -0.257803 -0.296701 -0.171247 -0.228222 -0.105922 -0.165646 -0.0636187 -0.120173 -0.0368544 -0.0888019 -0.0198399 -0.0673709 -0.00907718 -0.052842 -0.00253899 -0.0432308 0.000979642 -0.0372497 0.00223486 -0.034037 0.00173445 -0.0329888 -0.00015432 -0.0336582 -0.00314467 -0.0356945 -0.00699515 -0.0388051 -0.0114878 -0.0427312 -0.0164136 -0.0472305 -0.0215627 -0.0520661 -0.0267164 -0.0569973 -0.0316419 -0.0617738 -0.0360878 -0.0661302 -0.0397806 -0.0697837 -0.0424218 -0.0724305 -0.0436856 -0.073745 -0.0432174 -0.0733786 -0.0406312 -0.0709588 -0.0355073 -0.066088 -0.0273877 -0.058341 -0.0157684 -0.0472591 -8.53311e-05 -0.0323377 0.0203112 -0.0130015 0.0462019 0.0114425 0.078577 0.0418938 0.118774 0.0796227 0.168706 0.126571 0.231209 0.185864 0.310399 0.262506 0.41127 0.36354 0.535434 0.494371 0.663615 0.639742 0.702946 
-0.170377 -0.182463 -0.20411 -0.149541 -0.185869 -0.111006 -0.153184 -0.0784039 -0.121647 -0.0535888 -0.0958566 -0.0356615 -0.0762163 -0.023194 -0.0618882 -0.014919 -0.0518618 -0.00986367 -0.0452629 -0.00731107 -0.041399 -0.00673023 -0.0397305 -0.00771618 -0.0398306 -0.00994596 -0.0413506 -0.0131477 -0.0439932 -0.0170794 -0.0474921 -0.0215129 -0.051598 -0.0262235 -0.0560667 -0.030981 -0.0606513 -0.0355435 -0.0650958 -0.0396525 -0.06913 -0.0430288 -0.0724664 -0.0453702 -0.0747974 -0.0463483 -0.0757939 -0.0456078 -0.0751041 -0.0427639 -0.0723532 -0.0374013 -0.0671423 -0.0290708 -0.0590463 -0.0172843 -0.0476094 -0.00150563 -0.0323349 0.0188664 -0.0126652 0.0445259 0.0120541 0.0763043 0.0426385 0.115234 0.0801676 0.162618 0.126131 0.220014 0.182552 0.288847 0.251747 0.368682 0.334604 0.452044 0.424785 0.513488 0.497199 0.498226 
-0.168371 -0.171513 -0.193918 -0.137796 -0.175272 -0.100494 -0.144342 -0.0699532 -0.114912 -0.0472044 -0.0909088 -0.030946 -0.0725945 -0.0197014 -0.0591984 -0.0122912 -0.0498196 -0.00784698 -0.0436775 -0.00573523 -0.0401462 -0.005484 -0.0387315 -0.00672831 -0.0390364 -0.00917217 -0.0407326 -0.0125623 -0.0435366 -0.0166697 -0.0471923 -0.0212758 -0.0514575 -0.0261632 -0.0560939 -0.0311072 -0.0608588 -0.0358704 -0.0654995 -0.0401976 -0.0697485 -0.0438128 -0.0733202 -0.0464159 -0.0759084 -0.047681 -0.0771853 -0.0472548 -0.0768004 -0.0447555 -0.0743805 -0.039772 -0.0695293 -0.031862 -0.0618273 -0.020549 -0.050828 -0.00531619 -0.0360515 0.0144054 -0.0169687 0.039257 0.0070279 0.0699841 0.0366759 0.107478 0.0729245 0.152807 0.117034 0.207131 0.170597 0.271203 0.235127 0.343622 0.310285 0.41644 0.389329 0.467456 0.451542 0.452602 
-0.113401 -0.126638 -0.140456 -0.115557 -0.140542 -0.0952562 -0.126782 -0.074199 -0.108674 -0.0557909 -0.0911293 -0.0410317 -0.0761761 -0.0298987 -0.0643706 -0.0219952 -0.0556235 -0.016839 -0.04961 -0.0139745 -0.0459517 -0.0130052 -0.0442857 -0.0135933 -0.0442848 -0.0154485 -0.0456567 -0.0183143 -0.0481366 -0.0219553 -0.0514778 -0.0261464 -0.0554422 -0.0306637 -0.0597931 -0.0352776 -0.0642881 -0.0397467 -0.0686741 -0.0438133 -0.0726832 -0.0471999 -0.0760293 -0.0496067 -0.0784063 -0.0507094 -0.0794869 -0.0501589 -0.0789221 -0.0475806 -0.0763417 -0.042575 -0.0713552 -0.0347184 -0.0635524 -0.0235636 -0.0525036 -0.00864025 -0.0377572 0.0105452 -0.0188335 0.0345106 0.00478749 0.0637947 0.0336844 0.0989363 0.0685096 0.140394 0.109957 0.188286 0.158542 0.241676 0.213833 0.296896 0.272557 0.34466 0.325603 0.367848 0.356675 0.344541 
-0.115084 -0.122059 -0.136501 -0.108743 -0.134551 -0.0881063 -0.12067 -0.0676554 -0.103278 -0.0502588 -0.0866901 -0.0365591 -0.0726426 -0.0263563 -0.0615889 -0.019204 -0.0534298 -0.0146319 -0.0478664 -0.012217 -0.0445531 -0.0115969 -0.0431567 -0.012463 -0.0433738 -0.0145479 -0.0449306 -0.0176127 -0.0475761 -0.0214355 -0.0510744 -0.0258019 -0.055196 -0.0304963 -0.0597108 -0.035296 -0.064382 -0.0399653 -0.0689609 -0.0442511 -0.0731834 -0.0478802 -0.0767664 -0.0505563 -0.0794067 -0.0519589 -0.0807792 -0.0517424 -0.0805375 -0.0495366 -0.0783145 -0.0449478 -0.0737237 -0.0375603 -0.0663612 -0.0269394 -0.0558075 -0.012634 -0.0416274 0.00581983 -0.0233675 0.0288941 -0.000549382 0.0570579 0.0273395 0.0907442 0.0608447 0.130252 0.100483 0.175465 0.146481 0.225156 0.198023 0.275527 0.251678 0.318062 0.299386 0.338304 0.327577 0.318366 
-0.0857637 -0.0948551 -0.104549 -0.091373 -0.109454 -0.080585 -0.104603 -0.0672177 -0.0948243 -0.0541126 -0.0836112 -0.0426817 -0.0730069 -0.0334799 -0.0640157 -0.026599 -0.0570139 -0.0219059 -0.0520403 -0.0191744 -0.0489697 -0.018152 -0.0476072 -0.0185892 -0.0477347 -0.0202498 -0.0491306 -0.0229105 -0.0515765 -0.026357 -0.0548564 -0.0303779 -0.0587536 -0.0347596 -0.0630464 -0.0392799 -0.0675038 -0.043704 -0.0718813 -0.0477807 -0.0759184 -0.051239 -0.0793356 -0.0537867 -0.0818332 -0.0551091 -0.0830908 -0.0548689 -0.0827678 -0.052708 -0.0805051 -0.04825 -0.075928 -0.0411044 -0.0686496 -0.0308732 -0.0582766 -0.0171605 -0.0444144 0.000415103 -0.0266744 0.0221993 -0.00468277 0.0484678 0.0219008 0.0793578 0.053336 0.114722 0.0896677 0.153816 0.130381 0.19465 0.173654 0.232951 0.215212 0.261204 0.247642 0.269484 0.261714 0.249156 
