0.151512 0.22744 0.366095 0.441627 0.514649 0.57264 0.620865 0.666307 0.698745 0.73347 0.750948 0.775537 0.776187 0.79124 0.768244 0.770929 0.699463 0.66745 0.459769 0.253058 
-0.0591402 -0.0412624 -0.00819944 0.0520488 0.113073 0.179681 0.236823 0.296962 0.341121 0.390076 0.416801 0.452774 0.458931 0.481382 0.461895 0.466048 0.405162 0.3671 0.214142 0.0728127 
-0.0556039 -0.0572184 -0.0416054 -0.00727532 0.0393084 0.0866001 0.132139 0.17814 0.213068 0.24993 0.26876 0.292659 0.292572 0.302311 0.280412 0.270787 0.215442 0.161809 0.0478951 -0.0223172 
-0.013966 -0.00881949 -0.00872597 0.0154378 0.0404275 0.0757503 0.106095 0.140876 0.16461 0.190161 0.199772 0.211419 0.204341 0.201292 0.177579 0.156145 0.10853 0.0491704 -0.0236033 -0.0507527 
-0.0121105 -0.00220689 -0.000874622 0.0193684 0.0380979 0.064228 0.0868937 0.112238 0.129269 0.145993 0.150036 0.152733 0.141029 0.128151 0.101014 0.0689339 0.0222907 -0.0364142 -0.0751217 -0.0638611 
-0.00299723 0.00661762 0.00749377 0.0212683 0.0294965 0.0471578 0.0596701 0.0775612 0.0874456 0.0984588 0.0986147 0.0970717 0.0841379 0.0671964 0.0400089 0.00307993 -0.0395044 -0.0896649 -0.0993446 -0.0597857 
-0.00312608 0.00573602 0.00307469 0.0107407 0.0122205 0.0215387 0.026915 0.0368269 0.0411692 0.0461518 0.0434412 0.0381116 0.0245554 0.00477252 -0.0222069 -0.0603924 -0.0958625 -0.130781 -0.112035 -0.0500022 
-0.000970211 0.00391458 -0.00168304 -0.00130156 -0.00751402 -0.00637114 -0.00936824 -0.00678075 -0.00884428 -0.0088262 -0.0146086 -0.0222393 -0.0360414 -0.0564758 -0.0814503 -0.115817 -0.139456 -0.153946 -0.109754 -0.0347567 
-0.00163979 -0.000299269 -0.0116142 -0.0178319 -0.0308741 -0.0375539 -0.047662 -0.0527413 -0.0605712 -0.0661882 -0.0750197 -0.0855362 -0.0996413 -0.119945 -0.140811 -0.166855 -0.173918 -0.165171 -0.0981441 -0.0203304 
-0.00135588 -0.00493882 -0.0203994 -0.0332139 -0.0523848 -0.0664226 -0.0837347 -0.0960243 -0.11013 -0.121004 -0.133393 -0.146057 -0.160035 -0.177668 -0.19147 -0.204334 -0.192212 -0.160529 -0.0787995 -0.00896003 
-0.00211762 -0.00939682 -0.0296578 -0.0475364 -0.0720019 -0.0922191 -0.115579 -0.134561 -0.154211 -0.170364 -0.185834 -0.200229 -0.212579 -0.225182 -0.228686 -0.225576 -0.194147 -0.143986 -0.0579319 -0.00270925 
