-0.20961 -0.111087 -0.0890293 -0.0398866 -0.0255019 -0.0110198 -0.00703657 -0.00306297 -0.00225267 -0.00106593 -0.000973642 -0.000521616 -0.000548201 -0.000309332 -0.000335032 -0.000166512 -0.000172755 -2.53063e-05 -1.09951e-05 0.000139381 0.000172778 0.000342319 0.000391953 0.000595558 0.00065606 0.000913185 0.000975281 0.0013225 0.00137231 0.00190161 0.00192657 0.00293354 0.00299219 0.00569949 0.00658332 0.0173297 0.0260405 0.0788256 0.120867 0.229055 
-0.29184 -0.217547 -0.198109 -0.128188 -0.100033 -0.0707172 -0.0564315 -0.0436268 -0.0365127 -0.030145 -0.0262143 -0.0225389 -0.0200577 -0.0176033 -0.0158104 -0.0139262 -0.0124486 -0.0107974 -0.00942416 -0.00780002 -0.0063952 -0.0046504 -0.00311879 -0.00112837 0.000601699 0.00297098 0.00496439 0.00791024 0.0102653 0.0141998 0.017181 0.0232176 0.0277933 0.0396827 0.0502646 0.0835168 0.121275 0.231716 0.309496 0.401588 
-0.183574 -0.241746 -0.25691 -0.20732 -0.179296 -0.141596 -0.120625 -0.0986566 -0.0858068 -0.0729168 -0.0648709 -0.0566981 -0.0512244 -0.0454798 -0.0413413 -0.0368134 -0.0333055 -0.0292909 -0.0259699 -0.0220028 -0.0185563 -0.0142814 -0.0104661 -0.00556536 -0.00117022 0.0047071 0.00990907 0.0172759 0.023647 0.0335133 0.0419292 0.0567953 0.0699633 0.0970422 0.124156 0.18459 0.248878 0.369272 0.414807 0.347416 
-0.143736 -0.225208 -0.262307 -0.234875 -0.218566 -0.18634 -0.167149 -0.144253 -0.129684 -0.114235 -0.103706 -0.092857 -0.0849571 -0.0767491 -0.0703709 -0.0635558 -0.0579138 -0.0516517 -0.0461666 -0.0398342 -0.0340468 -0.0271257 -0.0206425 -0.012641 -0.00508738 0.00454956 0.013604 0.0256741 0.0369129 0.0529213 0.0678849 0.0913829 0.114363 0.15469 0.197388 0.274956 0.351151 0.458917 0.460826 0.310012 
-0.0969216 -0.19491 -0.244766 -0.244321 -0.240214 -0.218366 -0.203469 -0.18253 -0.168365 -0.151902 -0.140327 -0.127604 -0.11818 -0.107905 -0.0998324 -0.090892 -0.0834251 -0.0749276 -0.0674218 -0.0586232 -0.0505079 -0.0407358 -0.0314771 -0.0200562 -0.00910607 0.00474785 0.0180534 0.0354534 0.0521641 0.0751055 0.0974302 0.130238 0.163569 0.21587 0.271118 0.355377 0.429659 0.503216 0.460142 0.253059 
-0.0785486 -0.171134 -0.226243 -0.238912 -0.245341 -0.232787 -0.224073 -0.207359 -0.195703 -0.180493 -0.16939 -0.156447 -0.146478 -0.135258 -0.126102 -0.115796 -0.106884 -0.0966813 -0.0873903 -0.0765154 -0.0662154 -0.0539029 -0.04195 -0.0273869 -0.0130766 0.0047075 0.0222591 0.0446339 0.0668066 0.0961317 0.125628 0.166599 0.209064 0.270154 0.332938 0.416725 0.480276 0.521815 0.444829 0.219068 
-0.0610762 -0.14841 -0.20484 -0.229728 -0.243803 -0.240857 -0.237521 -0.225756 -0.216794 -0.203514 -0.193373 -0.180734 -0.170723 -0.158934 -0.14912 -0.137706 -0.127679 -0.115935 -0.105102 -0.0922442 -0.079931 -0.0651188 -0.0505862 -0.0328861 -0.0152874 0.00643298 0.0281802 0.0554893 0.0830281 0.118465 0.154718 0.202706 0.252573 0.318644 0.383951 0.459604 0.507003 0.515418 0.414299 0.185568 
-0.0535211 -0.133578 -0.189598 -0.219321 -0.238881 -0.242088 -0.243655 -0.236113 -0.230202 -0.219201 -0.210574 -0.198856 -0.18931 -0.177551 -0.167483 -0.15547 -0.144638 -0.131779 -0.119647 -0.105176 -0.0910542 -0.0740899 -0.0571724 -0.0366982 -0.0160293 0.00920303 0.0348543 0.0665403 0.0989651 0.139657 0.181661 0.235054 0.289937 0.357908 0.42137 0.486207 0.515995 0.499117 0.383685 0.163093 
-0.0462153 -0.120457 -0.175003 -0.209071 -0.232131 -0.241081 -0.246309 -0.242927 -0.239526 -0.230911 -0.223665 -0.213025 -0.204001 -0.192422 -0.18223 -0.169746 -0.158256 -0.144384 -0.131094 -0.115095 -0.099298 -0.0802681 -0.0611056 -0.0379756 -0.0144114 0.014128 0.0434105 0.0790657 0.115854 0.160914 0.207515 0.264346 0.321783 0.38804 0.446166 0.497062 0.509428 0.471419 0.348705 0.141194 
-0.0427567 -0.111972 -0.164892 -0.200122 -0.225487 -0.237652 -0.245849 -0.245385 -0.244321 -0.237702 -0.231931 -0.222394 -0.214081 -0.202878 -0.192764 -0.180054 -0.168095 -0.153468 -0.139198 -0.121936 -0.104646 -0.0838368 -0.0626414 -0.037193 -0.0110209 0.0203866 0.0528566 0.0918438 0.132225 0.180617 0.230379 0.288915 0.346483 0.408859 0.459303 0.496517 0.493372 0.440972 0.316558 0.124545 
