-0.199259 -0.101135 -0.0855993 -0.0421058 -0.0289995 -0.0148835 -0.0103689 -0.00586411 -0.00454849 -0.00295115 -0.00254546 -0.00181739 -0.00162508 -0.00116994 -0.00101267 -0.000654889 -0.000499073 -0.000185938 -3.52732e-05 0.000249828 0.000385165 0.000652901 0.00076813 0.00103912 0.00114173 0.00145999 0.00157371 0.00202513 0.00219031 0.00294588 0.00321407 0.0046811 0.0051162 0.00859675 0.00947655 0.0203129 0.0246273 0.0682447 0.113865 0.23106 
-0.245927 -0.16969 -0.161716 -0.109633 -0.0911213 -0.0705457 -0.0598724 -0.0503183 -0.0442481 -0.0389199 -0.0350515 -0.031488 -0.0286344 -0.0258341 -0.0234452 -0.0209754 -0.0188113 -0.0164886 -0.0144633 -0.0122159 -0.0103118 -0.00809786 -0.00630624 -0.00404886 -0.00232128 0.000156898 0.00194936 0.00500638 0.00710524 0.0114124 0.0141998 0.021064 0.0251799 0.0377101 0.0450901 0.0738541 0.0971004 0.198873 0.310336 0.453082 
-0.129943 -0.175217 -0.193293 -0.163008 -0.148555 -0.125304 -0.113155 -0.0990358 -0.0907812 -0.0816954 -0.0756905 -0.0690318 -0.0640956 -0.0585319 -0.0540426 -0.0489318 -0.0446129 -0.039669 -0.0354396 -0.0305498 -0.0264189 -0.0215139 -0.0174868 -0.0124203 -0.0084052 -0.00281959 0.00147094 0.0083226 0.0134842 0.0230215 0.0301176 0.044996 0.0559471 0.0815587 0.100995 0.151558 0.200593 0.329496 0.437745 0.448706 
-0.0991973 -0.152137 -0.184671 -0.171384 -0.169468 -0.153881 -0.14682 -0.135048 -0.12788 -0.118714 -0.112039 -0.104218 -0.0978448 -0.090587 -0.0842787 -0.077159 -0.0707999 -0.0636357 -0.0572367 -0.0499819 -0.0436188 -0.036241 -0.0299524 -0.0222858 -0.0159456 -0.0075083 -0.000671464 0.00958558 0.0178894 0.0319782 0.0435711 0.0651978 0.0834716 0.119827 0.152497 0.221425 0.294422 0.435956 0.520419 0.4286 
-0.0613524 -0.128881 -0.168645 -0.176822 -0.183839 -0.177324 -0.174594 -0.16555 -0.159874 -0.150808 -0.14411 -0.135241 -0.127985 -0.11908 -0.111346 -0.1022 -0.0940507 -0.0846047 -0.0761849 -0.0664832 -0.0579763 -0.0480439 -0.0395493 -0.0292121 -0.0205792 -0.009232 0.000154121 0.0138681 0.0253898 0.0440664 0.0603536 0.0886264 0.114484 0.160734 0.206257 0.288771 0.37717 0.508484 0.551986 0.37159 
-0.050699 -0.114298 -0.158493 -0.175244 -0.190254 -0.19047 -0.192901 -0.18733 -0.184018 -0.176159 -0.170004 -0.160966 -0.153146 -0.143215 -0.134216 -0.123476 -0.113608 -0.102195 -0.0917897 -0.0799079 -0.0692969 -0.0570886 -0.046466 -0.0338054 -0.0230221 -0.00924046 0.00246951 0.0189684 0.0333925 0.0557172 0.0763068 0.109988 0.142974 0.197685 0.254949 0.348069 0.444479 0.559551 0.561353 0.32704 
-0.0400071 -0.103177 -0.149231 -0.176091 -0.196228 -0.203591 -0.209453 -0.207324 -0.205615 -0.198854 -0.193024 -0.183725 -0.175343 -0.164289 -0.154068 -0.141609 -0.130035 -0.116502 -0.104082 -0.0898541 -0.0770865 -0.0624531 -0.049655 -0.0345726 -0.0216265 -0.00540024 0.00858248 0.0277395 0.0449176 0.0705423 0.0951168 0.133445 0.172835 0.234202 0.300745 0.398579 0.494609 0.584056 0.545595 0.280297 
-0.0376034 -0.0985266 -0.146416 -0.177092 -0.201544 -0.212887 -0.222105 -0.222496 -0.222663 -0.217039 -0.211859 -0.202629 -0.193945 -0.182125 -0.170852 -0.15697 -0.143778 -0.128352 -0.113947 -0.0975541 -0.0826309 -0.0657438 -0.0507744 -0.0334747 -0.0184055 -1.77582e-05 0.0161315 0.0375478 0.0572837 0.0856849 0.113929 0.156273 0.201438 0.268434 0.341938 0.441224 0.531169 0.594293 0.522366 0.245354 
-0.035038 -0.0956163 -0.144472 -0.179677 -0.206698 -0.22223 -0.233479 -0.236457 -0.237769 -0.233333 -0.228503 -0.2194 -0.210343 -0.197797 -0.185489 -0.170193 -0.155413 -0.138065 -0.121686 -0.103071 -0.0859789 -0.0667669 -0.0495964 -0.0300182 -0.0127998 0.00776517 0.0260713 0.049665 0.0718636 0.102776 0.134399 0.180096 0.23014 0.300866 0.378328 0.474185 0.552878 0.587821 0.488792 0.212607 
-0.0352974 -0.0958307 -0.145922 -0.182854 -0.211999 -0.229501 -0.242601 -0.247073 -0.249649 -0.246086 -0.24186 -0.232955 -0.2238 -0.210749 -0.197646 -0.181193 -0.165021 -0.146005 -0.127808 -0.107208 -0.0880685 -0.0667482 -0.0474676 -0.0258072 -0.00650493 0.0160592 0.0364746 0.0620881 0.0866983 0.119981 0.15483 0.203616 0.257806 0.331148 0.409965 0.499691 0.564181 0.573213 0.454384 0.187156 
-0.0353154 -0.0965913 -0.147487 -0.186454 -0.216656 -0.236222 -0.250254 -0.256316 -0.259587 -0.257022 -0.253128 -0.244554 -0.235214 -0.221784 -0.207903 -0.190406 -0.17291 -0.152328 -0.132404 -0.109909 -0.0888148 -0.0654636 -0.0441505 -0.0204693 0.00086556 0.0253811 0.0478793 0.075457 0.10244 0.137941 0.175788 0.227084 0.284395 0.358439 0.435773 0.516 0.564004 0.548808 0.416245 0.163212 
-0.0363746 -0.09855 -0.15032 -0.189944 -0.220941 -0.241202 -0.25605 -0.262853 -0.266908 -0.264977 -0.261621 -0.253325 -0.244048 -0.230357 -0.215951 -0.197616 -0.179043 -0.157142 -0.135726 -0.111599 -0.0887639 -0.0636329 -0.0404651 -0.0149721 0.00827607 0.0346111 0.0591487 0.0886596 0.118018 0.15575 0.196438 0.249959 0.309428 0.382838 0.456324 0.525282 0.556059 0.520164 0.379565 0.143495 
-0.037172 -0.100381 -0.152629 -0.192959 -0.224065 -0.245068 -0.260136 -0.267795 -0.272238 -0.271091 -0.268059 -0.260201 -0.25091 -0.237122 -0.222214 -0.203213 -0.183654 -0.160612 -0.137837 -0.112254 -0.0878257 -0.0610791 -0.0361909 -0.00901953 0.0160482 0.0441168 0.0706544 0.102046 0.133738 0.173542 0.216747 0.271777 0.33216 0.403027 0.470318 0.526078 0.539437 0.485906 0.341881 0.124613 
-0.0382721 -0.10234 -0.154918 -0.195145 -0.226179 -0.247108 -0.262354 -0.2703 -0.275223 -0.27456 -0.272025 -0.264518 -0.255434 -0.241615 -0.226458 -0.20696 -0.186685 -0.162733 -0.138866 -0.112078 -0.086303 -0.0581737 -0.0317653 -0.0030918 0.023669 0.0533894 0.0818837 0.115165 0.149147 0.190966 0.236326 0.292291 0.352346 0.41921 0.47846 0.52028 0.51708 0.449744 0.306334 0.108449 
-0.0390603 -0.103749 -0.156225 -0.196256 -0.226759 -0.247647 -0.2627 -0.271048 -0.276186 -0.27615 -0.273951 -0.266952 -0.25802 -0.244353 -0.228989 -0.209204 -0.188328 -0.163689 -0.138885 -0.111109 -0.0841476 -0.054826 -0.0270327 0.00299938 0.0313658 0.0626474 0.0930471 0.128123 0.164256 0.207763 0.254697 0.310597 0.368878 0.429963 0.479537 0.506808 0.488341 0.410618 0.271056 0.0929352 
-0.0397638 -0.104658 -0.156751 -0.196041 -0.225883 -0.246246 -0.261112 -0.269496 -0.274934 -0.275292 -0.273568 -0.266987 -0.258401 -0.244931 -0.229606 -0.209684 -0.188486 -0.16337 -0.137907 -0.109367 -0.0814636 -0.051141 -0.0221483 0.00911629 0.0389746 0.0717631 0.103989 0.140802 0.178874 0.223759 0.271569 0.326473 0.381567 0.435545 0.474359 0.487431 0.455694 0.371246 0.23822 0.0794914 
-0.0400923 -0.104753 -0.15602 -0.194427 -0.223297 -0.243168 -0.257612 -0.266128 -0.271675 -0.272537 -0.271156 -0.265128 -0.256845 -0.243753 -0.228522 -0.208688 -0.187295 -0.161947 -0.135987 -0.106913 -0.0782233 -0.0470907 -0.0170197 0.0153362 0.0465976 0.0807695 0.114697 0.153012 0.192661 0.238303 0.286078 0.338732 0.38918 0.434688 0.46205 0.461568 0.418852 0.330906 0.206468 0.0667447 
-0.0401129 -0.103996 -0.154109 -0.191247 -0.219061 -0.238148 -0.252191 -0.260592 -0.266304 -0.267481 -0.266535 -0.260969 -0.253144 -0.240454 -0.225538 -0.20592 -0.184597 -0.159203 -0.133015 -0.103601 -0.0743585 -0.0425749 -0.0116046 0.0217309 0.0542511 0.089697 0.125115 0.164675 0.205406 0.251149 0.29787 0.347131 0.391644 0.427861 0.443698 0.431094 0.38008 0.291767 0.177442 0.0557822 
-0.0397188 -0.102307 -0.150858 -0.186592 -0.213142 -0.231477 -0.24496 -0.253306 -0.259024 -0.260578 -0.259942 -0.254928 -0.247512 -0.235375 -0.220819 -0.201623 -0.18049 -0.155287 -0.129025 -0.0995021 -0.0698604 -0.0376268 -0.00589491 0.0282362 0.0618544 0.0983265 0.134927 0.175245 0.216392 0.261307 0.305839 0.350445 0.387911 0.414255 0.418996 0.396001 0.339428 0.253346 0.150107 0.0455934 
-0.0389067 -0.0996305 -0.146311 -0.180372 -0.205609 -0.223011 -0.235951 -0.244057 -0.249799 -0.251556 -0.251271 -0.246703 -0.239795 -0.228203 -0.214176 -0.19549 -0.174773 -0.149912 -0.123823 -0.0943628 -0.0645565 -0.0320391 0.000233044 0.0349825 0.0694333 0.106653 0.143988 0.184521 0.225283 0.268447 0.309668 0.348622 0.378296 0.394825 0.389503 0.358369 0.298997 0.217391 0.125719 0.0370093 
-0.0376912 -0.0960542 -0.140529 -0.172818 -0.196609 -0.213106 -0.225382 -0.233272 -0.238891 -0.240864 -0.240795 -0.236711 -0.230237 -0.219284 -0.205798 -0.18778 -0.167567 -0.143255 -0.117482 -0.0883148 -0.0585181 -0.0259644 0.0066325 0.0416969 0.0766552 0.114159 0.151665 0.191654 0.231129 0.27149 0.308358 0.340799 0.362327 0.369489 0.355576 0.318637 0.258966 0.183457 0.103386 0.02921 
-0.0360434 -0.0915378 -0.133561 -0.163902 -0.186228 -0.201705 -0.213324 -0.220848 -0.226331 -0.228357 -0.228498 -0.22477 -0.21877 -0.208404 -0.195563 -0.178248 -0.158709 -0.135057 -0.10982 -0.0811155 -0.0515904 -0.0192248 0.0133727 0.0484313 0.0834387 0.12072 0.157704 0.196379 0.233633 0.270295 0.301976 0.32749 0.341009 0.339851 0.319199 0.278912 0.221117 0.152854 0.0840309 0.0228296 
-0.0340647 -0.0862926 -0.125624 -0.153964 -0.174746 -0.18923 -0.2001 -0.20726 -0.212473 -0.214532 -0.214744 -0.211368 -0.205741 -0.196 -0.183772 -0.167262 -0.148447 -0.125625 -0.101058 -0.0730582 -0.044026 -0.0121777 0.0200822 0.0546712 0.0892117 0.125604 0.161323 0.197817 0.23198 0.264128 0.290082 0.308571 0.314667 0.306534 0.281145 0.239701 0.185459 0.125009 0.0667901 0.017156 
