0.264922 0.193837 0.18682 
0.3061 0.186039 0.178594 
0.310522 0.243781 0.225982 
0.2256 0.244421 0.217277 
0.187565 0.240779 0.233775 
0.210023 0.201432 0.172186 
0.184261 0.19448 0.171445 
0.167321 0.174198 0.16027 
0.153639 0.154791 0.141541 
0.169558 0.120694 0.106986 
0.182132 0.0821364 0.0746352 
0.151302 0.0905206 0.0836156 
0.102677 0.108305 0.0996325 
0.0961717 0.0971564 0.0919449 
0.0943563 0.0890091 0.0829183 
0.0816264 0.0881135 0.0810617 
0.0780673 0.0808068 0.0747135 
0.0851176 0.0684319 0.0627723 
0.0981984 0.0488552 0.0430887 
0.102438 0.030582 0.0261851 
0.0806851 0.0478625 0.0436032 
0.048244 0.061115 0.0561368 
0.0467618 0.0541141 0.0514684 
0.0506431 0.0474396 0.0459017 
0.04509 0.046786 0.0442856 
0.044063 0.043078 0.04015 
0.0509221 0.0343146 0.0315203 
0.0579203 0.022433 0.0201346 
0.0573747 0.0171502 0.0162854 
0.0453223 0.0268755 0.0259497 
0.0279818 0.0335514 0.0320544 
0.0213124 0.0319865 0.0305862 
0.0237857 0.0280553 0.0268135 
0.0242929 0.0256778 0.0243193 
0.0260517 0.022388 0.0210703 
0.0307848 0.0162189 0.0151874 
0.0341408 0.00900219 0.00837159 
0.0325128 0.00927573 0.00898042 
0.0253636 0.0156484 0.0151268 
0.0154795 0.019463 0.0188077 
0.00890083 0.0194473 0.0189258 
0.0104451 0.01722 0.0168868 
0.0140356 0.0144611 0.0141509 
0.0173228 0.0113147 0.0109228 
0.0200111 0.00741688 0.00699086 
0.0208995 0.00441318 0.00401291 
0.0189341 0.00664423 0.00627741 
0.0142348 0.0102147 0.00974207 
0.00826244 0.0121197 0.0116084 
0.00416528 0.0120427 0.0115959 
0.00603384 0.0106173 0.0102532 
0.00918079 0.00855956 0.00821418 
0.0115645 0.00620104 0.00582366 
0.0129364 0.00381242 0.00345579 
0.0129517 0.00292006 0.00283743 
0.0113648 0.00466213 0.0046968 
0.00837524 0.0065898 0.00655066 
0.00470677 0.00759852 0.00748063 
0.002123 0.00752343 0.00737084 
0.00381286 0.00657815 0.00643496 
0.0061446 0.0050784 0.00497494 
0.00774489 0.00330637 0.00326372 
0.008438 0.00172894 0.00174784 
0.00813744 0.00192946 0.00187428 
0.00685185 0.00335368 0.00320427 
0.00477073 0.00449272 0.00429378 
0.00226993 0.0049853 0.00477843 
0.000636301 0.00479138 0.00460904 
0.00261907 0.00403572 0.00389225 
0.00424015 0.0029198 0.00281013 
0.00519372 0.00168345 0.00158529 
0.00544465 0.000878325 0.000767094 
0.0050264 0.00147971 0.00142931 
0.00403881 0.00235567 0.00232128 
0.00265731 0.00294525 0.00291341 
0.00115654 0.00313894 0.00310728 
0.00080613 0.00294022 0.0029079 
0.00196959 0.00242069 0.00238654 
0.00290017 0.00169375 0.00165708 
0.00341459 0.000921793 0.000881798 
0.00348341 0.000591654 0.000554477 
0.00313375 0.00109453 0.00106075 
0.00243953 0.00163619 0.00158396 
0.00151753 0.00197408 0.00190132 
0.000548887 0.00205493 0.00196932 
0.00062595 0.00188316 0.00179738 
0.00140903 0.00150258 0.00143013 
0.00198036 0.000986169 0.000938465 
0.00226074 0.000449349 0.00043886 
0.00223833 0.000370141 0.000387532 
0.00194165 0.000785799 0.000780579 
0.00143174 0.00112428 0.00110679 
0.000794363 0.00130062 0.00128031 
0.000168868 0.00130125 0.00128479 
0.000539684 0.00114308 0.00113371 
0.00103089 0.000865108 0.000862537 
0.00135148 0.000524438 0.0005242 
0.0014755 0.000235721 0.000219057 
0.00140774 0.000337089 0.000304978 
0.00117662 0.000589096 0.000559328 
0.000828403 0.00077309 0.000743187 
0.000425133 0.000855129 0.000824075 
0.000155631 0.000831588 0.000799332 
0.000437498 0.000714655 0.000682135 
0.000720973 0.000528404 0.000497519 
0.000898236 0.000308577 0.000282337 
0.000952307 0.000141362 0.000132321 
0.000886544 0.000238328 0.000245228 
0.000719318 0.000398885 0.000401052 
0.000480448 0.000509343 0.000505733 
0.000209348 0.000550743 0.000543492 
0.0001011 0.000521791 0.000514046 
0.00032504 0.000431851 0.000426777 
0.000501691 0.000298538 0.000298585 
0.000601006 0.00014838 0.000154763 
0.000616597 7.85313e-05 7.93931e-05 
0.000554107 0.000188035 0.000176602 
0.00042887 0.000289597 0.000274484 
0.000263234 0.000349381 0.000333403 
8.71213e-05 0.000361888 0.000346753 
0.000106104 0.000330062 0.000316639 
0.00024689 0.000262821 0.000251199 
0.000347117 0.000173765 0.000163299 
0.000395691 8.47889e-05 7.38778e-05 
0.000391534 7.15485e-05 6.71418e-05 
0.000340461 0.000137603 0.000137285 
0.000253623 0.000194166 0.000194007 
0.000146251 0.000224797 0.000224003 
4.64655e-05 0.000226624 0.000225102 
9.27378e-05 0.000201704 0.000199769 
0.000176236 0.000155591 0.000153856 
0.000233663 9.68576e-05 9.60786e-05 
0.000258025 4.20922e-05 4.26243e-05 
0.000248847 5.33408e-05 5.14423e-05 
0.000210096 9.96997e-05 9.53367e-05 
0.000149183 0.000134646 0.000128542 
7.59594e-05 0.000151148 0.000144094 
1.40644e-05 0.0001481 0.000140993 
7.20003e-05 0.000127497 0.000121166 
0.000125128 9.36946e-05 8.87389e-05 
0.000158074 5.31212e-05 4.98472e-05 
0.000168319 2.08997e-05 2.00352e-05 
0.000156703 4.09573e-05 4.1169e-05 
0.000126824 7.03292e-05 6.99616e-05 
8.43417e-05 8.97207e-05 8.90852e-05 
3.65914e-05 9.65836e-05 9.60086e-05 
1.86099e-05 9.11635e-05 9.08433e-05 
5.73115e-05 7.54348e-05 7.54141e-05 
8.78494e-05 5.26816e-05 5.28589e-05 
0.000105016 2.78287e-05 2.77749e-05 
0.000107847 1.65449e-05 1.458e-05 
9.7372e-05 3.30765e-05 3.08328e-05 
7.6187e-05 5.01276e-05 4.77308e-05 
4.80537e-05 6.06703e-05 5.80336e-05 
1.831e-05 6.33932e-05 6.05524e-05 
1.78842e-05 5.85174e-05 5.56075e-05 
4.19407e-05 4.72967e-05 4.45275e-05 
5.99634e-05 3.18129e-05 2.94399e-05 
6.92027e-05 1.5335e-05 1.37834e-05 
6.9156e-05 1.06376e-05 1.12952e-05 
6.06155e-05 2.29074e-05 2.34664e-05 
4.53934e-05 3.36138e-05 3.37099e-05 
2.60226e-05 3.954e-05 3.93321e-05 
5.90925e-06 4.01131e-05 3.98262e-05 
1.48815e-05 3.57014e-05 3.55469e-05 
3.05567e-05 2.73575e-05 2.74843e-05 
4.10706e-05 1.66881e-05 1.71467e-05 
4.5505e-05 6.68535e-06 7.18586e-06 
4.3884e-05 9.33095e-06 8.46852e-06 
3.70098e-05 1.76938e-05 1.64944e-05 
2.62852e-05 2.37758e-05 2.24825e-05 
1.35557e-05 2.65678e-05 2.52818e-05 
3.56486e-06 2.5983e-05 2.47597e-05 
1.27289e-05 2.24306e-05 2.12927e-05 
2.18396e-05 1.66894e-05 1.5636e-05 
2.75617e-05 9.88334e-06 8.89401e-06 
2.9424e-05 4.51951e-06 3.79372e-06 
2.75509e-05 7.1125e-06 7.23765e-06 
2.25246e-05 1.2025e-05 1.22089e-05 
1.52733e-05 1.547e-05 1.55727e-05 
7.02065e-06 1.68367e-05 1.68515e-05 
2.98815e-06 1.60762e-05 1.60409e-05 
9.6299e-06 1.34555e-05 1.34311e-05 
1.51481e-05 9.48463e-06 9.5392e-06 
1.83617e-05 4.93182e-06 5.12267e-06 
1.90315e-05 2.3687e-06 2.44285e-06 
1.72921e-05 5.51968e-06 5.17396e-06 
1.35763e-05 8.7342e-06 8.22316e-06 
8.53425e-06 1.0719e-05 1.01257e-05 
2.97306e-06 1.12517e-05 1.06433e-05 
2.72946e-06 1.03848e-05 9.81783e-06 
7.26431e-06 8.36576e-06 7.87807e-06 
1.05256e-05 5.59296e-06 5.19896e-06 
1.21795e-05 2.67385e-06 2.36914e-06 
1.21728e-05 1.89887e-06 1.87774e-06 
1.06708e-05 4.03972e-06 4.09204e-06 
8.01296e-06 5.88306e-06 5.92358e-06 
4.66449e-06 6.89488e-06 6.92686e-06 
1.36039e-06 6.992e-06 7.02407e-06 
2.64783e-06 6.24627e-06 6.28464e-06 

