0.896885 0.339439 0.292239 0.0670927 0.0711889 -0.0369559 -0.00982137 -0.0674792 -0.0285314 -0.0618698 -0.0183827 -0.0426303 0.000915736 -0.0257101 0.0169038 -0.0272396 0.0177225 -0.0911034 -0.0420774 -0.44126 
0.451672 0.245139 0.210788 0.0501121 0.0545501 -0.0435898 -0.0191958 -0.0763445 -0.0403875 -0.0747252 -0.0347113 -0.0601675 -0.0219782 -0.0492276 -0.0167904 -0.055138 -0.0301316 -0.0872706 -0.0647283 -0.138254 
0.329659 0.195401 0.16454 0.0322595 0.0346556 -0.0526738 -0.0286118 -0.0805995 -0.0438178 -0.0755727 -0.0342328 -0.0587327 -0.018399 -0.0459711 -0.0094076 -0.0499377 -0.01806 -0.0819015 -0.0556791 -0.127677 
0.152754 0.110104 0.0848804 0.00108175 -0.00131892 -0.0676726 -0.0476468 -0.0905233 -0.0577323 -0.0849623 -0.0483004 -0.0690888 -0.0347677 -0.0559871 -0.0275408 -0.052832 -0.0319219 -0.0590687 -0.0470793 -0.0551682 
0.105513 0.0846783 0.0642176 -0.0021778 -0.00683049 -0.0640901 -0.0464905 -0.0849915 -0.0536534 -0.0791958 -0.0429702 -0.0636776 -0.0286138 -0.0508921 -0.0203699 -0.0478594 -0.0240461 -0.0544822 -0.04005 -0.053595 
0.0340944 0.037505 0.0229912 -0.0176327 -0.025274 -0.0673771 -0.0555027 -0.085554 -0.0602169 -0.0803792 -0.0501975 -0.065798 -0.0370443 -0.0519677 -0.0282747 -0.0435553 -0.0270183 -0.0395271 -0.0314184 -0.0318613 
0.0263541 0.0351375 0.025425 -0.00607176 -0.0133047 -0.0503391 -0.0412343 -0.0693937 -0.0469919 -0.0669909 -0.0387772 -0.0551162 -0.0270872 -0.0432682 -0.0191513 -0.03605 -0.0183297 -0.0327728 -0.023445 -0.0264614 
-0.000686854 0.0127517 0.00772253 -0.0103646 -0.0169603 -0.0439891 -0.0391611 -0.0611906 -0.044853 -0.0604493 -0.0385124 -0.050375 -0.0284062 -0.0387509 -0.0203927 -0.0295206 -0.0169462 -0.022946 -0.0171062 -0.0162005 
0.00701803 0.0191414 0.0176479 0.00432723 0.000489489 -0.0230296 -0.0190472 -0.0402512 -0.0264355 -0.0427241 -0.0231921 -0.0363335 -0.0159165 -0.0277029 -0.00997333 -0.0205384 -0.0079104 -0.0152034 -0.00906406 -0.00893159 
-0.00335617 0.00779034 0.00854231 0.00208332 0.000198168 -0.0161132 -0.0138262 -0.0301281 -0.0206632 -0.033445 -0.0191803 -0.0289305 -0.0137141 -0.0214985 -0.00846085 -0.0144271 -0.00558204 -0.00867543 -0.00475926 -0.00285135 
0.0069159 0.015514 0.0176828 0.0131191 0.0137508 6.93268e-06 0.00304898 -0.0123483 -0.00399385 -0.0173104 -0.00479156 -0.0157148 -0.00198105 -0.0110671 0.00106256 -0.00609391 0.00238221 -0.00159418 0.0022869 0.00394144 
0.00207812 0.00903052 0.0115736 0.0100139 0.0117129 0.00271732 0.00533696 -0.00605972 -0.000153125 -0.0104639 -0.00154152 -0.00981515 0.000102782 -0.00624583 0.00244435 -0.00194511 0.00390217 0.00216607 0.00463562 0.00713907 
0.0106702 0.0156525 0.0184215 0.0170366 0.0199527 0.0122651 0.0158108 0.00523404 0.0110233 0.000608615 0.00872131 -0.000245153 0.0087604 0.00152076 0.00954323 0.00431385 0.00983871 0.00748666 0.00991049 0.0121324 
0.00791243 0.0117066 0.0141904 0.0138725 0.0168555 0.0118023 0.0150183 0.00725093 0.0116842 0.00364921 0.00957531 0.00265557 0.00919131 0.00385226 0.00961919 0.00610561 0.00996975 0.00884448 0.0104505 0.0129116 
0.014095 0.0166274 0.0189922 0.0182318 0.0215563 0.0168722 0.020594 0.0132808 0.0178772 0.00991271 0.0155984 0.00836384 0.0144897 0.00863595 0.0140597 0.0100061 0.0137212 0.0121303 0.0137657 0.0157765 
0.0125899 0.0143753 0.016426 0.0159863 0.0190097 0.0156038 0.0188804 0.0131937 0.016894 0.0104616 0.0148052 0.00891662 0.013527 0.00887494 0.0129415 0.0099086 0.0126916 0.0117311 0.0129721 0.014808 
0.0166129 0.0175891 0.0194919 0.0185597 0.021587 0.0181394 0.0215933 0.0160649 0.0198986 0.0135272 0.0178354 0.0118079 0.016269 0.0113357 0.0152696 0.0119033 0.0146643 0.0133314 0.0146456 0.0158957 
0.0161871 0.0166995 0.0185158 0.0177315 0.0205538 0.0176435 0.0206851 0.0158149 0.0189582 0.0132008 0.0166077 0.0111382 0.0146781 0.0102928 0.013499 0.0106534 0.0130251 0.0120044 0.01325 0.0141364 
0.0183014 0.0183094 0.0200332 0.018922 0.0216775 0.0186529 0.0217276 0.0168886 0.020096 0.0143661 0.0177812 0.0122528 0.0157484 0.0112327 0.0144069 0.0113959 0.0137951 0.0125333 0.0138398 0.0141808 
0.0183588 0.0184073 0.0205417 0.0198798 0.0228569 0.0200151 0.0228148 0.0177692 0.0203289 0.0142173 0.0169117 0.0110839 0.0140284 0.00943362 0.0123453 0.00949902 0.0119713 0.0110406 0.0126681 0.0130062 

