-0.185379 -0.0886928 -0.0787129 -0.0426181 -0.0327968 -0.0204618 -0.0162826 -0.010972 -0.00865741 -0.00508903 -0.00325665 0.000377009 0.00195967 0.0075858 0.00957441 0.0229083 0.0300652 0.0696143 0.115122 0.230052 
-0.193573 -0.12589 -0.135474 -0.105936 -0.0982165 -0.0857536 -0.0773847 -0.0669079 -0.0585052 -0.0471144 -0.0388104 -0.0256155 -0.0176623 0.000357071 0.0107365 0.0458725 0.0734131 0.170079 0.29927 0.482776 
-0.0849766 -0.139634 -0.172024 -0.163891 -0.160429 -0.144212 -0.133563 -0.11527 -0.101772 -0.0807686 -0.0659539 -0.0417528 -0.0266493 0.00462108 0.0249084 0.079642 0.129013 0.260634 0.40941 0.517006 
-0.0807507 -0.139889 -0.185417 -0.18685 -0.192092 -0.178584 -0.168925 -0.147837 -0.130295 -0.102807 -0.0815402 -0.049428 -0.027314 0.0125174 0.0422609 0.110842 0.18239 0.337627 0.483397 0.508354 
-0.0621911 -0.144874 -0.196281 -0.213044 -0.220741 -0.209879 -0.198689 -0.173785 -0.151058 -0.115931 -0.0872111 -0.0463219 -0.0165229 0.0313829 0.0700561 0.148691 0.235987 0.392767 0.509333 0.44265 
-0.0664333 -0.151125 -0.206992 -0.225823 -0.236952 -0.22738 -0.216934 -0.190212 -0.16405 -0.123573 -0.0882809 -0.0404212 -0.00273218 0.0525332 0.101478 0.189565 0.287738 0.435039 0.510844 0.369371 
-0.0658115 -0.155365 -0.210932 -0.235047 -0.246631 -0.240053 -0.229092 -0.20156 -0.171955 -0.1271 -0.0858241 -0.0318451 0.0133524 0.075512 0.134173 0.228204 0.328732 0.452608 0.479454 0.28352 
-0.0690433 -0.157325 -0.211997 -0.234968 -0.24775 -0.242074 -0.232223 -0.204467 -0.173374 -0.125845 -0.0802407 -0.0215353 0.0306069 0.0992955 0.166643 0.26322 0.358127 0.451211 0.430065 0.207334 
-0.0687558 -0.154652 -0.205716 -0.229216 -0.241561 -0.238199 -0.228683 -0.202084 -0.16991 -0.121336 -0.0724109 -0.0104123 0.0475889 0.120921 0.193514 0.28621 0.366861 0.422906 0.360265 0.139009 
-0.0671042 -0.147351 -0.194464 -0.215708 -0.228028 -0.225286 -0.217035 -0.191557 -0.159927 -0.111397 -0.0608927 0.00308639 0.0650157 0.140466 0.213553 0.296327 0.356443 0.375437 0.285225 0.0888597 
-0.0624611 -0.135608 -0.177441 -0.19723 -0.208353 -0.206849 -0.199081 -0.175689 -0.14493 -0.0980725 -0.047358 0.0162297 0.0792 0.152356 0.220179 0.286952 0.323056 0.309493 0.208696 0.0512497 
-0.0555898 -0.119811 -0.156324 -0.173364 -0.183345 -0.181709 -0.174693 -0.152926 -0.124125 -0.0797733 -0.0310278 0.029831 0.089969 0.156573 0.213947 0.261789 0.274853 0.239222 0.143947 0.0282186 
-0.0472062 -0.101976 -0.132743 -0.147496 -0.155593 -0.154066 -0.147126 -0.127539 -0.10093 -0.0606583 -0.0156993 0.0393207 0.0930221 0.148997 0.192727 0.221433 0.2162 0.170499 0.0908665 0.0123071 
-0.0377206 -0.0825035 -0.107839 -0.119832 -0.126267 -0.12413 -0.117532 -0.0997851 -0.076222 -0.040738 -0.00158185 0.0455832 0.0900007 0.13354 0.163 0.175876 0.15944 0.114375 0.0539958 0.00400138 
-0.0286845 -0.0640443 -0.0841445 -0.0939085 -0.0985893 -0.0963313 -0.0899446 -0.0746061 -0.0543045 -0.0246369 0.0077541 0.0455631 0.079671 0.110539 0.127517 0.129075 0.108243 0.0698342 0.027347 -0.00201018 
-0.0199203 -0.0462938 -0.0617306 -0.0692839 -0.0727409 -0.0702987 -0.0646592 -0.0516433 -0.0351234 -0.0112623 0.0138463 0.0424786 0.0665514 0.0865759 0.0940758 0.0893136 0.069003 0.0395504 0.0114719 -0.00424973 
-0.0129238 -0.031601 -0.0428844 -0.0487586 -0.0512211 -0.0491771 -0.0444268 -0.0341488 -0.0212917 -0.00326617 0.0151084 0.0352653 0.0508663 0.0623214 0.0636535 0.0561509 0.0388712 0.0177598 0.000311505 -0.0062697 
-0.00677819 -0.0186776 -0.0264387 -0.0307649 -0.0326996 -0.0311018 -0.0276359 -0.019885 -0.01067 0.00229174 0.0146909 0.0280052 0.0369623 0.0425522 0.0403905 0.0326441 0.0191435 0.0049425 -0.00509951 -0.00621086 
-0.00271738 -0.00937187 -0.0141916 -0.0173517 -0.0188953 -0.0180484 -0.0158228 -0.0106187 -0.00453067 0.00398106 0.0116426 0.0195479 0.023833 0.0255477 0.0218189 0.0148523 0.00487876 -0.00422037 -0.0092339 -0.00676021 
0.000691699 -0.0016694 -0.00412085 -0.00620391 -0.00757219 -0.00733824 -0.00639438 -0.00328029 7.73132e-05 0.00515247 0.00910788 0.0132059 0.0143223 0.0138565 0.00965397 0.00397549 -0.00309987 -0.00848881 -0.0102436 -0.00597123 
0.00231185 0.00284682 0.00222411 0.000962449 -0.000212823 -0.000609464 -0.000677021 0.000607833 0.00188873 0.00423012 0.0055729 0.00694006 0.00612919 0.00440469 0.000344608 -0.004154 -0.0090014 -0.0118836 -0.0115197 -0.00606615 
0.00378868 0.00652291 0.00726402 0.00675298 0.00571378 0.00493545 0.00402408 0.00400535 0.00367218 0.00412553 0.00361079 0.00326757 0.00129309 -0.000955319 -0.00465234 -0.0080568 -0.0112761 -0.0124361 -0.0108247 -0.00511431 
0.00390913 0.00777131 0.00943628 0.00947325 0.00863143 0.00755773 0.00612014 0.00510243 0.00370703 0.00278724 0.00112009 -0.000363286 -0.00291365 -0.00540335 -0.00863698 -0.0112328 -0.0132807 -0.0133566 -0.0109918 -0.00509749 
0.0043481 0.00899248 0.0112547 0.0117607 0.0110925 0.00994067 0.00815957 0.00656773 0.00445869 0.00273183 0.000340206 -0.00173548 -0.00455623 -0.00700622 -0.00981237 -0.011733 -0.0129766 -0.0123546 -0.00966848 -0.00414356 
0.00375634 0.00845127 0.0109995 0.0118019 0.0113386 0.0101695 0.00828115 0.0063297 0.0038749 0.0016388 -0.00108446 -0.00350003 -0.00633771 -0.00870098 -0.0110988 -0.0125592 -0.0132444 -0.0122406 -0.00942287 -0.00411342 
0.0037802 0.0084847 0.0111344 0.0121592 0.0118621 0.0108044 0.00891807 0.00687828 0.00427862 0.0018656 -0.000981344 -0.00345682 -0.00620659 -0.0083685 -0.0104279 -0.0115074 -0.0118337 -0.0106259 -0.00790003 -0.00319664 
0.00295153 0.00718728 0.00974857 0.0108628 0.0107281 0.00978738 0.00803203 0.00600701 0.00346719 0.00101614 -0.00175419 -0.00419564 -0.00674837 -0.00872751 -0.0104747 -0.0113047 -0.0113901 -0.0101269 -0.00753845 -0.00318815 
0.00289119 0.00681943 0.0092233 0.0103778 0.0103574 0.00958749 0.00799742 0.00612909 0.00373499 0.00142068 -0.00119012 -0.00345742 -0.00578813 -0.00753037 -0.00902082 -0.00963538 -0.00958291 -0.00833907 -0.00600893 -0.0023249 
0.00205129 0.00534244 0.0074877 0.00859479 0.00867076 0.00804195 0.00666701 0.00497769 0.00282243 0.00068678 -0.00167361 -0.00374804 -0.00581167 -0.00734988 -0.00859994 -0.00907518 -0.0089348 -0.00777319 -0.00567728 -0.00236 
0.00204358 0.0049669 0.00686037 0.00790109 0.00803108 0.0075566 0.00638569 0.00493439 0.00303349 0.00115618 -0.000937457 -0.0027536 -0.00455847 -0.00586579 -0.00691528 -0.00726137 -0.00708498 -0.00603097 -0.00423867 -0.00156207 
0.00127331 0.0035688 0.00516093 0.00608616 0.00625431 0.00589396 0.00493467 0.00370085 0.00208346 0.000454961 -0.00134057 -0.0029151 -0.00444779 -0.00555915 -0.00641828 -0.00668064 -0.00648496 -0.00555844 -0.00401228 -0.00165494 
0.001355 0.00333795 0.00467659 0.00549099 0.00566796 0.00542 0.0046432 0.00364242 0.00228918 0.000936978 -0.000576982 -0.00188523 -0.00316892 -0.00407336 -0.00477281 -0.00495217 -0.00476342 -0.00396749 -0.00271134 -0.00092781 
0.000668237 0.00210252 0.00316193 0.00384202 0.00401933 0.00384722 0.00324391 0.00243985 0.00134908 0.000241212 -0.000989811 -0.00206368 -0.00310143 -0.00383334 -0.00438163 -0.0045079 -0.00432822 -0.00366213 -0.00262388 -0.00108402 
0.000835844 0.00205089 0.0028972 0.0034614 0.00362196 0.00352137 0.00305986 0.00244927 0.00158857 0.000726681 -0.000251936 -0.00108858 -0.00190995 -0.00246869 -0.00289201 -0.00296396 -0.00280754 -0.00226554 -0.00147719 -0.000426926 
0.00022462 0.000988012 0.00160305 0.00204124 0.00218241 0.0021241 0.00179156 0.00133644 0.000692353 3.79804e-05 -0.000700029 -0.00133614 -0.0019523 -0.00237102 -0.00267837 -0.00271889 -0.00258289 -0.00215572 -0.00154017 -0.000646949 
0.000467144 0.00111072 0.00156724 0.00190355 0.00201639 0.00199701 0.00176476 0.00145495 0.000992142 0.000534834 1.75763e-06 -0.000442726 -0.000885963 -0.00117092 -0.00138653 -0.00139549 -0.00128895 -0.000968535 -0.000552525 -5.81403e-05 
-7.32534e-05 0.000216295 0.00049592 0.00072418 0.000808403 0.000804378 0.000660127 0.000460552 0.000162166 -0.000136824 -0.000482178 -0.000772556 -0.00105805 -0.00124126 -0.00137516 -0.00137278 -0.00129248 -0.00106804 -0.000774363 -0.000345806 
