0.0387691, 0.116068, 0.192652, 0.268047, 0.341791, 0.413426, 0.482513, 0.548626, 0.611355, 0.670316, 0.725143, 0.7755, 0.821076, 0.86159, 0.896791, 0.926464, 0.950425, 0.968525, 0.980655, 0.986739, 0.986739, 0.980655, 0.968525, 0.950425, 0.926464, 0.896791, 0.86159, 0.821076, 0.7755, 0.725143, 0.670316, 0.611355, 0.548626, 0.482513, 0.413426, 0.341791, 0.268047, 0.192652, 0.116068, 0.0387691, 
0.0377876, 0.11313, 0.187774, 0.261261, 0.333138, 0.40296, 0.470298, 0.534736, 0.595878, 0.653346, 0.706785, 0.755868, 0.80029, 0.839777, 0.874088, 0.903009, 0.926363, 0.944006, 0.955828, 0.961758, 0.961758, 0.955828, 0.944006, 0.926363, 0.903009, 0.874088, 0.839777, 0.80029, 0.755868, 0.706785, 0.653346, 0.595878, 0.534736, 0.470298, 0.40296, 0.333138, 0.261261, 0.187774, 0.11313, 0.0377876, 
0.0368061, 0.110191, 0.182897, 0.254475, 0.324485, 0.392494, 0.458082, 0.520847, 0.580401, 0.636376, 0.688427, 0.736235, 0.779503, 0.817965, 0.851384, 0.879554, 0.902302, 0.919486, 0.931002, 0.936777, 0.936777, 0.931002, 0.919486, 0.902302, 0.879554, 0.851384, 0.817965, 0.779503, 0.736235, 0.688427, 0.636376, 0.580401, 0.520847, 0.458082, 0.392494, 0.324485, 0.254475, 0.182897, 0.110191, 0.0368061, 
0.0358246, 0.107253, 0.17802, 0.247689, 0.315832, 0.382027, 0.445867, 0.506958, 0.564923, 0.619406, 0.670069, 0.716602, 0.758716, 0.796153, 0.828681, 0.8561, 0.87824, 0.894967, 0.906175, 0.911796, 0.911796, 0.906175, 0.894967, 0.87824, 0.8561, 0.828681, 0.796153, 0.758716, 0.716602, 0.670069, 0.619406, 0.564923, 0.506958, 0.445867, 0.382027, 0.315832, 0.247689, 0.17802, 0.107253, 0.0358246, 
0.0348431, 0.104314, 0.173143, 0.240903, 0.307179, 0.371561, 0.433651, 0.493069, 0.549446, 0.602436, 0.651711, 0.696969, 0.737929, 0.77434, 0.805977, 0.832645, 0.854179, 0.870447, 0.881348, 0.886816, 0.886816, 0.881348, 0.870447, 0.854179, 0.832645, 0.805977, 0.77434, 0.737929, 0.696969, 0.651711, 0.602436, 0.549446, 0.493069, 0.433651, 0.371561, 0.307179, 0.240903, 0.173143, 0.104314, 0.0348431, 
0.0338616, 0.101376, 0.168265, 0.234117, 0.298526, 0.361094, 0.421436, 0.479179, 0.533969, 0.585466, 0.633353, 0.677336, 0.717143, 0.752528, 0.783273, 0.80919, 0.830118, 0.845927, 0.856522, 0.861835, 0.861835, 0.856522, 0.845927, 0.830118, 0.80919, 0.783273, 0.752528, 0.717143, 0.677336, 0.633353, 0.585466, 0.533969, 0.479179, 0.421436, 0.361094, 0.298526, 0.234117, 0.168265, 0.101376, 0.0338616, 
0.0328801, 0.0984376, 0.163388, 0.227331, 0.289873, 0.350628, 0.40922, 0.46529, 0.518491, 0.568496, 0.614995, 0.657703, 0.696356, 0.730715, 0.76057, 0.785735, 0.806056, 0.821408, 0.831695, 0.836854, 0.836854, 0.831695, 0.821408, 0.806056, 0.785735, 0.76057, 0.730715, 0.696356, 0.657703, 0.614995, 0.568496, 0.518491, 0.46529, 0.40922, 0.350628, 0.289873, 0.227331, 0.163388, 0.0984376, 0.0328801, 
0.0318986, 0.0954991, 0.158511, 0.220545, 0.28122, 0.340161, 0.397005, 0.451401, 0.503014, 0.551526, 0.596637, 0.63807, 0.675569, 0.708903, 0.737866, 0.76228, 0.781995, 0.796888, 0.806868, 0.811874, 0.811874, 0.806868, 0.796888, 0.781995, 0.76228, 0.737866, 0.708903, 0.675569, 0.63807, 0.596637, 0.551526, 0.503014, 0.451401, 0.397005, 0.340161, 0.28122, 0.220545, 0.158511, 0.0954991, 0.0318986, 
0.0309171, 0.0925607, 0.153634, 0.213759, 0.272567, 0.329695, 0.384789, 0.437512, 0.487536, 0.534556, 0.578279, 0.618437, 0.654782, 0.687091, 0.715163, 0.738826, 0.757933, 0.772368, 0.782041, 0.786893, 0.786893, 0.782041, 0.772368, 0.757933, 0.738826, 0.715163, 0.687091, 0.654782, 0.618437, 0.578279, 0.534556, 0.487536, 0.437512, 0.384789, 0.329695, 0.272567, 0.213759, 0.153634, 0.0925607, 0.0309171, 
0.0299356, 0.0896223, 0.148756, 0.206973, 0.263914, 0.319228, 0.372574, 0.423622, 0.472059, 0.517586, 0.559921, 0.598804, 0.633996, 0.665278, 0.692459, 0.715371, 0.733872, 0.747849, 0.757215, 0.761912, 0.761912, 0.757215, 0.747849, 0.733872, 0.715371, 0.692459, 0.665278, 0.633996, 0.598804, 0.559921, 0.517586, 0.472059, 0.423622, 0.372574, 0.319228, 0.263914, 0.206973, 0.148756, 0.0896223, 0.0299356, 
0.0289541, 0.0866838, 0.143879, 0.200187, 0.255261, 0.308762, 0.360358, 0.409733, 0.456582, 0.500616, 0.541563, 0.579171, 0.613209, 0.643466, 0.669756, 0.691916, 0.709811, 0.723329, 0.732388, 0.736931, 0.736931, 0.732388, 0.723329, 0.709811, 0.691916, 0.669756, 0.643466, 0.613209, 0.579171, 0.541563, 0.500616, 0.456582, 0.409733, 0.360358, 0.308762, 0.255261, 0.200187, 0.143879, 0.0866838, 0.0289541, 
0.0279726, 0.0837454, 0.139002, 0.193401, 0.246608, 0.298295, 0.348143, 0.395844, 0.441104, 0.483646, 0.523205, 0.559538, 0.592422, 0.621653, 0.647052, 0.668461, 0.685749, 0.69881, 0.707561, 0.711951, 0.711951, 0.707561, 0.69881, 0.685749, 0.668461, 0.647052, 0.621653, 0.592422, 0.559538, 0.523205, 0.483646, 0.441104, 0.395844, 0.348143, 0.298295, 0.246608, 0.193401, 0.139002, 0.0837454, 0.0279726, 
0.0269911, 0.080807, 0.134125, 0.186615, 0.237955, 0.287829, 0.335927, 0.381955, 0.425627, 0.466676, 0.504847, 0.539905, 0.571635, 0.599841, 0.624348, 0.645007, 0.661688, 0.67429, 0.682735, 0.68697, 0.68697, 0.682735, 0.67429, 0.661688, 0.645007, 0.624348, 0.599841, 0.571635, 0.539905, 0.504847, 0.466676, 0.425627, 0.381955, 0.335927, 0.287829, 0.237955, 0.186615, 0.134125, 0.080807, 0.0269911, 
0.0260096, 0.0778685, 0.129247, 0.179829, 0.229303, 0.277362, 0.323712, 0.368065, 0.41015, 0.449705, 0.486489, 0.520272, 0.550849, 0.578029, 0.601645, 0.621552, 0.637627, 0.64977, 0.657908, 0.661989, 0.661989, 0.657908, 0.64977, 0.637627, 0.621552, 0.601645, 0.578029, 0.550849, 0.520272, 0.486489, 0.449705, 0.41015, 0.368065, 0.323712, 0.277362, 0.229303, 0.179829, 0.129247, 0.0778685, 0.0260096, 
0.0250281, 0.0749301, 0.12437, 0.173043, 0.22065, 0.266896, 0.311496, 0.354176, 0.394672, 0.432735, 0.468131, 0.50064, 0.530062, 0.556216, 0.578941, 0.598097, 0.613565, 0.625251, 0.633081, 0.637009, 0.637009, 0.633081, 0.625251, 0.613565, 0.598097, 0.578941, 0.556216, 0.530062, 0.50064, 0.468131, 0.432735, 0.394672, 0.354176, 0.311496, 0.266896, 0.22065, 0.173043, 0.12437, 0.0749301, 0.0250281, 
0.0240466, 0.0719917, 0.119493, 0.166257, 0.211997, 0.256429, 0.299281, 0.340287, 0.379195, 0.415765, 0.449773, 0.481007, 0.509275, 0.534404, 0.556238, 0.574642, 0.589504, 0.600731, 0.608254, 0.612028, 0.612028, 0.608254, 0.600731, 0.589504, 0.574642, 0.556238, 0.534404, 0.509275, 0.481007, 0.449773, 0.415765, 0.379195, 0.340287, 0.299281, 0.256429, 0.211997, 0.166257, 0.119493, 0.0719917, 0.0240466, 
0.0230651, 0.0690532, 0.114616, 0.159471, 0.203344, 0.245963, 0.287065, 0.326398, 0.363718, 0.398795, 0.431414, 0.461374, 0.488488, 0.512591, 0.533534, 0.551187, 0.565442, 0.576211, 0.583428, 0.587047, 0.587047, 0.583428, 0.576211, 0.565442, 0.551187, 0.533534, 0.512591, 0.488488, 0.461374, 0.431414, 0.398795, 0.363718, 0.326398, 0.287065, 0.245963, 0.203344, 0.159471, 0.114616, 0.0690532, 0.0230651, 
0.0220836, 0.0661148, 0.109738, 0.152685, 0.194691, 0.235496, 0.274849, 0.312508, 0.34824, 0.381825, 0.413056, 0.441741, 0.467702, 0.490779, 0.510831, 0.527733, 0.541381, 0.551692, 0.558601, 0.562066, 0.562066, 0.558601, 0.551692, 0.541381, 0.527733, 0.510831, 0.490779, 0.467702, 0.441741, 0.413056, 0.381825, 0.34824, 0.312508, 0.274849, 0.235496, 0.194691, 0.152685, 0.109738, 0.0661148, 0.0220836, 
0.0211022, 0.0631764, 0.104861, 0.145899, 0.186038, 0.22503, 0.262634, 0.298619, 0.332763, 0.364855, 0.394698, 0.422108, 0.446915, 0.468967, 0.488127, 0.504278, 0.51732, 0.527172, 0.533774, 0.537086, 0.537086, 0.533774, 0.527172, 0.51732, 0.504278, 0.488127, 0.468967, 0.446915, 0.422108, 0.394698, 0.364855, 0.332763, 0.298619, 0.262634, 0.22503, 0.186038, 0.145899, 0.104861, 0.0631764, 0.0211022, 
0.0201207, 0.0602379, 0.0999838, 0.139113, 0.177385, 0.214563, 0.250418, 0.28473, 0.317286, 0.347885, 0.37634, 0.402475, 0.426128, 0.447154, 0.465423, 0.480823, 0.493258, 0.502652, 0.508948, 0.512105, 0.512105, 0.508948, 0.502652, 0.493258, 0.480823, 0.465423, 0.447154, 0.426128, 0.402475, 0.37634, 0.347885, 0.317286, 0.28473, 0.250418, 0.214563, 0.177385, 0.139113, 0.0999838, 0.0602379, 0.0201207, 
0.0191392, 0.0572995, 0.0951065, 0.132327, 0.168732, 0.204097, 0.238203, 0.27084, 0.301808, 0.330915, 0.357982, 0.382842, 0.405341, 0.425342, 0.44272, 0.457368, 0.469197, 0.478133, 0.484121, 0.487124, 0.487124, 0.484121, 0.478133, 0.469197, 0.457368, 0.44272, 0.425342, 0.405341, 0.382842, 0.357982, 0.330915, 0.301808, 0.27084, 0.238203, 0.204097, 0.168732, 0.132327, 0.0951065, 0.0572995, 0.0191392, 
0.0181577, 0.054361, 0.0902293, 0.125541, 0.160079, 0.19363, 0.225987, 0.256951, 0.286331, 0.313945, 0.339624, 0.363209, 0.384555, 0.403529, 0.420016, 0.433913, 0.445136, 0.453613, 0.459294, 0.462143, 0.462143, 0.459294, 0.453613, 0.445136, 0.433913, 0.420016, 0.403529, 0.384555, 0.363209, 0.339624, 0.313945, 0.286331, 0.256951, 0.225987, 0.19363, 0.160079, 0.125541, 0.0902293, 0.054361, 0.0181577, 
0.0171762, 0.0514226, 0.085352, 0.118755, 0.151426, 0.183164, 0.213772, 0.243062, 0.270854, 0.296975, 0.321266, 0.343576, 0.363768, 0.381717, 0.397313, 0.410459, 0.421074, 0.429094, 0.434467, 0.437163, 0.437163, 0.434467, 0.429094, 0.421074, 0.410459, 0.397313, 0.381717, 0.363768, 0.343576, 0.321266, 0.296975, 0.270854, 0.243062, 0.213772, 0.183164, 0.151426, 0.118755, 0.085352, 0.0514226, 0.0171762, 
0.0161947, 0.0484842, 0.0804748, 0.111969, 0.142773, 0.172697, 0.201556, 0.229173, 0.255376, 0.280005, 0.302908, 0.323943, 0.342981, 0.359905, 0.374609, 0.387004, 0.397013, 0.404574, 0.409641, 0.412182, 0.412182, 0.409641, 0.404574, 0.397013, 0.387004, 0.374609, 0.359905, 0.342981, 0.323943, 0.302908, 0.280005, 0.255376, 0.229173, 0.201556, 0.172697, 0.142773, 0.111969, 0.0804748, 0.0484842, 0.0161947, 
0.0152132, 0.0455457, 0.0755975, 0.105183, 0.13412, 0.162231, 0.189341, 0.215283, 0.239899, 0.263035, 0.28455, 0.30431, 0.322194, 0.338092, 0.351905, 0.363549, 0.372951, 0.380054, 0.384814, 0.387201, 0.387201, 0.384814, 0.380054, 0.372951, 0.363549, 0.351905, 0.338092, 0.322194, 0.30431, 0.28455, 0.263035, 0.239899, 0.215283, 0.189341, 0.162231, 0.13412, 0.105183, 0.0755975, 0.0455457, 0.0152132, 
0.0142317, 0.0426073, 0.0707202, 0.0983972, 0.125467, 0.151764, 0.177125, 0.201394, 0.224422, 0.246065, 0.266192, 0.284677, 0.301408, 0.31628, 0.329202, 0.340094, 0.34889, 0.355535, 0.359987, 0.362221, 0.362221, 0.359987, 0.355535, 0.34889, 0.340094, 0.329202, 0.31628, 0.301408, 0.284677, 0.266192, 0.246065, 0.224422, 0.201394, 0.177125, 0.151764, 0.125467, 0.0983972, 0.0707202, 0.0426073, 0.0142317, 
0.0132502, 0.0396689, 0.065843, 0.0916112, 0.116815, 0.141298, 0.16491, 0.187505, 0.208944, 0.229095, 0.247834, 0.265044, 0.280621, 0.294467, 0.306498, 0.31664, 0.324829, 0.331015, 0.335161, 0.33724, 0.33724, 0.335161, 0.331015, 0.324829, 0.31664, 0.306498, 0.294467, 0.280621, 0.265044, 0.247834, 0.229095, 0.208944, 0.187505, 0.16491, 0.141298, 0.116815, 0.0916112, 0.065843, 0.0396689, 0.0132502, 
0.0122687, 0.0367304, 0.0609657, 0.0848251, 0.108162, 0.130831, 0.152694, 0.173616, 0.193467, 0.212125, 0.229476, 0.245412, 0.259834, 0.272655, 0.283795, 0.293185, 0.300767, 0.306495, 0.310334, 0.312259, 0.312259, 0.310334, 0.306495, 0.300767, 0.293185, 0.283795, 0.272655, 0.259834, 0.245412, 0.229476, 0.212125, 0.193467, 0.173616, 0.152694, 0.130831, 0.108162, 0.0848251, 0.0609657, 0.0367304, 0.0122687, 
0.0112872, 0.033792, 0.0560885, 0.0780391, 0.0995087, 0.120365, 0.140479, 0.159726, 0.17799, 0.195155, 0.211118, 0.225779, 0.239048, 0.250843, 0.261091, 0.26973, 0.276706, 0.281976, 0.285507, 0.287278, 0.287278, 0.285507, 0.281976, 0.276706, 0.26973, 0.261091, 0.250843, 0.239048, 0.225779, 0.211118, 0.195155, 0.17799, 0.159726, 0.140479, 0.120365, 0.0995087, 0.0780391, 0.0560885, 0.033792, 0.0112872, 
0.0103057, 0.0308536, 0.0512112, 0.0712531, 0.0908557, 0.109898, 0.128263, 0.145837, 0.162512, 0.178185, 0.19276, 0.206146, 0.218261, 0.22903, 0.238388, 0.246275, 0.252644, 0.257456, 0.26068, 0.262298, 0.262298, 0.26068, 0.257456, 0.252644, 0.246275, 0.238388, 0.22903, 0.218261, 0.206146, 0.19276, 0.178185, 0.162512, 0.145837, 0.128263, 0.109898, 0.0908557, 0.0712531, 0.0512112, 0.0308536, 0.0103057, 
0.00932421, 0.0279151, 0.046334, 0.0644671, 0.0822028, 0.0994317, 0.116048, 0.131948, 0.147035, 0.161215, 0.174402, 0.186513, 0.197474, 0.207218, 0.215684, 0.22282, 0.228583, 0.232937, 0.235854, 0.237317, 0.237317, 0.235854, 0.232937, 0.228583, 0.22282, 0.215684, 0.207218, 0.197474, 0.186513, 0.174402, 0.161215, 0.147035, 0.131948, 0.116048, 0.0994317, 0.0822028, 0.0644671, 0.046334, 0.0279151, 0.00932421, 
0.00834271, 0.0249767, 0.0414567, 0.0576811, 0.0735499, 0.0889652, 0.103832, 0.118059, 0.131557, 0.144245, 0.156044, 0.16688, 0.176687, 0.185405, 0.19298, 0.199366, 0.204522, 0.208417, 0.211027, 0.212336, 0.212336, 0.211027, 0.208417, 0.204522, 0.199366, 0.19298, 0.185405, 0.176687, 0.16688, 0.156044, 0.144245, 0.131557, 0.118059, 0.103832, 0.0889652, 0.0735499, 0.0576811, 0.0414567, 0.0249767, 0.00834271, 
0.00736122, 0.0220383, 0.0365794, 0.0508951, 0.0648969, 0.0784987, 0.0916165, 0.104169, 0.11608, 0.127275, 0.137685, 0.147247, 0.155901, 0.163593, 0.170277, 0.175911, 0.18046, 0.183897, 0.1862, 0.187355, 0.187355, 0.1862, 0.183897, 0.18046, 0.175911, 0.170277, 0.163593, 0.155901, 0.147247, 0.137685, 0.127275, 0.11608, 0.104169, 0.0916165, 0.0784987, 0.0648969, 0.0508951, 0.0365794, 0.0220383, 0.00736122, 
0.00637972, 0.0190998, 0.0317022, 0.0441091, 0.056244, 0.0680322, 0.079401, 0.0902802, 0.100603, 0.110305, 0.119327, 0.127614, 0.135114, 0.141781, 0.147573, 0.152456, 0.156399, 0.159378, 0.161374, 0.162375, 0.162375, 0.161374, 0.159378, 0.156399, 0.152456, 0.147573, 0.141781, 0.135114, 0.127614, 0.119327, 0.110305, 0.100603, 0.0902802, 0.079401, 0.0680322, 0.056244, 0.0441091, 0.0317022, 0.0190998, 0.00637972, 
0.00539822, 0.0161614, 0.0268249, 0.0373231, 0.0475911, 0.0575657, 0.0671854, 0.0763909, 0.0851254, 0.0933351, 0.100969, 0.107981, 0.114327, 0.119968, 0.12487, 0.129001, 0.132338, 0.134858, 0.136547, 0.137394, 0.137394, 0.136547, 0.134858, 0.132338, 0.129001, 0.12487, 0.119968, 0.114327, 0.107981, 0.100969, 0.0933351, 0.0851254, 0.0763909, 0.0671854, 0.0575657, 0.0475911, 0.0373231, 0.0268249, 0.0161614, 0.00539822, 
