0.0392295, 0.0389877, 0.0385054, 0.0377858, 0.0368332, 0.0356535, 0.034254, 0.0326433, 0.0308314, 0.0288294, 0.0266496, 0.0243055, 0.0218116, 0.0191832, 0.0164365, 0.0135885, 0.0106567, 0.00765921, 0.0046145, 0.00154133, -0.00154133, -0.0046145, -0.00765921, -0.0106567, -0.0135885, -0.0164365, -0.0191832, -0.0218116, -0.0243055, -0.0266496, -0.0288294, -0.0308314, -0.0326433, -0.034254, -0.0356535, -0.0368332, -0.0377858, -0.0385054, -0.0389877, -0.0392295, 
0.117447, 0.116723, 0.115279, 0.113124, 0.110273, 0.106741, 0.102551, 0.0977288, 0.0923041, 0.0863104, 0.0797845, 0.0727667, 0.0653003, 0.0574313, 0.0492082, 0.0406817, 0.0319044, 0.0229304, 0.013815, 0.0046145, -0.0046145, -0.013815, -0.0229304, -0.0319044, -0.0406817, -0.0492082, -0.0574313, -0.0653003, -0.0727667, -0.0797845, -0.0863104, -0.0923041, -0.0977288, -0.102551, -0.106741, -0.110273, -0.113124, -0.115279, -0.116723, -0.117447, 
0.19494, 0.193738, 0.191342, 0.187766, 0.183032, 0.17717, 0.170216, 0.162212, 0.153208, 0.143259, 0.132427, 0.120779, 0.108386, 0.0953253, 0.0816765, 0.0675241, 0.0529554, 0.0380602, 0.0229304, 0.00765921, -0.00765921, -0.0229304, -0.0380602, -0.0529554, -0.0675241, -0.0816765, -0.0953253, -0.108386, -0.120779, -0.132427, -0.143259, -0.153208, -0.162212, -0.170216, -0.17717, -0.183032, -0.187766, -0.191342, -0.193738, -0.19494, 
0.271231, 0.269559, 0.266225, 0.261249, 0.254663, 0.246507, 0.236831, 0.225694, 0.213167, 0.199325, 0.184254, 0.168047, 0.150804, 0.132632, 0.113641, 0.0939502, 0.0736799, 0.0529554, 0.0319044, 0.0106567, -0.0106567, -0.0319044, -0.0529554, -0.0736799, -0.0939502, -0.113641, -0.132632, -0.150804, -0.168047, -0.184254, -0.199325, -0.213167, -0.225694, -0.236831, -0.246507, -0.254663, -0.261249, -0.266225, -0.269559, -0.271231, 
0.34585, 0.343718, 0.339467, 0.333122, 0.324724, 0.314324, 0.301986, 0.287786, 0.271812, 0.254162, 0.234945, 0.214279, 0.192292, 0.16912, 0.144905, 0.119797, 0.0939502, 0.0675241, 0.0406817, 0.0135885, -0.0135885, -0.0406817, -0.0675241, -0.0939502, -0.119797, -0.144905, -0.16912, -0.192292, -0.214279, -0.234945, -0.254162, -0.271812, -0.287786, -0.301986, -0.314324, -0.324724, -0.333122, -0.339467, -0.343718, -0.34585, 
0.418337, 0.415758, 0.410615, 0.402941, 0.392783, 0.380203, 0.365279, 0.348103, 0.328781, 0.307431, 0.284187, 0.25919, 0.232595, 0.204566, 0.175276, 0.144905, 0.113641, 0.0816765, 0.0492082, 0.0164365, -0.0164365, -0.0492082, -0.0816765, -0.113641, -0.144905, -0.175276, -0.204566, -0.232595, -0.25919, -0.284187, -0.307431, -0.328781, -0.348103, -0.365279, -0.380203, -0.392783, -0.402941, -0.410615, -0.415758, -0.418337, 
0.488245, 0.485234, 0.479233, 0.470276, 0.45842, 0.443738, 0.42632, 0.406274, 0.383723, 0.358806, 0.331676, 0.302502, 0.271463, 0.238751, 0.204566, 0.16912, 0.132632, 0.0953253, 0.0574313, 0.0191832, -0.0191832, -0.0574313, -0.0953253, -0.132632, -0.16912, -0.204566, -0.238751, -0.271463, -0.302502, -0.331676, -0.358806, -0.383723, -0.406274, -0.42632, -0.443738, -0.45842, -0.470276, -0.479233, -0.485234, -0.488245, 
0.555142, 0.551719, 0.544895, 0.534711, 0.521231, 0.504537, 0.484733, 0.46194, 0.436299, 0.407968, 0.377121, 0.34395, 0.308658, 0.271463, 0.232595, 0.192292, 0.150804, 0.108386, 0.0653003, 0.0218116, -0.0218116, -0.0653003, -0.108386, -0.150804, -0.192292, -0.232595, -0.271463, -0.308658, -0.34395, -0.377121, -0.407968, -0.436299, -0.46194, -0.484733, -0.504537, -0.521231, -0.534711, -0.544895, -0.551719, -0.555142, 
0.618617, 0.614803, 0.607198, 0.59585, 0.580829, 0.562226, 0.540157, 0.514758, 0.486185, 0.454615, 0.420241, 0.383277, 0.34395, 0.302502, 0.25919, 0.214279, 0.168047, 0.120779, 0.0727667, 0.0243055, -0.0243055, -0.0727667, -0.120779, -0.168047, -0.214279, -0.25919, -0.302502, -0.34395, -0.383277, -0.420241, -0.454615, -0.486185, -0.514758, -0.540157, -0.562226, -0.580829, -0.59585, -0.607198, -0.614803, -0.618617, 
0.678277, 0.674096, 0.665758, 0.653315, 0.636845, 0.616448, 0.592251, 0.564402, 0.533074, 0.498459, 0.46077, 0.420241, 0.377121, 0.331676, 0.284187, 0.234945, 0.184254, 0.132427, 0.0797845, 0.0266496, -0.0266496, -0.0797845, -0.132427, -0.184254, -0.234945, -0.284187, -0.331676, -0.377121, -0.420241, -0.46077, -0.498459, -0.533074, -0.564402, -0.592251, -0.616448, -0.636845, -0.653315, -0.665758, -0.674096, -0.678277, 
0.733756, 0.729233, 0.720213, 0.706753, 0.688935, 0.66687, 0.640693, 0.610567, 0.576676, 0.53923, 0.498459, 0.454615, 0.407968, 0.358806, 0.307431, 0.254162, 0.199325, 0.143259, 0.0863104, 0.0288294, -0.0288294, -0.0863104, -0.143259, -0.199325, -0.254162, -0.307431, -0.358806, -0.407968, -0.454615, -0.498459, -0.53923, -0.576676, -0.610567, -0.640693, -0.66687, -0.688935, -0.706753, -0.720213, -0.729233, -0.733756, 
0.784711, 0.779873, 0.770227, 0.755832, 0.736778, 0.71318, 0.685186, 0.652967, 0.616723, 0.576676, 0.533074, 0.486185, 0.436299, 0.383723, 0.328781, 0.271812, 0.213167, 0.153208, 0.0923041, 0.0308314, -0.0308314, -0.0923041, -0.153208, -0.213167, -0.271812, -0.328781, -0.383723, -0.436299, -0.486185, -0.533074, -0.576676, -0.616723, -0.652967, -0.685186, -0.71318, -0.736778, -0.755832, -0.770227, -0.779873, -0.784711, 
0.830829, 0.825706, 0.815493, 0.800252, 0.780078, 0.755093, 0.725454, 0.691342, 0.652967, 0.610567, 0.564402, 0.514758, 0.46194, 0.406274, 0.348103, 0.287786, 0.225694, 0.162212, 0.0977288, 0.0326433, -0.0326433, -0.0977288, -0.162212, -0.225694, -0.287786, -0.348103, -0.406274, -0.46194, -0.514758, -0.564402, -0.610567, -0.652967, -0.691342, -0.725454, -0.755093, -0.780078, -0.800252, -0.815493, -0.825706, -0.830829, 
0.871823, 0.866448, 0.855731, 0.839738, 0.818568, 0.792351, 0.761249, 0.725454, 0.685186, 0.640693, 0.592251, 0.540157, 0.484733, 0.42632, 0.365279, 0.301986, 0.236831, 0.170216, 0.102551, 0.034254, -0.034254, -0.102551, -0.170216, -0.236831, -0.301986, -0.365279, -0.42632, -0.484733, -0.540157, -0.592251, -0.640693, -0.685186, -0.725454, -0.761249, -0.792351, -0.818568, -0.839738, -0.855731, -0.866448, -0.871823, 
0.907443, 0.901848, 0.890693, 0.874047, 0.852012, 0.824724, 0.792351, 0.755093, 0.71318, 0.66687, 0.616448, 0.562226, 0.504537, 0.443738, 0.380203, 0.314324, 0.246507, 0.17717, 0.106741, 0.0356535, -0.0356535, -0.106741, -0.17717, -0.246507, -0.314324, -0.380203, -0.443738, -0.504537, -0.562226, -0.616448, -0.66687, -0.71318, -0.755093, -0.792351, -0.824724, -0.852012, -0.874047, -0.890693, -0.901848, -0.907443, 
0.937468, 0.931688, 0.920164, 0.902967, 0.880203, 0.852012, 0.818568, 0.780078, 0.736778, 0.688935, 0.636845, 0.580829, 0.521231, 0.45842, 0.392783, 0.324724, 0.254663, 0.183032, 0.110273, 0.0368332, -0.0368332, -0.110273, -0.183032, -0.254663, -0.324724, -0.392783, -0.45842, -0.521231, -0.580829, -0.636845, -0.688935, -0.736778, -0.780078, -0.818568, -0.852012, -0.880203, -0.902967, -0.920164, -0.931688, -0.937468, 
0.961713, 0.955784, 0.943962, 0.92632, 0.902967, 0.874047, 0.839738, 0.800252, 0.755832, 0.706753, 0.653315, 0.59585, 0.534711, 0.470276, 0.402941, 0.333122, 0.261249, 0.187766, 0.113124, 0.0377858, -0.0377858, -0.113124, -0.187766, -0.261249, -0.333122, -0.402941, -0.470276, -0.534711, -0.59585, -0.653315, -0.706753, -0.755832, -0.800252, -0.839738, -0.874047, -0.902967, -0.92632, -0.943962, -0.955784, -0.961713, 
