-0.00155153,-0.0017407,-0.002435,-0.00361792,-0.00526233,-0.00733121,-0.00977867,-0.0125511,-0.0155887,-0.0188268,-0.0221976,-0.025632,-0.0290612,-0.0324186,-0.035641,-0.038671,-0.0414574,-0.0439574,-0.0461371,-0.0479723,-0.0494493,-0.0505651,-0.0513272,-0.0517539,-0.0518732,-0.0517221,-0.051346,-0.0507972,-0.0501335,-0.0494165,-0.0487106,-0.0480805,-0.0475899,-0.0473001,-0.0472676,-0.0475434,-0.0481708,-0.0491852,-0.0506122,-0.0524673
-0.000910651,-0.00110525,-0.00180236,-0.00298534,-0.00462696,-0.00669012,-0.00912886,-0.0118895,-0.0149122,-0.0181323,-0.021482,-0.0248923,-0.0282943,-0.0316214,-0.0348109,-0.037805,-0.040553,-0.0430121,-0.0451485,-0.0469383,-0.0483679,-0.0494347,-0.0501463,-0.0505212,-0.0505877,-0.0503832,-0.0499532,-0.0493503,-0.0486325,-0.047862,-0.0471031,-0.046421,-0.0458798,-0.0455408,-0.0454608,-0.0456911,-0.0462754,-0.0472491,-0.0486381,-0.050458
-0.000353976,-0.000560224,-0.00126474,-0.00245068,-0.00409062,-0.00614732,-0.00857472,-0.0113191,-0.0143206,-0.0175144,-0.020833,-0.0242073,-0.0275687,-0.0308507,-0.0339905,-0.0369309,-0.0396212,-0.0420188,-0.0440903,-0.045812,-0.0471706,-0.0481637,-0.0487993,-0.0490962,-0.049083,-0.0487973,-0.0482851,-0.0475992,-0.046798,-0.0459439,-0.0451017,-0.0443368,-0.0437137,-0.0432939,-0.0431347,-0.0432876,-0.0437967,-0.0446976,-0.0460166,-0.0477698
0.000116739,-0.000106919,-0.000822926,-0.00201413,-0.00365287,-0.00570173,-0.00811452,-0.0108375,-0.0138107,-0.0169697,-0.0202467,-0.023573,-0.0268801,-0.0301018,-0.0331757,-0.0360446,-0.0386584,-0.0409748,-0.0429606,-0.0445926,-0.0458578,-0.0467541,-0.04729,-0.0474846,-0.0473667,-0.0469745,-0.0463542,-0.0455589,-0.0446474,-0.0436825,-0.0427292,-0.0418533,-0.0411196,-0.0405901,-0.0403224,-0.0403683,-0.0407724,-0.0415707,-0.0427898,-0.0444462
0.000501055,0.000254837,-0.000476096,-0.00167422,-0.00331158,-0.00535057,-0.0077449,-0.0104408,-0.0133784,-0.0164933,-0.0197181,-0.0229842,-0.0262236,-0.0293702,-0.0323622,-0.0351428,-0.0376622,-0.0398787,-0.0417595,-0.0432818,-0.0444331,-0.0452117,-0.0456265,-0.045697,-0.0454523,-0.0449311,-0.0441798,-0.0432519,-0.0422066,-0.0411069,-0.0400181,-0.0390065,-0.0381371,-0.0374722,-0.03707,-0.0369825,-0.0372548,-0.0379233,-0.0390153,-0.0405475
0.000799817,0.000526632,-0.00022192,-0.00142788,-0.003063,-0.00508948,-0.00746094,-0.0101237,-0.0130179,-0.0160795,-0.0192414,-0.0224354,-0.0255938,-0.0286512,-0.0315462,-0.0342226,-0.0366312,-0.0387307,-0.040489,-0.0418838,-0.0429032,-0.0435458,-0.043821,-0.0437487,-0.0433585,-0.0426892,-0.0417878,-0.040708,-0.0395092,-0.0382547,-0.0370102,-0.0358421,-0.0348158,-0.0339941,-0.0334352,-0.0331918,-0.0333092,-0.0338245,-0.0347653,-0.0361492
0.00101509,0.000711393,-5.66E-05,-0.00127061,-0.00290193,-0.00491264,-0.00725635,-0.00987945,-0.0127224,-0.0157215,-0.01881,-0.0219202,-0.0249852,-0.0279401,-0.0307242,-0.033282,-0.0355649,-0.0375325,-0.0391532,-0.0404053,-0.0412774,-0.0417688,-0.0418894,-0.0416593,-0.0411086,-0.0402764,-0.0392099,-0.0379632,-0.0365957,-0.0351711,-0.0337552,-0.0324146,-0.031215,-0.0302193,-0.0294863,-0.0290687,-0.0290126,-0.0293553,-0.0301251,-0.0313402
0.00115007,0.00081328,2.48E-05,-0.00119653,-0.00282179,-0.00481291,-0.00712356,-0.00970033,-0.0124841,-0.0154115,-0.0184165,-0.0214321,-0.024392,-0.0272323,-0.029893,-0.0323196,-0.0344642,-0.0362871,-0.0377577,-0.0388548,-0.0395677,-0.0398963,-0.0398509,-0.039452,-0.0387301,-0.0377246,-0.0364828,-0.0350589,-0.0335126,-0.0319075,-0.0303097,-0.0287857,-0.0274014,-0.02622,-0.0253002,-0.0246955,-0.0244518,-0.0246073,-0.0251907,-0.0262208
0.001209,0.000837575,2.86E-05,-0.00119859,-0.00281484,-0.00478202,-0.00705395,-0.00957754,-0.0122942,-0.0151411,-0.018053,-0.0209639,-0.0238084,-0.0265234,-0.02905,-0.0313347,-0.0333306,-0.0349989,-0.0363097,-0.0372428,-0.0377882,-0.0379461,-0.0377275,-0.0371533,-0.0362541,-0.0350696,-0.0336472,-0.0320411,-0.0303111,-0.0285206,-0.0267357,-0.025023,-0.0234482,-0.0220746,-0.0209612,-0.0201613,-0.0197215,-0.0196802,-0.0200667,-0.0209004
0.00119705,0.000790533,-3.80E-05,-0.00126874,-0.00287237,-0.00481078,-0.00703806,-0.00950157,-0.0121433,-0.0149014,-0.0177116,-0.0205087,-0.0232284,-0.0258091,-0.0281928,-0.0303272,-0.0321666,-0.0336731,-0.0348179,-0.0355815,-0.0359546,-0.0359382,-0.0355435,-0.0347919,-0.0337142,-0.0323501,-0.030747,-0.0289591,-0.0270459,-0.0250707,-0.0230993,-0.0211982,-0.0194329,-0.0178665,-0.016558,-0.0155608,-0.0149218,-0.0146795,-0.0148637,-0.0154946
