0.00067075 0.00097677 0.00126186 0.00152079 0.00174878 0.00194149 0.00209511 0.00220634 0.00227239 0.00229103 0.00226057 0.00217985 0.0020482 0.00186551 0.00163211 0.00134881 0.00101688 0.000637981 0.000214186 -0.000252064 -0.000757979 -0.00130044 -0.00187602 -0.00248099 -0.00311137 -0.00376288 -0.00443103 -0.00511106 -0.00579801 -0.00648668 -0.00717169 -0.00784747 -0.00850826 -0.00914816 -0.00976115 -0.0103411 -0.0108817 -0.0113769 -0.0118202 -0.0122056 
0.00164601 0.0019205 0.00215116 0.00233406 0.00246624 0.00254569 0.00257134 0.00254301 0.00246134 0.00232774 0.00214425 0.00191352 0.00163863 0.00132302 0.000970389 0.000584572 0.000169462 -0.000271092 -0.000733357 -0.00121378 -0.00170904 -0.00221609 -0.00273215 -0.00325475 -0.00378168 -0.00431099 -0.00484092 -0.00536987 -0.00589633 -0.0064188 -0.00693572 -0.00744541 -0.00794595 -0.00843517 -0.00891051 -0.00936901 -0.00980728 -0.0102214 -0.010607 -0.0109592 
0.00255811 0.00279488 0.00296656 0.00307058 0.00310583 0.00307263 0.00297261 0.00280866 0.00258473 0.00230575 0.00197739 0.00160592 0.00119799 0.000760452 0.000300187 -0.000176108 -0.00066207 -0.00115182 -0.00164009 -0.00212233 -0.00259479 -0.00305456 -0.00349958 -0.00392865 -0.00434136 -0.00473806 -0.00511973 -0.00548788 -0.0058444 -0.00619146 -0.00653126 -0.00686596 -0.00719744 -0.00752721 -0.00785618 -0.00818458 -0.00851183 -0.00883644 -0.00915594 -0.00946684 
0.00340221 0.00359556 0.00370431 0.00372731 0.0036653 0.00352091 0.00329842 0.00300369 0.00264388 0.00222728 0.00176303 0.00126084 0.00073075 0.000182848 -0.000373016 -0.000927463 -0.00147183 -0.00199836 -0.00250039 -0.00297252 -0.00341063 -0.00381203 -0.00417542 -0.0045009 -0.00478988 -0.00504495 -0.00526981 -0.00546901 -0.0056478 -0.00581189 -0.00596722 -0.00611968 -0.00627491 -0.006438 -0.00661331 -0.00680423 -0.00701299 -0.00724053 -0.00748636 -0.00774846 
0.00417422 0.00431914 0.00436177 0.00430241 0.00414369 0.00389048 0.00354965 0.0031299 0.00264147 0.00209584 0.00150543 0.000883211 0.000242397 -0.000403917 -0.0010431 -0.00166329 -0.00225371 -0.0028049 -0.00330895 -0.00375969 -0.00415278 -0.00448579 -0.00475822 -0.00497149 -0.00512876 -0.0052349 -0.0052962 -0.00532021 -0.00531542 -0.00529101 -0.00525651 -0.00522146 -0.00519514 -0.00518616 -0.00520224 -0.00524988 -0.00533411 -0.00545827 -0.00562389 -0.00583049 
0.00487088 0.00496317 0.00493736 0.00479524 0.00454131 0.0041826 0.00372849 0.0031904 0.00258146 0.00191617 0.00121001 0.000478991 -0.000260719 -0.000993244 -0.00170339 -0.00237704 -0.00300148 -0.00356573 -0.00406077 -0.00447981 -0.00481834 -0.00507427 -0.00524794 -0.00534204 -0.00536152 -0.00531339 -0.0052065 -0.00505126 -0.0048593 -0.00464312 -0.00441571 -0.00419014 -0.00397916 -0.00379482 -0.00364809 -0.00354848 -0.00350377 -0.00351971 -0.00359982 -0.00374522 
0.00548976 0.00552613 0.00543056 0.00520629 0.00485965 0.00439978 0.00383841 0.00318953 0.00246899 0.0016941 0.000883169 5.50174e-05 -0.000771491 -0.00157794 -0.0023468 -0.00306193 -0.00370887 -0.0042753 -0.00475127 -0.00512944 -0.00540525 -0.005577 -0.00564586 -0.0056158 -0.00549348 -0.00528799 -0.00501062 -0.0046745 -0.00429426 -0.00388557 -0.00346469 -0.00304805 -0.00265174 -0.00229108 -0.00198014 -0.00173137 -0.00155518 -0.00145969 -0.00145041 -0.00153006 
0.00602921 0.00600745 0.00584184 0.0055371 0.0051013 0.0045456 0.00388393 0.00313269 0.00231022 0.00143642 0.000532177 -0.000381134 -0.00128221 -0.00215035 -0.00296595 -0.00371104 -0.00436967 -0.00492834 -0.00537629 -0.0057058 -0.0059123 -0.00599454 -0.00595451 -0.00579744 -0.0055316 -0.00516809 -0.00472048 -0.00420449 -0.00363754 -0.00303829 -0.00242609 -0.00182052 -0.00124081 -0.000705361 -0.0002312 0.000166454 0.000474626 0.000682947 0.000783951 0.000773305 
0.00648839 0.00640741 0.00617263 0.00579022 0.00526989 0.00462468 0.0038706 0.00302622 0.00211217 0.00115068 0.000164966 -0.000821334 -0.00178474 -0.00270254 -0.00355331 -0.00431749 -0.00497785 -0.00551989 -0.0059322 -0.00620677 -0.00633912 -0.00632843 -0.00617756 -0.00589291 -0.00548429 -0.00496466 -0.00434974 -0.00365763 -0.00290837 -0.00212335 -0.0013248 -0.000535222 0.000223236 0.000929318 0.00156323 0.00210714 0.00254567 0.0028663 0.00305967 0.00311988 
0.00686724 0.00672715 0.00642524 0.00596905 0.00536988 0.00464249 0.00380475 0.00287721 0.00188254 0.000845035 -0.00021005 -0.00125709 -0.00227071 -0.00322647 -0.00410138 -0.00487456 -0.00552767 -0.00604542 -0.0064159 -0.0066309 -0.0066861 -0.00658114 -0.00631969 -0.00590929 -0.00536116 -0.00468997 -0.00391341 -0.00305178 -0.00212746 -0.00116437 -0.000187337 0.000778478 0.00170826 0.00257812 0.00336575 0.00405089 0.00461595 0.00504637 0.00533101 0.00546244 
0.00716647 0.00696856 0.00660274 0.00607782 0.00540653 0.0046052 0.00369338 0.00269332 0.00162951 0.000528004 -0.000584185 -0.00167974 -0.0027317 -0.00371416 -0.00460286 -0.00537581 -0.00601381 -0.00650093 -0.00682492 -0.00697745 -0.00695442 -0.00675596 -0.00638647 -0.00585456 -0.00517274 -0.00435723 -0.00342749 -0.00240575 -0.00131651 -0.000185932 0.000958831 0.00209026 0.00318115 0.00420527 0.00513801 0.00595697 0.0066425 0.00717817 0.0075512 0.00775272 
0.00738749 0.0071343 0.00670894 0.0061214 0.00538569 0.00451954 0.00354392 0.0024826 0.00136153 0.00020828 -0.000948692 -0.00208068 -0.00315945 -0.00415792 -0.00505081 -0.00581529 -0.00643148 -0.00688303 -0.00715743 -0.00724638 -0.00714599 -0.00685689 -0.00638419 -0.00573742 -0.00493027 -0.00398031 -0.00290853 -0.00173887 -0.00049767 0.000786989 0.00208593 0.00336957 0.00460865 0.00577488 0.00684165 0.00778463 0.00858238 0.00921679 0.00967356 0.0099425 
0.00753241 0.00722765 0.00674823 0.00610519 0.00531369 0.00439261 0.00336413 0.00225324 0.00108712 -0.00010549 -0.00129498 -0.00245159 -0.00354608 -0.00455051 -0.00543884 -0.00618762 -0.00677656 -0.00718899 -0.00741232 -0.00743832 -0.00726338 -0.00688858 -0.00631969 -0.00556705 -0.00464536 -0.00357333 -0.00237326 -0.00107052 0.000307032 0.00172968 0.00316658 0.00458641 0.00595819 0.00725188 0.0084392 0.00949418 0.0103938 0.0111185 0.0116527 0.0119849 
0.007604 0.00725249 0.00672552 0.00603504 0.00519716 0.00423171 0.00316182 0.00201344 0.000814653 -0.000404921 -0.00161485 -0.00278459 -0.00388426 -0.00488531 -0.00576123 -0.0064882 -0.00704567 -0.00741687 -0.0075892 -0.00755462 -0.00730979 -0.00685622 -0.00620024 -0.00535292 -0.00432975 -0.00315038 -0.00183817 -0.000419615 0.0010762 0.00261829 0.00417446 0.00571205 0.00719865 0.00860288 0.00989507 0.0110479 0.0120371 0.0128419 0.0134455 0.0138354 
